role_model_family,signal_type,rule,target,support_rows,total_role_rows,support_share,target_rate_inside_rule,role_base_target_rate,rate_delta_vs_role_base,lift_vs_role_base,permutation_p_value,semantic_alignment,rule_gate,rule_stability_score,rule_stability_tier,candidate_release_allowed,release_policy
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_raw_miss_upside=high_top_tercile,success,8,49,0.1632653061224489,0.375,0.5102040816326531,-0.135204081632653,0.735,0.4750499001996008,semantically_aligned,watch_small_sample_signal,42.64416065827528,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_role_continuity_workload=low_bottom_tercile AND pitcher_traffic_stress_control=low_bottom_tercile,success,4,49,0.0816326530612244,0.75,0.5102040816326531,0.2397959183673469,1.47,0.6147704590818364,counterintuitive_or_negative_control,watch_small_sample_signal,41.61033035968878,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_role_continuity_workload=high_top_tercile,injury_exit_flag,8,49,0.1632653061224489,0.0,0.1224489795918367,-0.1224489795918367,0.0,0.5409181636726547,counterintuitive_or_negative_control,watch_small_sample_signal,39.7219438673673,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,performance_exit_flag,6,49,0.1224489795918367,0.0,0.1632653061224489,-0.1632653061224489,0.0,0.5868263473053892,counterintuitive_or_negative_control,watch_small_sample_signal,38.65587192961016,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_role_continuity_workload=low_bottom_tercile AND pitcher_traffic_stress_control=high_top_tercile,performance_exit_flag,6,49,0.1224489795918367,0.0,0.1632653061224489,-0.1632653061224489,0.0,0.592814371257485,counterintuitive_or_negative_control,watch_small_sample_signal,38.50617133080777,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_role_continuity_workload=low_bottom_tercile AND pitcher_traffic_stress_control=low_bottom_tercile,strong_success,4,49,0.0816326530612244,0.5,0.3061224489795918,0.1938775510204081,1.6333333333333333,0.5728542914171657,counterintuitive_or_negative_control,watch_small_sample_signal,38.06639781661167,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_raw_miss_upside=low_bottom_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,in_season_replaced,4,49,0.0816326530612244,0.5,0.3061224489795918,0.1938775510204081,1.6333333333333333,0.5828343313373253,semantically_aligned,watch_small_sample_signal,37.816896818607674,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_traffic_stress_control=low_bottom_tercile,failure,7,49,0.1428571428571428,0.2857142857142857,0.4285714285714285,-0.1428571428571428,0.6666666666666666,0.6287425149700598,counterintuitive_or_negative_control,watch_small_sample_signal,37.56715141146278,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_raw_miss_upside=low_bottom_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,strong_success,4,49,0.0816326530612244,0.5,0.3061224489795918,0.1938775510204081,1.6333333333333333,0.6007984031936128,counterintuitive_or_negative_control,watch_small_sample_signal,37.36779502220049,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_role_continuity_workload=high_top_tercile,performance_exit_flag,5,49,0.1020408163265306,0.0,0.1632653061224489,-0.1632653061224489,0.0,0.5608782435129741,counterintuitive_or_negative_control,watch_small_sample_signal,37.30457452442054,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_raw_miss_upside=high_top_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,performance_exit_flag,5,49,0.1020408163265306,0.0,0.1632653061224489,-0.1632653061224489,0.0,0.5728542914171657,counterintuitive_or_negative_control,watch_small_sample_signal,37.00517332681575,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_raw_miss_upside=high_top_tercile,failure,7,49,0.1428571428571428,0.5714285714285714,0.4285714285714285,0.1428571428571428,1.3333333333333333,0.6606786427145709,semantically_aligned,watch_small_sample_signal,36.76874821785,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,failure,5,49,0.1020408163265306,0.6,0.4285714285714285,0.1714285714285714,1.4,0.6187624750499002,semantically_aligned,watch_small_sample_signal,36.67379526660963,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,performance_exit_flag,5,49,0.1020408163265306,0.0,0.1632653061224489,-0.1632653061224489,0.0,0.5888223552894212,counterintuitive_or_negative_control,watch_small_sample_signal,36.60597173000936,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_traffic_stress_control=low_bottom_tercile,injury_exit_flag,7,49,0.1428571428571428,0.0,0.1224489795918367,-0.1224489795918367,0.0,0.5868263473053892,counterintuitive_or_negative_control,watch_small_sample_signal,36.57423927654894,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_command_floor=high_top_tercile AND pitcher_role_continuity_workload=high_top_tercile,injury_exit_flag,7,49,0.1428571428571428,0.0,0.1224489795918367,-0.1224489795918367,0.0,0.5868263473053892,semantically_aligned,watch_small_sample_signal,36.57423927654894,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_traffic_stress_control=low_bottom_tercile,performance_exit_flag,5,49,0.1020408163265306,0.0,0.1632653061224489,-0.1632653061224489,0.0,0.5968063872255489,counterintuitive_or_negative_control,watch_small_sample_signal,36.40637093160617,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_command_floor=high_top_tercile,failure,7,49,0.1428571428571428,0.2857142857142857,0.4285714285714285,-0.1428571428571428,0.6666666666666666,0.6826347305389222,semantically_aligned,watch_small_sample_signal,36.21984602224122,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_command_floor=high_top_tercile AND pitcher_raw_miss_upside=low_bottom_tercile,success,8,49,0.1632653061224489,0.625,0.5102040816326531,0.1147959183673469,1.225,0.6846307385229541,counterintuitive_or_negative_control,watch_small_sample_signal,35.363823373660836,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_role_continuity_workload=low_bottom_tercile AND pitcher_traffic_stress_control=low_bottom_tercile,failure,4,49,0.0816326530612244,0.25,0.4285714285714285,-0.1785714285714285,0.5833333333333334,0.6427145708582834,counterintuitive_or_negative_control,watch_small_sample_signal,34.789278585685764,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_raw_miss_upside=high_top_tercile AND pitcher_role_continuity_workload=high_top_tercile,strong_success,6,49,0.1224489795918367,0.1666666666666666,0.3061224489795918,-0.1394557823129251,0.5444444444444444,0.6467065868263473,counterintuitive_or_negative_control,watch_small_sample_signal,34.77791356063383,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_raw_miss_upside=high_top_tercile AND pitcher_traffic_stress_control=high_top_tercile,performance_exit_flag,4,49,0.0816326530612244,0.0,0.1632653061224489,-0.1632653061224489,0.0,0.5868263473053892,semantically_aligned,watch_small_sample_signal,34.65587192961016,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_raw_miss_upside=low_bottom_tercile,success,8,49,0.1632653061224489,0.625,0.5102040816326531,0.1147959183673469,1.225,0.7145708582834331,counterintuitive_or_negative_control,watch_small_sample_signal,34.615320379648864,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,strong_success,6,49,0.1224489795918367,0.1666666666666666,0.3061224489795918,-0.1394557823129251,0.5444444444444444,0.654690618762475,semantically_aligned,watch_small_sample_signal,34.57831276223063,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,in_season_replaced,6,49,0.1224489795918367,0.1666666666666666,0.3061224489795918,-0.1394557823129251,0.5444444444444444,0.656686626746507,counterintuitive_or_negative_control,watch_small_sample_signal,34.52841256262983,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,injury_exit_flag,6,49,0.1224489795918367,0.0,0.1224489795918367,-0.1224489795918367,0.0,0.590818363273453,counterintuitive_or_negative_control,watch_small_sample_signal,34.474438877347346,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_command_floor=high_top_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,performance_exit_flag,4,49,0.0816326530612244,0.0,0.1632653061224489,-0.1632653061224489,0.0,0.5948103792415169,counterintuitive_or_negative_control,watch_small_sample_signal,34.45627113120697,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_role_continuity_workload=high_top_tercile,success,8,49,0.1632653061224489,0.625,0.5102040816326531,0.1147959183673469,1.225,0.7265469061876247,counterintuitive_or_negative_control,watch_small_sample_signal,34.31591918204407,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_raw_miss_upside=high_top_tercile,in_season_replaced,7,49,0.1428571428571428,0.4285714285714285,0.3061224489795918,0.1224489795918367,1.4,0.6806387225548902,semantically_aligned,watch_small_sample_signal,34.22892989531142,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,strong_success,6,49,0.1224489795918367,0.1666666666666666,0.3061224489795918,-0.1394557823129251,0.5444444444444444,0.6746506986027944,semantically_aligned,watch_small_sample_signal,34.07931076622265,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_command_floor=high_top_tercile,strong_success,7,49,0.1428571428571428,0.4285714285714285,0.3061224489795918,0.1224489795918367,1.4,0.6866267465069861,semantically_aligned,watch_small_sample_signal,34.07922929650902,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_command_floor=high_top_tercile AND pitcher_role_continuity_workload=high_top_tercile,strong_success,7,49,0.1428571428571428,0.4285714285714285,0.3061224489795918,0.1224489795918367,1.4,0.6866267465069861,semantically_aligned,watch_small_sample_signal,34.07922929650902,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_raw_miss_upside=high_top_tercile AND pitcher_role_continuity_workload=high_top_tercile,injury_exit_flag,6,49,0.1224489795918367,0.0,0.1224489795918367,-0.1224489795918367,0.0,0.6087824351297405,semantically_aligned,watch_small_sample_signal,34.02533708094016,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_raw_miss_upside=high_top_tercile AND pitcher_role_continuity_workload=high_top_tercile,in_season_replaced,6,49,0.1224489795918367,0.1666666666666666,0.3061224489795918,-0.1394557823129251,0.5444444444444444,0.6786427145708582,semantically_aligned,watch_small_sample_signal,33.97951036702105,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_traffic_stress_control=high_top_tercile,performance_exit_flag,4,49,0.0816326530612244,0.0,0.1632653061224489,-0.1632653061224489,0.0,0.6287425149700598,counterintuitive_or_negative_control,watch_small_sample_signal,33.60796773799339,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_role_continuity_workload=low_bottom_tercile AND pitcher_traffic_stress_control=high_top_tercile,injury_exit_flag,6,49,0.1224489795918367,0.0,0.1224489795918367,-0.1224489795918367,0.0,0.6287425149700598,counterintuitive_or_negative_control,watch_small_sample_signal,33.52633508493217,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_raw_miss_upside=low_bottom_tercile AND pitcher_role_continuity_workload=high_top_tercile,injury_exit_flag,5,49,0.1020408163265306,0.0,0.1224489795918367,-0.1224489795918367,0.0,0.592814371257485,counterintuitive_or_negative_control,watch_small_sample_signal,32.42453867774655,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_role_continuity_workload=high_top_tercile,injury_exit_flag,5,49,0.1020408163265306,0.0,0.1224489795918367,-0.1224489795918367,0.0,0.624750499001996,counterintuitive_or_negative_control,watch_small_sample_signal,31.62613548413377,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_traffic_stress_control=low_bottom_tercile,injury_exit_flag,5,49,0.1020408163265306,0.0,0.1224489795918367,-0.1224489795918367,0.0,0.6526946107784432,counterintuitive_or_negative_control,watch_small_sample_signal,30.927532689722593,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,success,5,49,0.1020408163265306,0.4,0.5102040816326531,-0.110204081632653,0.784,0.6307385229540918,semantically_aligned,watch_small_sample_signal,30.251945089413006,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_raw_miss_upside=low_bottom_tercile AND pitcher_role_continuity_workload=high_top_tercile,in_season_replaced,5,49,0.1020408163265306,0.2,0.3061224489795918,-0.1061224489795918,0.6533333333333333,0.6447105788423154,counterintuitive_or_negative_control,watch_small_sample_signal,29.494480426901294,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,strong_success,5,49,0.1020408163265306,0.2,0.3061224489795918,-0.1061224489795918,0.6533333333333333,0.6686626746506986,semantically_aligned,watch_small_sample_signal,28.895678031691716,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_raw_miss_upside=high_top_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,in_season_replaced,5,49,0.1020408163265306,0.2,0.3061224489795918,-0.1061224489795918,0.6533333333333333,0.6766467065868264,counterintuitive_or_negative_control,watch_small_sample_signal,28.69607723328852,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_traffic_stress_control=low_bottom_tercile,in_season_replaced,5,49,0.1020408163265306,0.2,0.3061224489795918,-0.1061224489795918,0.6533333333333333,0.6806387225548902,counterintuitive_or_negative_control,watch_small_sample_signal,28.596276834086922,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,in_season_replaced,5,49,0.1020408163265306,0.2,0.3061224489795918,-0.1061224489795918,0.6533333333333333,0.6826347305389222,counterintuitive_or_negative_control,watch_small_sample_signal,28.546376634486123,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_raw_miss_upside=high_top_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,strong_success,5,49,0.1020408163265306,0.2,0.3061224489795918,-0.1061224489795918,0.6533333333333333,0.6906187624750499,semantically_aligned,watch_small_sample_signal,28.34677583608293,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_traffic_stress_control=high_top_tercile,injury_exit_flag,4,49,0.0816326530612244,0.0,0.1224489795918367,-0.1224489795918367,0.0,1.0,semantically_aligned,watch_small_sample_signal,20.24489795918367,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_command_floor=high_top_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,injury_exit_flag,4,49,0.0816326530612244,0.0,0.1224489795918367,-0.1224489795918367,0.0,1.0,counterintuitive_or_negative_control,watch_small_sample_signal,20.24489795918367,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_traffic_stress_control=high_top_tercile,injury_exit_flag,4,49,0.0816326530612244,0.0,0.1224489795918367,-0.1224489795918367,0.0,1.0,counterintuitive_or_negative_control,watch_small_sample_signal,20.24489795918367,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_raw_miss_upside=high_top_tercile AND pitcher_traffic_stress_control=high_top_tercile,injury_exit_flag,4,49,0.0816326530612244,0.0,0.1224489795918367,-0.1224489795918367,0.0,1.0,semantically_aligned,watch_small_sample_signal,20.24489795918367,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_raw_miss_upside=low_bottom_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,injury_exit_flag,4,49,0.0816326530612244,0.0,0.1224489795918367,-0.1224489795918367,0.0,1.0,counterintuitive_or_negative_control,watch_small_sample_signal,20.24489795918367,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
pitcher,two_family_interaction,pitcher_role_continuity_workload=low_bottom_tercile AND pitcher_traffic_stress_control=low_bottom_tercile,injury_exit_flag,4,49,0.0816326530612244,0.0,0.1224489795918367,-0.1224489795918367,0.0,1.0,counterintuitive_or_negative_control,watch_small_sample_signal,20.24489795918367,thin_watch_rule,False,layer2_4_validation_sprint_research_only_no_candidate_release
