locked_fit_id,fit_slot,source_pool,position_or_role_bucket,failure_risk_band_v0_3,source_gap_band,translation_uncertainty_policy,medical_risk_bucket,contract_control_bucket,manual_review_tier_v0_3,candidate_release_allowed,score_release_allowed,rank_release_allowed,shortlist_label_allowed,is_final_recommendation,release_policy
LOCKED-FP-V03-258510D786DB,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-9F45F8FB8B2F,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-328D0CE22954,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-A4BA85040657,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-1D85878D72F1,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-625A1C6119DA,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-8170AEEE2CC6,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-512B7E402DE8,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-D2CE0932722A,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-6454BEC6FABE,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-09D5A6D93CCC,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-2410883D0BFB,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-9D2091458C9B,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-A4B807B6C219,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-84940686B34F,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-D854E1D329A7,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-52BCAAAF3B38,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-4A14D52EBE98,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-1B47E06C75B4,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-FA783D9ABDBF,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-B7A3C2738823,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-620900924749,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-2CD7613F0862,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-68B5885E6FA2,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-8666ECE21E78,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-366F0719DC2C,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-5AA29768E6F9,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-B3B65D838CD3,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-FA5AF35AF793,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-075A55D7D08B,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-D75C6A0EDE83,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-672D11FCE984,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-C3CFB789E7B3,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-7A24ED502E7C,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-7A358922E6B6,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-638D3F477D16,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-7811B7A7F005,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-0A44BBAB5394,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-864F4761E14A,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-728990431E4F,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-C24AED82D70F,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-0DBE8E1726F3,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-847EDE056C82,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-28D4BCA028FD,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-3F5F0FDCF66D,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-C48D80BBD65D,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-B47124AA5A0E,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-48802FCCF5E8,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-151A8FC789C8,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-0C8FEC3F09A2,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-5AF0DCAA50E8,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-CD9022C407EE,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-BF39809DAE5D,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-CEF2309F7475,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-AAC731AEBA4B,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-D1F7EF0EB941,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-EC46FD8BF986,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-61458B072A16,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-611745BC8403,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-8382A96B6531,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-3EDD18D11A33,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-BA764D7F933D,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-A551317B3991,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-8A9033A0E405,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-A0C146C72897,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-692DA150C3EA,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-55BA5FA73333,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-1748CE029D77,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-6F78EE4487B1,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-C8A67AE9FBEB,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-E9F55479483A,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-7521EF242BBE,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-94E749555A8D,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-39A852A73AF6,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-BA955BF600FC,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-A07E44226C42,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-FF40A4D08CF9,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-817CC8C77D0E,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
