game_year,pitcher,player_name,pa,pitch,hit,walk,hbp,strikeout,home_run,swing,whiff,zone_pitch,out_zone_pitch,chase_swing,first_pitch,first_pitch_nonball,three_ball_pitch,bbe,hardhit,barrel,woba_num,woba_den,xwoba_num,xslg_num,x_metric_den,early_1_3_pa,early_1_3_woba_num,early_1_3_woba_den,early_1_3_bbe,early_1_3_xwoba_num,early_1_3_x_metric_den,runner_on_base_pa,runner_on_base_woba_num,runner_on_base_woba_den,runner_on_base_bbe,runner_on_base_xwoba_num,runner_on_base_x_metric_den,risp_pa,risp_woba_num,risp_woba_den,risp_bbe,risp_xwoba_num,risp_x_metric_den,third_time_pa,third_time_woba_num,third_time_woba_den,third_time_bbe,third_time_xwoba_num,third_time_x_metric_den,games,start_proxy_games,avg_game_pitches,avg_game_pa,max_game_pitches,games_80plus_pitches,games_90plus_pitches,games_100plus_pitches,games_20plus_pa,games_reached_third_time,bb_pct,bb_hbp_pct,k_pct,hr_pct,woba_allowed,xwoba_allowed_bbe,xslg_allowed_bbe,whiff_per_swing,chase_rate,zone_rate,first_pitch_nonball_rate,three_ball_pitch_rate,hardhit_rate,barrel_rate,start_proxy_rate,games_80plus_rate,games_20plus_pa_rate,third_time_game_rate,early_1_3_woba_allowed,early_1_3_xwoba_allowed_bbe,early_1_3_pa_rate,runner_on_base_woba_allowed,runner_on_base_xwoba_allowed_bbe,runner_on_base_pa_rate,risp_woba_allowed,risp_xwoba_allowed_bbe,risp_pa_rate,third_time_woba_allowed,third_time_xwoba_allowed_bbe,third_time_pa_rate,starter_stabilizer_score,starter_stabilizer_eligible
2025,607536,"Freeland, Kyle",709,2490,193,38,6,124,22,1274,241,1352,1130,338,709,486,140,541,256,51,251.8,706.0,212.27134554367888,310.609,540,394,150.15,394.0,313,130.04653130792644,313,307,112.95,304.0,232,85.71579538364651,231,170,60.7,167.0,124,42.40120191699745,123,181,65.3,178.0,129,48.64876454333957,128,31,31,80.3225806451613,22.870967741935484,100,22,13,1,27,27,0.0535966149506347,0.06205923836389281,0.17489421720733428,0.031029619181946404,0.356657223796034,0.39309508434014606,0.5752018518518518,0.1891679748822606,0.2991150442477876,0.5429718875502008,0.685472496473907,0.05622489959839357,0.4731977818853974,0.09426987060998152,1.0,0.7096774193548387,0.8709677419354839,0.8709677419354839,0.38109137055837566,0.41548412558442954,0.5557122708039492,0.37154605263157897,0.37106404927985503,0.4330042313117066,0.36347305389221557,0.34472521883737767,0.2397743300423131,0.3668539325842696,0.38006847299484037,0.2552891396332863,58.16058064464948,True
2025,656794,"Newcomb, Sean",391,1554,94,31,5,91,5,714,132,801,745,200,393,230,134,261,110,15,124.1,385.0,93.8110876503761,130.218,259,73,26.4,73.0,40,14.241402422276764,40,201,60.800000000000004,195.0,129,47.128090575440154,127,117,36.8,113.0,70,26.547587689437268,68,26,6.45,25.0,19,6.33025,19,48,5,32.375,8.145833333333334,98,4,4,0,5,5,0.0792838874680307,0.09207161125319693,0.23273657289002558,0.01278772378516624,0.3223376623376623,0.36220497162307375,0.5027722007722008,0.18487394957983194,0.2684563758389262,0.5154440154440154,0.5852417302798982,0.08622908622908623,0.421455938697318,0.05747126436781609,0.10416666666666667,0.08333333333333333,0.10416666666666667,0.10416666666666667,0.3616438356164383,0.3560350605569191,0.1867007672634271,0.3117948717948718,0.3710873273656705,0.5140664961636828,0.3256637168141593,0.39040570131525393,0.29923273657289,0.258,0.333171052631579,0.06649616368286446,58.1212411661069,True
2025,805673,"Matthews, Zebby",354,1353,94,24,0,88,12,692,175,720,633,191,354,233,101,242,94,24,123.65,352.0,100.70953135941178,144.474,240,228,89.45,226.0,152,65.30997873004485,150,161,50.7,159.0,108,37.211649406798124,106,80,26.05,78.0,56,20.036551384136903,54,67,21.15,67.0,52,20.90907848795279,52,16,16,84.5625,22.125,99,11,7,0,14,14,0.06779661016949153,0.06779661016949153,0.24858757062146894,0.03389830508474576,0.3512784090909091,0.41962304733088246,0.6019749999999999,0.25289017341040465,0.30173775671406006,0.532150776053215,0.6581920903954802,0.07464892830746489,0.3884297520661157,0.09917355371900827,1.0,0.6875,0.875,0.875,0.39579646017699116,0.435399858200299,0.6440677966101694,0.3188679245283019,0.3510532962905483,0.4548022598870056,0.333974358974359,0.3710472478543871,0.22598870056497175,0.31567164179104473,0.40209766322986135,0.18926553672316385,58.04255527535409,True
2025,694297,"Pfaadt, Brandon",767,2931,198,37,12,147,26,1438,277,1476,1444,437,768,493,229,569,261,62,266.75,763.0,235.00909667122605,350.439,568,422,150.0,420.0,314,127.65755641134356,313,328,117.95,325.0,244,92.29940952218077,243,192,66.05,190.0,145,49.45257882673814,145,185,71.25,183.0,143,61.55154427666141,143,33,33,88.81818181818181,23.242424242424242,102,27,22,3,30,30,0.048239895697522815,0.06388526727509779,0.19165580182529335,0.03389830508474576,0.34960681520314546,0.41374840963244025,0.6169700704225353,0.1926286509040334,0.3026315789473684,0.503582395087001,0.6419270833333334,0.07813033094506994,0.45869947275922673,0.10896309314586995,1.0,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.35714285714285715,0.4078516179276152,0.5501955671447197,0.36292307692307696,0.37983296099662867,0.4276401564537158,0.3476315789473684,0.3410522677706079,0.2503259452411995,0.38934426229508196,0.4304303795570728,0.24119947848761408,57.93015908784036,True
2025,656550,"Holmes, Grant",492,1970,100,54,7,123,16,949,255,951,1013,293,493,290,202,308,129,31,157.05,490.0,119.54320044427969,176.233,307,254,75.9,253.0,161,61.815543192426745,160,205,65.6,203.0,130,50.244246836198926,129,104,27.7,102.0,67,21.717030895611842,66,114,39.1,113.0,65,26.373081821360234,65,22,21,89.54545454545455,22.363636363636363,106,19,15,5,17,20,0.10975609756097561,0.12398373983739837,0.25,0.032520325203252036,0.32051020408163267,0.38939153239179053,0.5740488599348534,0.26870389884088514,0.28923988153998026,0.482741116751269,0.5882352941176471,0.10253807106598985,0.41883116883116883,0.10064935064935066,0.9545454545454546,0.8636363636363636,0.7727272727272727,0.9090909090909091,0.30000000000000004,0.38634714495266714,0.516260162601626,0.3231527093596059,0.38949028555192966,0.4166666666666667,0.27156862745098037,0.3290459226607855,0.21138211382113822,0.34601769911504426,0.405739720328619,0.23170731707317074,57.86243102202104,True
2025,650633,"King, Michael",308,1219,62,26,4,76,12,538,129,587,632,173,309,188,101,202,77,23,96.9,308.0,77.54871921486281,118.225,202,185,61.55,185.0,115,48.78472180164341,115,116,36.5,116.0,77,29.12705291493019,77,56,20.05,56.0,39,16.234048285335355,39,53,14.15,53.0,38,10.83941098186825,38,15,15,81.26666666666667,20.533333333333335,110,9,8,2,9,11,0.08441558441558442,0.09740259740259741,0.24675324675324675,0.03896103896103896,0.3146103896103896,0.38390455056862777,0.5852722772277228,0.23977695167286245,0.2737341772151899,0.4815422477440525,0.6084142394822006,0.08285479901558655,0.3811881188118812,0.11386138613861387,1.0,0.6,0.6,0.7333333333333333,0.3327027027027027,0.42421497218820353,0.6006493506493507,0.3146551724137931,0.3782734144796128,0.37662337662337664,0.3580357142857143,0.4162576483419322,0.18181818181818182,0.2669811320754717,0.2852476574175855,0.17207792207792208,57.845959974920405,True
2026,676282,"Cantillo, Joey",291,1196,65,36,1,63,11,538,141,567,628,178,293,154,100,191,72,18,103.05,289.0,69.694,103.449,189,175,60.65,175.0,109,40.102,109,131,43.8,129.0,82,32.697,80,70,19.75,69.0,40,13.286,39,45,20.55,45.0,33,12.822,33,14,14,85.42857142857143,20.785714285714285,98,11,5,0,11,12,0.12371134020618557,0.12714776632302405,0.21649484536082475,0.037800687285223365,0.3565743944636678,0.3687513227513228,0.5473492063492064,0.2620817843866171,0.28343949044585987,0.47408026755852845,0.5255972696245734,0.08361204013377926,0.3769633507853403,0.09424083769633508,1.0,0.7857142857142857,0.7857142857142857,0.8571428571428571,0.3465714285714286,0.3679082568807339,0.6013745704467354,0.3395348837209302,0.40871250000000003,0.45017182130584193,0.286231884057971,0.3406666666666667,0.24054982817869416,0.45666666666666667,0.3885454545454545,0.15463917525773196,57.84059892585267,True
2025,605400,"Nola, Aaron",404,1568,99,28,4,97,18,735,175,753,815,274,407,248,104,275,119,25,142.05,403.0,104.6699007928109,154.63,274,213,70.2,212.0,134,49.737509170962014,133,164,63.2,163.0,109,43.200506545854395,108,98,38.9,98.0,56,22.530733499602402,56,101,42.55,101.0,76,33.770387344905565,76,17,17,92.23529411764706,23.764705882352942,109,16,13,2,16,16,0.06930693069306931,0.07920792079207921,0.2400990099009901,0.04455445544554455,0.3524813895781638,0.3820069372000398,0.5643430656934306,0.23809523809523808,0.3361963190184049,0.4802295918367347,0.6093366093366094,0.0663265306122449,0.43272727272727274,0.09090909090909091,1.0,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.33113207547169815,0.3739662343681354,0.5272277227722773,0.3877300613496933,0.40000469023939256,0.40594059405940597,0.39693877551020407,0.4023345267786143,0.24257425742574257,0.4212871287128713,0.44434720190665217,0.25,57.72058563516873,True
2025,656731,"Megill, Tylor",305,1234,60,33,7,89,6,554,153,602,632,181,305,188,86,173,77,11,97.1,301.0,64.3226692344291,89.641,172,181,55.55,179.0,105,37.58352665272975,105,127,50.35,124.0,68,26.345337602748753,67,72,31.75,70.0,40,14.486622718052738,39,54,19.4,54.0,30,13.540588235294118,30,14,14,88.14285714285714,21.785714285714285,105,11,7,3,12,13,0.10819672131147541,0.13114754098360656,0.29180327868852457,0.019672131147540985,0.32259136212624584,0.3739690071769134,0.5211686046511628,0.27617328519855594,0.28639240506329117,0.4878444084278768,0.6163934426229508,0.06969205834683954,0.44508670520231214,0.06358381502890173,1.0,0.7857142857142857,0.8571428571428571,0.9285714285714286,0.31033519553072625,0.3579383490736167,0.5934426229508196,0.4060483870967742,0.3932139940708769,0.4163934426229508,0.45357142857142857,0.3714518645654548,0.2360655737704918,0.3592592592592592,0.4513529411764706,0.17704918032786884,57.67850305423997,True
2025,669022,"Gore, MacKenzie",679,2819,152,63,5,185,20,1391,382,1352,1466,439,682,409,235,425,188,45,218.2,676.0,170.46191667284526,249.568,423,390,142.0,387.0,243,109.70200988356765,241,277,96.45,275.0,163,63.78167402278336,161,164,54.8,163.0,92,31.381357472666487,91,144,38.7,144.0,90,31.94186007210588,90,30,30,93.96666666666667,22.633333333333333,111,26,24,10,27,27,0.09278350515463918,0.10014727540500737,0.27245949926362295,0.029455081001472753,0.32278106508875737,0.40298325454573347,0.5899952718676124,0.27462257368799425,0.2994542974079127,0.47960269599148636,0.5997067448680352,0.0833628946434906,0.4423529411764706,0.10588235294117647,1.0,0.8666666666666667,0.9,0.9,0.3669250645994832,0.45519506175754215,0.5743740795287187,0.3507272727272727,0.3961594659800209,0.40795287187039764,0.3361963190184049,0.34485008211721413,0.24153166421207659,0.26875000000000004,0.354909556356732,0.21207658321060383,57.61480034114218,True
2026,656550,"Holmes, Grant",287,1066,60,29,2,59,13,516,138,478,586,193,287,167,83,196,89,20,93.5,286.0,74.143,110.971,196,159,45.3,158.0,107,43.284,107,113,35.2,112.0,71,24.284,71,57,17.05,57.0,35,9.289,35,55,13.75,55.0,39,12.456,39,13,13,82.0,22.076923076923077,99,9,2,0,9,10,0.10104529616724739,0.10801393728222997,0.20557491289198607,0.04529616724738676,0.3269230769230769,0.37828061224489795,0.5661785714285714,0.26744186046511625,0.3293515358361775,0.44840525328330205,0.5818815331010453,0.07786116322701689,0.45408163265306123,0.10204081632653061,1.0,0.6923076923076923,0.6923076923076923,0.7692307692307693,0.28670886075949364,0.4045233644859813,0.554006968641115,0.31428571428571433,0.3420281690140845,0.39372822299651566,0.29912280701754385,0.26539999999999997,0.1986062717770035,0.25,0.3193846153846154,0.1916376306620209,57.60080954843431,True
2025,669456,"Bieber, Shane",159,645,34,7,1,37,8,298,79,324,321,89,159,97,49,114,55,14,46.75,159.0,46.47770525151124,70.145,114,81,24.5,81.0,61,25.865923763948143,61,46,12.2,46.0,38,14.84445427465255,38,18,7.0,18.0,14,7.345368416066691,14,33,10.55,33.0,26,10.743112616310892,26,7,7,92.14285714285714,22.714285714285715,98,7,5,0,7,7,0.0440251572327044,0.050314465408805034,0.23270440251572327,0.050314465408805034,0.2940251572327044,0.4076991688729056,0.6153070175438596,0.2651006711409396,0.2772585669781931,0.5023255813953489,0.610062893081761,0.07596899224806201,0.4824561403508772,0.12280701754385964,1.0,1.0,1.0,1.0,0.30246913580246915,0.42403153711390396,0.5094339622641509,0.2652173913043478,0.3906435335434882,0.2893081761006289,0.3888888888888889,0.5246691725761922,0.11320754716981132,0.3196969696969697,0.4131966390888805,0.20754716981132076,57.525868402306195,True
2025,656288,"Canning, Griffin",327,1343,70,34,0,70,8,615,149,674,669,179,329,194,128,221,102,21,102.7,324.0,84.7479547758523,125.996,220,203,64.0,201.0,137,53.02696860492202,136,144,40.05,142.0,96,37.79444875908786,95,65,18.85,63.0,48,16.32811645167895,47,55,24.4,55.0,40,18.128703194103196,40,16,16,83.9375,20.4375,102,14,6,1,12,14,0.10397553516819572,0.10397553516819572,0.21406727828746178,0.024464831804281346,0.3169753086419753,0.3852179762538741,0.5727090909090908,0.24227642276422764,0.26756352765321373,0.501861504095309,0.5896656534954408,0.0953090096798213,0.46153846153846156,0.09502262443438914,1.0,0.875,0.75,0.875,0.31840796019900497,0.38990418091854423,0.6207951070336392,0.2820422535211267,0.3978363027272406,0.44036697247706424,0.29920634920634925,0.3474067330144458,0.19877675840978593,0.4436363636363636,0.4532175798525799,0.16819571865443425,57.43481284842667,True
2025,676974,"Meyer, Max",285,1040,72,20,2,68,12,492,124,548,491,138,285,179,61,195,94,18,100.3,285.0,80.67695814991409,118.297,195,152,50.3,152.0,99,39.86966198698962,99,117,39.55,117.0,86,32.64078336899325,86,69,20.55,69.0,48,17.52440546930673,48,69,29.4,69.0,53,27.652188237516537,53,12,12,86.66666666666667,23.75,99,10,6,0,12,12,0.07017543859649122,0.07719298245614035,0.23859649122807017,0.042105263157894736,0.3519298245614035,0.4137279905123799,0.606651282051282,0.25203252032520324,0.28105906313645623,0.5269230769230769,0.6280701754385964,0.058653846153846154,0.48205128205128206,0.09230769230769231,1.0,0.8333333333333334,1.0,1.0,0.33092105263157895,0.4027238584544406,0.5333333333333333,0.338034188034188,0.37954399266271216,0.4105263157894737,0.29782608695652174,0.36509178061055686,0.24210526315789474,0.4260869565217391,0.5217394007078592,0.24210526315789474,57.294212174467475,True
2025,640455,"Manaea, Sean",263,1095,62,12,7,75,13,574,138,613,482,148,263,170,76,169,72,15,90.65,261.0,67.68448619732666,101.648,167,140,44.0,139.0,85,36.852301734668835,84,99,36.55,97.0,66,27.25393963245217,64,52,16.85,52.0,34,12.586446177661347,34,27,12.0,27.0,17,8.388,17,15,12,73.0,17.533333333333335,96,9,3,0,6,9,0.045627376425855515,0.07224334600760456,0.28517110266159695,0.049429657794676805,0.34731800766283527,0.4052963245348902,0.6086706586826347,0.24041811846689895,0.3070539419087137,0.5598173515981735,0.6463878326996197,0.06940639269406393,0.4260355029585799,0.08875739644970414,0.8,0.6,0.4,0.6,0.31654676258992803,0.4387178777936766,0.532319391634981,0.3768041237113402,0.42584280675706515,0.376425855513308,0.32403846153846155,0.37018959346062785,0.19771863117870722,0.4444444444444444,0.4934117647058823,0.10266159695817491,57.22220484023464,True
2025,608372,"Sugano, Tomoyuki",675,2573,173,36,8,106,33,1205,203,1240,1325,385,677,386,221,523,209,62,235.25,671.0,216.0925989718577,327.204,523,391,144.25,390.0,298,130.940941796804,298,265,90.15,262.0,206,78.40935606192326,206,138,42.65,136.0,107,38.81911298303119,107,138,44.75,136.0,104,41.714106879148865,104,30,30,85.76666666666667,22.5,103,23,12,2,26,26,0.05333333333333334,0.06518518518518518,0.15703703703703703,0.04888888888888889,0.35059612518628913,0.4131789655293647,0.6256290630975143,0.16846473029045644,0.29056603773584905,0.4819277108433735,0.5701624815361891,0.08589195491643996,0.39961759082217974,0.11854684512428298,1.0,0.7666666666666667,0.8666666666666667,0.8666666666666667,0.3698717948717949,0.43939913354632215,0.5792592592592593,0.3440839694656489,0.3806279420481712,0.3925925925925926,0.3136029411764706,0.3627954484395438,0.20444444444444446,0.3290441176470588,0.40109718153027757,0.20444444444444446,57.22167118691589,True
2025,668964,"Myers, Tobias",220,826,54,15,2,38,5,421,76,455,371,101,220,133,71,165,74,11,72.55,220.0,59.47263895062704,86.477,165,78,29.55,78.0,52,20.03616652181019,52,99,26.8,99.0,72,22.337699716036887,72,55,16.1,55.0,41,13.843768092105263,41,10,7.35,10.0,9,3.8880909090909093,9,22,6,37.54545454545455,10.0,82,2,0,0,3,3,0.06818181818181818,0.07727272727272727,0.17272727272727273,0.022727272727272728,0.3297727272727273,0.3604402360644063,0.5241030303030303,0.18052256532066507,0.2722371967654987,0.5508474576271186,0.6045454545454545,0.08595641646489104,0.4484848484848485,0.06666666666666667,0.2727272727272727,0.09090909090909091,0.13636363636363635,0.13636363636363635,0.37884615384615383,0.38531089465019597,0.35454545454545455,0.27070707070707073,0.3102458293894012,0.45,0.2927272727272728,0.3376528802952503,0.25,0.735,0.432010101010101,0.045454545454545456,57.13536065264386,True
2025,681343,"Smith, Shane",616,2423,117,58,12,145,17,1168,292,1296,1123,283,616,372,220,398,182,27,190.25,610.0,140.98179031430072,206.348,396,371,118.15,365.0,233,77.39820073432615,231,261,86.2,256.0,177,65.27287136497802,175,136,49.95,132.0,95,38.011233484347194,93,106,38.1,106.0,72,28.485202691346142,72,29,29,83.55172413793103,21.24137931034483,101,20,8,1,23,26,0.09415584415584416,0.11363636363636363,0.2353896103896104,0.027597402597402596,0.31188524590163935,0.3560146220058099,0.5210808080808081,0.25,0.25200356188780054,0.5348741229880314,0.6038961038961039,0.09079653322327692,0.457286432160804,0.0678391959798995,1.0,0.6896551724137931,0.7931034482758621,0.896551724137931,0.3236986301369863,0.335057146036044,0.6022727272727273,0.33671875,0.37298783637130295,0.4237012987012987,0.3784090909090909,0.4087229406919053,0.22077922077922077,0.359433962264151,0.3956278151575853,0.17207792207792208,57.11330585123942,True
2026,605488,"Springs, Jeffrey",320,1241,74,23,2,63,16,580,117,599,642,200,321,198,110,231,85,22,111.95,319.0,85.208,124.777,231,189,72.5,188.0,137,53.241,137,127,47.35,126.0,90,33.519,90,71,26.35,70.0,46,16.407,46,70,22.85,70.0,52,19.235,52,14,14,88.64285714285714,22.857142857142858,103,12,8,1,12,12,0.071875,0.078125,0.196875,0.05,0.35094043887147336,0.36886580086580084,0.5401601731601732,0.20172413793103447,0.3115264797507788,0.48267526188557613,0.616822429906542,0.088638195004029,0.36796536796536794,0.09523809523809523,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.38563829787234044,0.3886204379562044,0.590625,0.3757936507936508,0.37243333333333334,0.396875,0.37642857142857145,0.3566739130434783,0.221875,0.32642857142857146,0.36990384615384614,0.21875,57.10521967453514,True
2026,669461,"Liberatore, Matthew",289,1110,74,26,0,61,11,526,111,537,573,163,292,181,82,202,89,19,102.95,288.0,83.579,120.52,201,157,48.6,157.0,105,40.163,105,123,44.1,122.0,86,33.603,85,77,22.65,77.0,49,16.186,49,55,29.2,55.0,40,19.435,40,13,13,85.38461538461539,22.23076923076923,105,9,4,2,12,12,0.08996539792387544,0.08996539792387544,0.21107266435986158,0.03806228373702422,0.3574652777777778,0.4158159203980099,0.5996019900497512,0.21102661596958175,0.2844677137870855,0.4837837837837838,0.6198630136986302,0.07387387387387387,0.4405940594059406,0.09405940594059406,1.0,0.6923076923076923,0.9230769230769231,0.9230769230769231,0.3095541401273885,0.38250476190476185,0.5432525951557093,0.3614754098360656,0.3953294117647059,0.42560553633217996,0.2941558441558441,0.3303265306122449,0.2664359861591695,0.5309090909090909,0.48587499999999995,0.1903114186851211,57.06676094114505,True
2025,663947,"Holton, Tyler",312,1164,65,17,0,64,15,552,125,573,586,179,312,199,82,231,87,19,91.65,307.0,81.87530393240007,118.733,227,33,12.85,33.0,22,10.594955133308384,22,119,30.650000000000002,114.0,94,32.636067469487706,90,62,12.8,58.0,48,11.905168181818182,45,0,0.0,0.0,0,0.0,0,70,6,16.62857142857143,4.457142857142857,42,0,0,0,0,0,0.05448717948717949,0.05448717948717949,0.20512820512820512,0.04807692307692308,0.2985342019543974,0.3606841582925113,0.5230528634361233,0.22644927536231885,0.3054607508532423,0.49226804123711343,0.6378205128205128,0.070446735395189,0.37662337662337664,0.08225108225108226,0.08571428571428572,0.0,0.0,0.0,0.3893939393939394,0.48158886969583564,0.10576923076923077,0.268859649122807,0.36262297188319675,0.3814102564102564,0.22068965517241382,0.2645592929292929,0.1987179487179487,,,0.0,57.05543961267749,True
2025,688138,"Evans, Logan",350,1344,82,31,4,59,13,602,105,688,650,163,352,217,105,256,109,27,120.05,348.0,98.12605936667818,145.689,255,189,61.85,187.0,142,50.89494458112167,141,147,46.3,145.0,105,37.46682350171747,104,70,21.85,69.0,52,20.447329480519482,52,69,26.7,69.0,46,19.613492906901527,46,16,15,84.0,21.875,95,12,5,0,14,14,0.08857142857142856,0.1,0.16857142857142857,0.037142857142857144,0.3449712643678161,0.38480807594775757,0.5713294117647059,0.1744186046511628,0.25076923076923074,0.5119047619047619,0.6164772727272727,0.078125,0.42578125,0.10546875,0.9375,0.75,0.875,0.875,0.3307486631016043,0.36095705376682036,0.54,0.3193103448275862,0.36025791828574494,0.42,0.3166666666666667,0.39321787462537466,0.2,0.3869565217391304,0.4263802805848158,0.19714285714285715,56.911830802862625,True
2025,693821,"Elder, Bryce",679,2519,167,51,6,131,24,1165,237,1204,1310,374,679,406,192,490,215,38,232.0,676.0,187.423463330126,276.016,489,365,130.7,364.0,256,99.84031751162634,255,277,103.85,274.0,214,75.65094040200648,213,161,63.6,158.0,119,39.969920905204184,118,176,58.35,174.0,128,49.89645224828182,128,28,28,89.96428571428571,24.25,108,24,16,6,25,27,0.07511045655375552,0.08394698085419734,0.19293078055964655,0.035346097201767304,0.3431952662721893,0.3832790661147771,0.5644498977505112,0.2034334763948498,0.28549618320610687,0.4779674473997618,0.5979381443298969,0.07622072250893211,0.4387755102040816,0.07755102040816327,1.0,0.8571428571428571,0.8928571428571429,0.9642857142857143,0.359065934065934,0.3915306569083386,0.5375552282768777,0.37901459854014596,0.3551687342817206,0.40795287187039764,0.4025316455696203,0.3387281432644422,0.23711340206185566,0.33534482758620693,0.3898160331897017,0.25920471281296026,56.74097865639685,True
2025,527048,"Pérez, Martín",228,904,40,22,2,44,6,382,69,448,454,113,230,152,108,160,63,24,66.3,228.0,63.98698206938769,99.3,160,118,30.2,118.0,88,36.4089038701016,88,80,27.3,80.0,51,20.706649165527455,51,39,16.6,39.0,28,12.624115843586239,28,35,9.45,35.0,21,6.648294444444445,21,11,10,82.18181818181819,20.727272727272727,99,7,4,0,8,8,0.09649122807017543,0.10526315789473684,0.19298245614035087,0.02631578947368421,0.2907894736842105,0.3999186379336731,0.620625,0.1806282722513089,0.2488986784140969,0.49557522123893805,0.6608695652173913,0.11946902654867257,0.39375,0.15,0.9090909090909091,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.2559322033898305,0.4137375439784272,0.5175438596491229,0.34125,0.40601272873583244,0.3508771929824561,0.4256410256410257,0.45086128012807997,0.17105263157894737,0.26999999999999996,0.3165854497354498,0.15350877192982457,56.453085840991086,True
2025,519141,"Pomeranz, Drew",203,805,38,15,5,57,5,400,92,437,363,101,203,133,55,126,54,11,55.2,201.0,45.223352757786245,66.071,125,14,3.2,14.0,8,3.7808571428571427,8,93,28.1,91.0,61,23.921615976613488,60,52,17.5,51.0,34,16.125403855401366,34,0,0.0,0.0,0,0.0,0,57,4,14.12280701754386,3.56140350877193,25,0,0,0,0,0,0.07389162561576355,0.09852216748768473,0.28078817733990147,0.024630541871921183,0.2746268656716418,0.36178682206228996,0.528568,0.23,0.27823691460055094,0.5428571428571428,0.6551724137931034,0.06832298136645963,0.42857142857142855,0.0873015873015873,0.07017543859649122,0.0,0.0,0.0,0.2285714285714286,0.47260714285714284,0.06896551724137931,0.3087912087912088,0.3986935996102248,0.458128078817734,0.3431372549019608,0.47427658398239314,0.2561576354679803,,,0.0,56.447586964343266,True
2025,579328,"Kikuchi, Yusei",772,3109,180,74,3,174,24,1494,323,1612,1482,399,773,485,282,520,220,49,260.65,768.0,200.05420705796882,294.379,520,433,156.95,430.0,284,113.46543997193331,284,324,110.4,321.0,214,87.870470157445,214,169,61.45,166.0,107,40.920240803269806,107,180,59.300000000000004,180.0,134,51.82716051939502,134,33,33,94.21212121212122,23.393939393939394,110,29,26,12,29,31,0.09585492227979274,0.09974093264248704,0.22538860103626943,0.031088082901554404,0.3393880208333333,0.38471962895763234,0.5661134615384615,0.21619812583668005,0.2692307692307692,0.5184946928272757,0.6274256144890039,0.09070440656159537,0.4230769230769231,0.09423076923076923,1.0,0.8787878787878788,0.8787878787878788,0.9393939393939394,0.365,0.3995261970842722,0.560880829015544,0.34392523364485983,0.41060967363292056,0.41968911917098445,0.3701807228915663,0.38243215703990474,0.2189119170984456,0.3294444444444445,0.3867698546223509,0.23316062176165803,56.433175216541194,True
2026,680694,"Bradish, Kyle",302,1204,69,36,1,68,8,534,126,517,686,206,302,160,127,195,72,20,104.05,299.0,69.923,102.839,195,170,59.55,167.0,110,36.816,110,130,47.55,127.0,84,33.388,84,69,25.1,67.0,40,13.261000000000001,40,68,24.7,68.0,42,19.47,42,13,13,92.61538461538461,23.23076923076923,104,13,9,3,11,13,0.11920529801324503,0.12251655629139073,0.2251655629139073,0.026490066225165563,0.34799331103678927,0.3585794871794872,0.5273794871794871,0.23595505617977527,0.30029154518950435,0.42940199335548174,0.5298013245033113,0.10548172757475083,0.36923076923076925,0.10256410256410256,1.0,1.0,0.8461538461538461,1.0,0.3565868263473054,0.3346909090909091,0.5629139072847682,0.3744094488188976,0.3974761904761904,0.4304635761589404,0.37462686567164183,0.331525,0.22847682119205298,0.36323529411764705,0.4635714285714285,0.2251655629139073,56.32522597860214,True
2026,669194,"Nelson, Ryne",304,1120,64,21,2,55,15,604,100,562,553,186,304,193,76,224,94,24,99.8,302.0,87.72,137.43,224,152,57.1,150.0,108,54.376,108,105,39.45,104.0,77,26.647,77,49,19.1,48.0,37,11.895,37,78,23.6,78.0,60,18.358999999999998,60,13,13,86.15384615384616,23.384615384615383,103,12,6,1,11,12,0.06907894736842106,0.0756578947368421,0.18092105263157895,0.049342105263157895,0.3304635761589404,0.3916071428571429,0.6135267857142858,0.16556291390728478,0.33634719710669075,0.5017857142857143,0.6348684210526315,0.06785714285714285,0.41964285714285715,0.10714285714285714,1.0,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.38066666666666665,0.5034814814814814,0.5,0.3793269230769231,0.346064935064935,0.34539473684210525,0.3979166666666667,0.3214864864864865,0.1611842105263158,0.3025641025641026,0.30598333333333333,0.2565789473684211,56.31058557636115,True
2026,682052,"Lopez, Jacob",243,979,60,33,0,38,11,428,76,467,511,125,243,142,106,172,54,8,94.7,241.0,51.911,72.803,170,137,41.65,136.0,96,24.836,95,112,38.35,110.0,83,20.235,81,62,21.15,61.0,47,10.813,46,43,28.25,43.0,32,14.096,32,12,10,81.58333333333333,20.25,96,10,6,0,9,10,0.13580246913580246,0.13580246913580246,0.15637860082304528,0.04526748971193416,0.3929460580912863,0.3053588235294118,0.42825294117647056,0.17757009345794392,0.2446183953033268,0.4770173646578141,0.5843621399176955,0.10827374872318693,0.313953488372093,0.046511627906976744,0.8333333333333334,0.8333333333333334,0.75,0.8333333333333334,0.30624999999999997,0.2614315789473684,0.5637860082304527,0.34863636363636363,0.2498148148148148,0.4609053497942387,0.3467213114754098,0.23506521739130437,0.2551440329218107,0.6569767441860465,0.4405,0.17695473251028807,55.93377592304367,True
