source_league,team_code,team_name,roster_no,player_name,normalized_player_name,position_group,position,born,height_cm,weight_kg,throws,bats,note,person_url,source_url,source_confidence
NPB,h,Fukuoka SoftBank Hawks,67,"Ishimi, Soma",soma ishimi,Infielders,Infielder,"Jun. 10, 2006",176,75,R,L,,https://npb.jp/bis/eng/players/81185150.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,0,"Kawase, Hikaru",hikaru kawase,Infielders,Infielder,"Sep. 15, 1997",176,73,R,L,,https://npb.jp/bis/eng/players/11715132.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,24,"Kurihara, Ryoya",ryoya kurihara,Infielders,Infielder,"Jul. 4, 1996",178,84,R,L,,https://npb.jp/bis/eng/players/01705130.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,8,"Makihara, Taisei",taisei makihara,Infielders,Infielder,"Oct. 15, 1992",172,74,R,L,,https://npb.jp/bis/eng/players/61465133.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,7,"Nakamura, Akira",akira nakamura,Infielders,Infielder,"Nov. 5, 1989",175,81,L,L,,https://npb.jp/bis/eng/players/11215116.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,99,"Nomura, Isami",isami nomura,Infielders,Infielder,"Dec. 1, 1996",174,84,R,R,,https://npb.jp/bis/eng/players/11615155.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,25,"Shoji, Yudai",yudai shoji,Infielders,Infielder,"Oct. 2, 2002",176,74,R,L,,https://npb.jp/bis/eng/players/01205150.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,56,"Takahashi, Takanori",takanori takahashi,Infielders,Infielder,"Dec. 21, 2001",186,93,R,R,,https://npb.jp/bis/eng/players/31235152.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,46,"Uno, Shinjiro",shinjiro uno,Infielders,Infielder,"Jul. 5, 2006",178,85,R,R,,https://npb.jp/bis/eng/players/61365150.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,5,"Yamakawa, Hotaka",hotaka yamakawa,Infielders,Infielder,"Nov. 23, 1991",176,112,R,R,,https://npb.jp/bis/eng/players/21425139.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,61,"Kawamura, Yuto",yuto kawamura,Outfielders,Outfielder,"Aug. 13, 1999",182,90,R,L,,https://npb.jp/bis/eng/players/11715155.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,3,"Kondoh, Kensuke",kensuke kondoh,Outfielders,Outfielder,"Aug. 9, 1993",171,87,R,L,,https://npb.jp/bis/eng/players/41745135.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,31,"Masaki, Tomoya",tomoya masaki,Outfielders,Outfielder,"Nov. 5, 1999",182,89,R,R,,https://npb.jp/bis/eng/players/81885155.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,57,"Ogata, Riku",riku ogata,Outfielders,Outfielder,"Sep. 22, 1998",175,71,R,L,,https://npb.jp/bis/eng/players/81585153.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,44,"Sasagawa, Yoshiyasu",yoshiyasu sasagawa,Outfielders,Outfielder,"May 31, 2002",194,96,L,L,,https://npb.jp/bis/eng/players/91095153.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,23,"Shuto, Ukyo",ukyo shuto,Outfielders,Outfielder,"Feb. 10, 1996",180,74,R,L,,https://npb.jp/bis/eng/players/21925136.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,77,"Yamamoto, Keita",keita yamamoto,Outfielders,Outfielder,"Aug. 6, 1999",182,89,R,L,,https://npb.jp/bis/eng/players/93595155.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,32,"Yanagimachi, Tatsuru",tatsuru yanagimachi,Outfielders,Outfielder,"Apr. 20, 1997",180,78,R,L,,https://npb.jp/bis/eng/players/73175151.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,h,Fukuoka SoftBank Hawks,9,"Yanagita, Yuki",yuki yanagita,Outfielders,Outfielder,"Oct. 9, 1988",187,91,R,L,,https://npb.jp/bis/eng/players/31835133.html,https://npb.jp/bis/eng/teams/rst_h.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,74,"Arihara, Kohei",kohei arihara,Pitchers,Pitcher,"Aug. 11, 1992",190,100,R,R,,https://npb.jp/bis/eng/players/51155130.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,35,"Asari, Tamon",tamon asari,Pitchers,Pitcher,"Sep. 6, 2002",186,92,R,R,,https://npb.jp/bis/eng/players/51155150.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,32,"Fujita, Ryusei",ryusei fujita,Pitchers,Pitcher,"Nov. 17, 2006",198,107,L,L,,https://npb.jp/bis/eng/players/01805150.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,45,"Fukushima, Ren",ren fukushima,Pitchers,Pitcher,"Apr. 25, 2003",190,81,R,R,,https://npb.jp/bis/eng/players/81685155.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,41,"Fukutani, Koji",koji fukutani,Pitchers,Pitcher,"Jan. 9, 1991",183,98,R,R,,https://npb.jp/bis/eng/players/21025137.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,37,"Gu Lin, Ruei-Yang",ruei yang gu lin,Pitchers,Pitcher,"Jun. 12, 2000",184,100,R,R,,https://npb.jp/bis/eng/players/93595150.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,34,"Hori, Mizuki",mizuki hori,Pitchers,Pitcher,"May 10, 1998",177,91,L,L,,https://npb.jp/bis/eng/players/51855134.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,29,"Hosono, Haruki",haruki hosono,Pitchers,Pitcher,"Feb. 26, 2002",180,88,L,L,,https://npb.jp/bis/eng/players/61865159.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,52,"Ikeda, Takahide",takahide ikeda,Pitchers,Pitcher,"Oct. 1, 1994",181,93,R,R,,https://npb.jp/bis/eng/players/01105134.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,17,"Itoh, Hiromi",hiromi itoh,Pitchers,Pitcher,"Aug. 31, 1997",176,85,R,L,,https://npb.jp/bis/eng/players/51355153.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,24,"Kanemura, Shoma",shoma kanemura,Pitchers,Pitcher,"Aug. 29, 2000",176,89,R,R,,https://npb.jp/bis/eng/players/51555157.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,14,"Katoh, Takayuki",takayuki katoh,Pitchers,Pitcher,"Jun. 3, 1992",182,93,L,L,,https://npb.jp/bis/eng/players/41545132.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,28,"Kawano, Ryusei",ryusei kawano,Pitchers,Pitcher,"May 30, 1998",175,92,L,L,,https://npb.jp/bis/eng/players/81785151.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,55,"Kikuchi, Taiki",taiki kikuchi,Pitchers,Pitcher,"Jun. 2, 1999",186,97,R,L,,https://npb.jp/bis/eng/players/31735155.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,15,"Kitayama, Koki",koki kitayama,Pitchers,Pitcher,"Apr. 10, 1999",182,87,R,R,,https://npb.jp/bis/eng/players/51755155.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,46,"Kuroyanagi, Kyosuke",kyosuke kuroyanagi,Pitchers,Pitcher,"May 3, 2003",178,92,R,R,,https://npb.jp/bis/eng/players/61765155.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,30,"Lao, Sauryn",sauryn lao,Pitchers,Pitcher,"Aug. 14, 1999",188,82,R,R,Registered (Jan. 30).,https://npb.jp/bis/eng/players/43745152.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,25,"Miyanishi, Naoki",naoki miyanishi,Pitchers,Pitcher,"Jun. 2, 1985",180,81,L,L,,https://npb.jp/bis/eng/players/41445116.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,13,"Nabatame, Tsubasa",tsubasa nabatame,Pitchers,Pitcher,"Feb. 19, 1995",176,95,R,R,,https://npb.jp/bis/eng/players/41245138.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,27,"Ohkawa, Jay",jay ohkawa,Pitchers,Pitcher,"Oct. 28, 2003",178,70,R,L,,https://npb.jp/bis/eng/players/61365152.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,48,"Saito, Yukiya",yukiya saito,Pitchers,Pitcher,"Jan. 5, 1995",184,92,R,L,,https://npb.jp/bis/eng/players/21725138.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,31,"Shibata, Reo",reo shibata,Pitchers,Pitcher,"Apr. 18, 2006",187,95,R,L,,https://npb.jp/bis/eng/players/81085150.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,40,"Shimamoto, Hiroya",hiroya shimamoto,Pitchers,Pitcher,"Feb. 14, 1993",176,73,L,L,,https://npb.jp/bis/eng/players/51055133.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,62,"Shimizu, Daiki",daiki shimizu,Pitchers,Pitcher,"Jul. 17, 2006",195,105,R,R,,https://npb.jp/bis/eng/players/51255150.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,22,"Sugiura, Toshihiro",toshihiro sugiura,Pitchers,Pitcher,"Feb. 25, 1992",190,90,R,R,Traded to Chunichi (Apr. 14).,https://npb.jp/bis/eng/players/61765139.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,96,"Sun, Yi-Lei",yi lei sun,Pitchers,Pitcher,"Feb. 10, 2005",183,96,R,L,,https://npb.jp/bis/eng/players/83785159.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,19,"Tamai, Taisho",taisho tamai,Pitchers,Pitcher,"Jun. 16, 1992",178,80,R,R,,https://npb.jp/bis/eng/players/91295134.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,26,"Tanaka, Seigi",seigi tanaka,Pitchers,Pitcher,"Jul. 19, 1994",188,96,R,R,,https://npb.jp/bis/eng/players/31235134.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,16,"Tatsu, Kota",kota tatsu,Pitchers,Pitcher,"Mar. 27, 2004",194,101,R,R,,https://npb.jp/bis/eng/players/01205155.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,20,"Uehara, Kenta",kenta uehara,Pitchers,Pitcher,"Mar. 29, 1994",191,100,L,L,,https://npb.jp/bis/eng/players/41345132.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,67,"Yamamoto, Takumi",takumi yamamoto,Pitchers,Pitcher,"Jan. 31, 2000",167,84,R,R,,https://npb.jp/bis/eng/players/03105136.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,18,"Yamasaki, Sachiya",sachiya yamasaki,Pitchers,Pitcher,"Sep. 9, 1992",188,99,L,L,,https://npb.jp/bis/eng/players/21825130.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,63,"Yamashiro, Kotaro",kotaro yamashiro,Pitchers,Pitcher,"Sep. 3, 2002",183,91,R,R,,https://npb.jp/bis/eng/players/13315150.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,47,"Yanagawa, Taisei",taisei yanagawa,Pitchers,Pitcher,"Aug. 21, 2003",191,96,R,R,,https://npb.jp/bis/eng/players/63365155.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,12,"Yazawa, Kota",kota yazawa,Pitchers,Pitcher,"Aug. 2, 2000",173,72,L,L,,https://npb.jp/bis/eng/players/73375157.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,57,"Fujimori, Kaito",kaito fujimori,Catchers,Catcher,"Jun. 27, 2007",182,73,R,L,,https://npb.jp/bis/eng/players/61665152.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,3,"Gunji, Yuya",yuya gunji,Catchers,Catcher,"Dec. 27, 1997",180,90,R,R,,https://npb.jp/bis/eng/players/21925151.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,38,"Lin, Lyle Chia-Cheng",lyle chia cheng lin,Catchers,Catcher,"Jun. 26, 1997",185,94,R,R,Registered (Mar. 17).,https://npb.jp/bis/eng/players/83985152.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,2,"Martinez, Ariel",ariel martinez,Catchers,Catcher,"May 28, 1996",190,112,R,R,,https://npb.jp/bis/eng/players/73975136.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,10,"Shimizu, Yushi",yushi shimizu,Catchers,Catcher,"May 22, 1996",185,91,R,R,,https://npb.jp/bis/eng/players/61965130.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,33,"Shintoh, Yuya",yuya shintoh,Catchers,Catcher,"Mar. 10, 2002",182,95,R,R,,https://npb.jp/bis/eng/players/11015159.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,64,"Tamiya, Yua",yua tamiya,Catchers,Catcher,"Jun. 13, 2000",175,84,R,L,,https://npb.jp/bis/eng/players/51055138.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,98,"Umebayashi, Yuki",yuki umebayashi,Catchers,Catcher,"Mar. 14, 1998",171,85,R,R,,https://npb.jp/bis/eng/players/11515151.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,60,"Yoshida, Kengo",kengo yoshida,Catchers,Catcher,"Jan. 18, 2001",181,94,R,R,,https://npb.jp/bis/eng/players/13515157.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,39,"Arizono, Naoki",naoki arizono,Infielders,Infielder,"May 21, 2003",185,104,R,R,,https://npb.jp/bis/eng/players/01105155.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,6,"Castro, Rodolfo",rodolfo castro,Infielders,Infielder,"Mar. 21, 1999",183,92,R,R,Registered (Feb. 9).,https://npb.jp/bis/eng/players/43945152.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,51,"Handa, Minato",minato handa,Infielders,Infielder,"May 10, 2007",176,73,R,L,,https://npb.jp/bis/eng/players/51655152.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,56,"Hosokawa, Ryohei",ryohei hosokawa,Infielders,Infielder,"Apr. 25, 2002",174,81,R,L,,https://npb.jp/bis/eng/players/61865153.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,4,"Kamikawabata, Daigo",daigo kamikawabata,Infielders,Infielder,"Jan. 12, 1997",167,73,R,L,,https://npb.jp/bis/eng/players/01505155.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,21,"Kiyomiya, Kotaro",kotaro kiyomiya,Infielders,Infielder,"May 25, 1999",184,95,R,L,,https://npb.jp/bis/eng/players/41545136.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,43,"Mizuno, Tatsuki",tatsuki mizuno,Infielders,Infielder,"Jul. 30, 2000",171,80,R,L,,https://npb.jp/bis/eng/players/63165155.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,65,"Myose, Ryosuke",ryosuke myose,Infielders,Infielder,"Aug. 25, 2005",184,96,R,R,,https://npb.jp/bis/eng/players/53355159.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,9,"Nakashima, Takuya",takuya nakashima,Infielders,Infielder,"Jan. 11, 1991",178,77,R,L,,https://npb.jp/bis/eng/players/11215118.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,58,"Narama, Taiki",taiki narama,Infielders,Infielder,"May 8, 2000",172,75,R,R,,https://npb.jp/bis/eng/players/31435157.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,5,"Nomura, Yuki",yuki nomura,Infielders,Infielder,"Jun. 26, 2000",187,95,R,R,,https://npb.jp/bis/eng/players/31435138.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,49,"Ohtsuka, Ruan",ruan ohtsuka,Infielders,Infielder,"Oct. 26, 2003",169,69,R,L,,https://npb.jp/bis/eng/players/11515152.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,44,"Sakaguchi, Uta",uta sakaguchi,Infielders,Infielder,"Jun. 24, 2003",187,99,R,L,,https://npb.jp/bis/eng/players/71975155.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,54,"Yamagata, Shu",shu yamagata,Infielders,Infielder,"May 1, 2002",176,82,R,R,,https://npb.jp/bis/eng/players/63165150.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,8,"Asama, Daiki",daiki asama,Outfielders,Outfielder,"Jun. 21, 1996",183,84,R,L,,https://npb.jp/bis/eng/players/31135130.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,42,"Edokpolo, Kane",kane edokpolo,Outfielders,Outfielder,"Jul. 2, 2003",190,102,R,R,,https://npb.jp/bis/eng/players/01305152.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,61,"Imagawa, Yuma",yuma imagawa,Outfielders,Outfielder,"Jan. 25, 1997",177,93,R,R,,https://npb.jp/bis/eng/players/21325153.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,50,"Isobata, Ryota",ryota isobata,Outfielders,Outfielder,"Nov. 27, 1998",171,67,R,L,,https://npb.jp/bis/eng/players/11315153.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,66,"Mannami, Chusei",chusei mannami,Outfielders,Outfielder,"Apr. 7, 2000",192,102,R,R,,https://npb.jp/bis/eng/players/11815138.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,36,"Miyazaki, Kazuki",kazuki miyazaki,Outfielders,Outfielder,"Aug. 30, 2001",184,91,R,R,,https://npb.jp/bis/eng/players/83185159.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,53,"Mizutani, Shun",shun mizutani,Outfielders,Outfielder,"Mar. 9, 2001",193,100,R,R,,https://npb.jp/bis/eng/players/31835138.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,7,"Nishikawa, Haruki",haruki nishikawa,Outfielders,Outfielder,"Apr. 16, 1992",181,82,R,L,,https://npb.jp/bis/eng/players/21225133.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,f,Hokkaido Nippon-Ham Fighters,99,"Reyes, Franmil",franmil reyes,Outfielders,Outfielder,"Jul. 7, 1995",196,139,R,R,,https://npb.jp/bis/eng/players/73075159.html,https://npb.jp/bis/eng/teams/rst_f.html,4
NPB,b,ORIX Buffaloes,20,"Abe, Shota",shota abe,Pitchers,Pitcher,"Nov. 3, 1992",178,80,R,L,,https://npb.jp/bis/eng/players/01105153.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,12,"Azuma, Kohei",kohei azuma,Pitchers,Pitcher,"Dec. 14, 1999",178,90,R,R,,https://npb.jp/bis/eng/players/71175136.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,00,"Espinoza, Anderson",anderson espinoza,Pitchers,Pitcher,"Mar. 9, 1998",183,86,R,R,,https://npb.jp/bis/eng/players/43545159.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,31,"Fujikawa, Atsuya",atsuya fujikawa,Pitchers,Pitcher,"Oct. 23, 2007",183,93,R,R,,https://npb.jp/bis/eng/players/41645152.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,98,"Gonda, Ryusei",ryusei gonda,Pitchers,Pitcher,"Jan. 28, 2000",180,90,R,R,,https://npb.jp/bis/eng/players/61765159.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,16,"Hirano, Yoshihisa",yoshihisa hirano,Pitchers,Pitcher,"Mar. 8, 1984",186,90,R,R,,https://npb.jp/bis/eng/players/81285112.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,69,"Hjelle, Sean",sean hjelle,Pitchers,Pitcher,"May 7, 1997",213,113,R,R,,https://npb.jp/bis/eng/players/03505152.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,68,"Iriyama, Kaito",kaito iriyama,Pitchers,Pitcher,"May 26, 2000",177,78,R,R,,https://npb.jp/bis/eng/players/31335157.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,40,"Iwasaki, Sho",sho iwasaki,Pitchers,Pitcher,"Oct. 21, 1989",189,98,R,R,,https://npb.jp/bis/eng/players/31335116.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,49,"Katayama, Raiku",raiku katayama,Pitchers,Pitcher,"Oct. 7, 2002",177,81,R,L,,https://npb.jp/bis/eng/players/01505150.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,94,"Kawase, Kento",kento kawase,Pitchers,Pitcher,"Jun. 18, 2002",183,93,R,R,,https://npb.jp/bis/eng/players/41745153.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,35,"Kotajima, Seiryu",seiryu kotajima,Pitchers,Pitcher,"Jun. 29, 1999",175,85,R,R,,https://npb.jp/bis/eng/players/41745159.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,22,"Kuri, Allen",allen kuri,Pitchers,Pitcher,"Sep. 1, 1991",188,98,R,R,,https://npb.jp/bis/eng/players/71775139.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,42,"Machado, Andres",andres machado,Pitchers,Pitcher,"Apr. 22, 1993",185,105,R,R,,https://npb.jp/bis/eng/players/43945159.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,18,"Miyagi, Hiroya",hiroya miyagi,Pitchers,Pitcher,"Aug. 25, 2001",171,85,L,L,,https://npb.jp/bis/eng/players/71875151.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,65,"Miyaguni, Riku",riku miyaguni,Pitchers,Pitcher,"Aug. 7, 2005",176,86,R,R,Registered(developmental player ->) (May 7).,https://npb.jp/bis/eng/players/63165159.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,36,"Mori, Haruki",haruki mori,Pitchers,Pitcher,"Aug. 1, 2007",190,90,R,L,,https://npb.jp/bis/eng/players/93195152.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,15,"Mukunoki, Ren",ren mukunoki,Pitchers,Pitcher,"Jan. 22, 2000",179,86,R,R,,https://npb.jp/bis/eng/players/33335155.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,59,"Perdomo, Luis",luis perdomo,Pitchers,Pitcher,"May 9, 1993",188,84,R,R,,https://npb.jp/bis/eng/players/13215157.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,95,"Saiki, Kaito",kaito saiki,Pitchers,Pitcher,"Jun. 10, 2000",182,86,R,R,,https://npb.jp/bis/eng/players/21725157.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,26,"Saito, Kyosuke",kyosuke saito,Pitchers,Pitcher,"Nov. 18, 2004",178,77,R,R,,https://npb.jp/bis/eng/players/41745157.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,41,"Sato, Ryuga",ryuga sato,Pitchers,Pitcher,"Jul. 13, 2007",173,75,L,L,,https://npb.jp/bis/eng/players/41945152.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,93,"Satoh, Kazuma",kazuma satoh,Pitchers,Pitcher,"Apr. 16, 2001",190,97,L,L,,https://npb.jp/bis/eng/players/51055151.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,17,"Sotani, Ryuhei",ryuhei sotani,Pitchers,Pitcher,"Nov. 30, 2000",183,83,L,L,,https://npb.jp/bis/eng/players/81985157.html,https://npb.jp/bis/eng/teams/rst_b.html,4
NPB,b,ORIX Buffaloes,66,"Suzuki, Hiroshi",hiroshi suzuki,Pitchers,Pitcher,"Mar. 22, 1997",182,95,R,R,,https://npb.jp/bis/eng/players/61965136.html,https://npb.jp/bis/eng/teams/rst_b.html,4
