Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HP,SO,GDP,AVG,SLG,OBP,raw_player_name,player_name,npb_left_marker,normalized_player_name,source_league,npb_league,team_code,team_name,level,stat_type,source_url,source_confidence,ops,iso,bb_pct,so_pct,hr_per_pa,sb_attempts,sb_success_pct,run_kill_proxy,regular_playing_time_flag,Pitcher,W,L,SV,HLD,CG,SHO,NWG,PCT,BF,IP,HB,WP,BK,ER,ERA,ip_float,whip_calc,k_pct,k_minus_bb_pct,k_per_9,bb_per_9,hr_per_9,starter_workload_proxy,traffic_command_proxy
,13,,,12,18,,,3,,,,,,,2,0,,14,,,,,"Hashimoto, Tatsuya","Hashimoto, Tatsuya",False,tatsuya hashimoto,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.03508771929824561,,,,,,,"Hashimoto, Tatsuya",0.0,1.0,0.0,,0.0,0.0,0.0,0.0,57.0,12.0,1.0,0.0,0.0,8.0,6.0,12.0,1.6666666666666667,0.24561403508771928,0.21052631578947367,10.5,1.5,2.25,False,False
,12,,,1,5,,,0,,,,,,,5,0,,7,,,,,"Horioka, Hayato","Horioka, Hayato",False,hayato horioka,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.10869565217391304,,,,,,,"Horioka, Hayato",2.0,0.0,4.0,,0.0,0.0,0.0,1.0,46.0,12.1,0.0,0.0,1.0,0.0,0.0,12.333333333333334,0.8108108108108107,0.15217391304347827,0.04347826086956523,5.108108108108108,3.6486486486486487,0.0,False,False
,5,,,8,27,,,2,,,,,,,7,0,,26,,,,,"Irie, Taisei","Irie, Taisei",False,taisei irie,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.06481481481481481,,,,,,,"Irie, Taisei",0.0,2.0,0.0,,0.0,0.0,0.0,0.0,108.0,24.2,1.0,0.0,1.0,8.0,2.92,24.666666666666668,1.3783783783783783,0.24074074074074073,0.17592592592592593,9.486486486486486,2.554054054054054,0.7297297297297297,False,False
,4,,,0,1,,,0,,,,,,,1,0,,5,,,,,"Ise, Hiromu","Ise, Hiromu",False,hiromu ise,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.0625,,,,,,,"Ise, Hiromu",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,16.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.5,0.3125,0.25,11.25,2.25,0.0,False,True
,17,,,2,12,,,0,,,,,,,5,0,,20,,,,,"*Ishida, Kenta","Ishida, Kenta",True,kenta ishida,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.0641025641025641,,,,,,,"*Ishida, Kenta",0.0,1.0,1.0,,0.0,0.0,0.0,0.0,78.0,20.2,1.0,0.0,0.0,1.0,0.44,20.666666666666668,0.8225806451612903,0.2564102564102564,0.1923076923076923,8.709677419354838,2.1774193548387095,0.0,False,True
,1,,,0,1,,,0,,,,,,,0,0,,5,,,,,"Ishida, Yutaro","Ishida, Yutaro",False,yutaro ishida,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.0,,,,,,,"Ishida, Yutaro",1.0,0.0,0.0,,0.0,0.0,0.0,1.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.16666666666666666,0.25,0.25,7.5,0.0,0.0,False,True
,15,,,2,8,,,0,,,,,,,4,0,,8,,,,,"*Iwata, Masaki","Iwata, Masaki",True,masaki iwata,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.09302325581395349,,,,,,,"*Iwata, Masaki",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,43.0,11.2,0.0,0.0,0.0,1.0,0.77,11.666666666666666,1.0285714285714287,0.18604651162790697,0.09302325581395349,6.171428571428572,3.085714285714286,0.0,False,False
,7,,,18,31,,,0,,,,,,,11,0,,15,,,,,"*Kanabuchi, Koki","Kanabuchi, Koki",True,koki kanabuchi,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.09649122807017543,,,,,,,"*Kanabuchi, Koki",1.0,4.0,0.0,,0.0,0.0,0.0,0.2,114.0,25.0,0.0,1.0,0.0,13.0,4.68,25.0,1.68,0.13157894736842105,0.03508771929824561,5.4,3.96,0.0,False,False
,10,,,17,34,,,3,,,,,,,13,0,,45,,,,,"*Katayama, Hiromi","Katayama, Hiromi",True,hiromi katayama,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.07428571428571429,,,,,,,"*Katayama, Hiromi",3.0,4.0,0.0,,0.0,0.0,0.0,0.429,175.0,43.1,2.0,1.0,0.0,15.0,3.12,43.333333333333336,1.0846153846153845,0.2571428571428571,0.18285714285714283,9.346153846153845,2.6999999999999997,0.6230769230769231,True,True
,7,,,10,24,,,2,,,,,,,9,0,,15,,,,,"Kozono, Kenta","Kozono, Kenta",False,kenta kozono,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.07964601769911504,,,,,,,"Kozono, Kenta",2.0,0.0,0.0,,0.0,0.0,0.0,1.0,113.0,27.1,0.0,0.0,0.0,10.0,3.29,27.333333333333332,1.2073170731707317,0.13274336283185842,0.053097345132743376,4.939024390243903,2.9634146341463414,0.6585365853658537,False,True
,9,,,2,5,,,0,,,,,,,2,0,,15,,,,,"Marcelino, Hansel","Marcelino, Hansel",False,hansel marcelino,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.06060606060606061,,,,,,,"Marcelino, Hansel",1.0,0.0,1.0,,0.0,0.0,0.0,1.0,33.0,9.0,0.0,2.0,0.0,2.0,2.0,9.0,0.7777777777777778,0.45454545454545453,0.3939393939393939,15.0,2.0,0.0,False,True
,17,,,4,13,,,1,,,,,,,5,0,,18,,,,,"Matsumoto, Ryoto","Matsumoto, Ryoto",False,ryoto matsumoto,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.07692307692307693,,,,,,,"Matsumoto, Ryoto",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,65.0,16.1,0.0,0.0,0.0,2.0,1.1,16.333333333333332,1.1020408163265307,0.27692307692307694,0.2,9.918367346938776,2.7551020408163267,0.5510204081632654,False,True
,1,,,0,1,,,0,,,,,,,2,0,,2,,,,,"*Matsumoto, Ryunosuke","Matsumoto, Ryunosuke",True,ryunosuke matsumoto,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.13333333333333333,,,,,,,"*Matsumoto, Ryunosuke",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.75,0.13333333333333333,0.0,4.5,4.5,0.0,False,False
,2,,,0,1,,,0,,,,,,,0,0,,0,,,,,"Miyagi, Daita","Miyagi, Daita",False,daita miyagi,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.0,,,,,,,"Miyagi, Daita",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,False,True
,1,,,0,0,,,0,,,,,,,0,0,,3,,,,,"*Morishita, Ryudai","Morishita, Ryudai",True,ryudai morishita,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.0,,,,,,,"*Morishita, Ryudai",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,27.0,0.0,0.0,False,True
,11,,,1,4,,,0,,,,,,,2,0,,9,,,,,"Nakagawa, Hayate","Nakagawa, Hayate",False,hayate nakagawa,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.046511627906976744,,,,,,,"Nakagawa, Hayate",1.0,1.0,0.0,,0.0,0.0,0.0,0.5,43.0,12.0,1.0,0.0,0.0,0.0,0.0,12.0,0.5,0.20930232558139536,0.16279069767441862,6.75,1.5,0.0,False,True
,3,,,3,2,,,0,,,,,,,4,0,,1,,,,,"Nakagawa, Koh","Nakagawa, Koh",False,koh nakagawa,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.26666666666666666,,,,,,,"Nakagawa, Koh",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,3.0,9.0,3.0,2.0,0.06666666666666667,-0.2,3.0,12.0,0.0,False,False
,2,,,0,3,,,0,,,,,,,2,0,,17,,,,,"Ogata, Shuto","Ogata, Shuto",False,shuto ogata,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.05555555555555555,,,,,,,"Ogata, Shuto",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,36.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.45454545454545453,0.4722222222222222,0.41666666666666663,13.909090909090908,1.6363636363636365,0.0,False,True
,2,,,1,2,,,0,,,,,,,0,0,,1,,,,,"Ohnuki, Shinichi","Ohnuki, Shinichi",False,shinichi ohnuki,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.0,,,,,,,"Ohnuki, Shinichi",1.0,0.0,0.0,,0.0,0.0,0.0,1.0,14.0,4.0,0.0,0.0,0.0,1.0,2.25,4.0,0.5,0.07142857142857142,0.07142857142857142,2.25,0.0,0.0,False,True
,2,,,0,1,,,0,,,,,,,1,0,,2,,,,,"Ruiz, Jose","Ruiz, Jose",False,jose ruiz,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.125,,,,,,,"Ruiz, Jose",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.25,0.125,9.0,4.5,0.0,False,False
,1,,,1,3,,,0,,,,,,,1,0,,3,,,,,"*Sakamoto, Yuya","Sakamoto, Yuya",True,yuya sakamoto,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.14285714285714285,,,,,,,"*Sakamoto, Yuya",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,4.0,0.42857142857142855,0.2857142857142857,27.0,9.0,0.0,False,False
,8,,,1,5,,,0,,,,,,,4,0,,9,,,,,"Sasaki, Chihaya","Sasaki, Chihaya",False,chihaya sasaki,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.10256410256410256,,,,,,,"Sasaki, Chihaya",2.0,0.0,0.0,,0.0,0.0,0.0,1.0,39.0,10.0,0.0,0.0,0.0,1.0,0.9,10.0,0.9,0.23076923076923078,0.12820512820512822,8.1,3.6,0.0,False,False
,5,,,1,12,,,0,,,,,,,8,0,,10,,,,,"Shimada, Shunya","Shimada, Shunya",False,shunya shimada,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.10526315789473684,,,,,,,"Shimada, Shunya",2.0,0.0,0.0,,0.0,0.0,0.0,1.0,76.0,19.2,0.0,3.0,0.0,1.0,0.46,19.666666666666668,1.0169491525423728,0.13157894736842105,0.02631578947368421,4.576271186440677,3.661016949152542,0.0,False,False
,4,,,0,1,,,0,,,,,,,0,0,,2,,,,,"Shimizu, Manato","Shimizu, Manato",False,manato shimizu,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.0,,,,,,,"Shimizu, Manato",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.25,0.15384615384615385,0.15384615384615385,4.5,0.0,0.0,False,True
,6,,,7,14,,,0,,,,,,,5,0,,23,,,,,"Shinogi, Kentaro","Shinogi, Kentaro",False,kentaro shinogi,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.06666666666666667,,,,,,,"Shinogi, Kentaro",0.0,1.0,1.0,,0.0,0.0,0.0,0.0,75.0,18.2,1.0,0.0,1.0,5.0,2.41,18.666666666666668,1.0178571428571428,0.30666666666666664,0.24,11.089285714285714,2.4107142857142856,0.0,False,True
,11,,,10,35,,,2,,,,,,,7,0,,30,,,,,"*Shoji, Haruto","Shoji, Haruto",True,haruto shoji,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.04666666666666667,,,,,,,"*Shoji, Haruto",4.0,1.0,0.0,,0.0,0.0,0.0,0.8,150.0,36.1,0.0,2.0,0.0,7.0,1.73,36.333333333333336,1.1559633027522935,0.2,0.15333333333333335,7.431192660550458,1.7339449541284402,0.4954128440366972,True,True
,2,,,0,7,,,0,,,,,,,0,0,,11,,,,,"Taira, Kentaro","Taira, Kentaro",False,kentaro taira,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.0,,,,,,,"Taira, Kentaro",1.0,0.0,0.0,,0.0,0.0,0.0,1.0,32.0,8.1,0.0,0.0,1.0,0.0,0.0,8.333333333333334,0.84,0.34375,0.34375,11.879999999999999,0.0,0.0,False,True
,10,,,12,22,,,2,,,,,,,12,0,,40,,,,,"*Takeda, Riku","Takeda, Riku",True,riku takeda,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.08823529411764706,,,,,,,"*Takeda, Riku",1.0,3.0,1.0,,0.0,0.0,0.0,0.25,136.0,35.0,1.0,0.0,0.0,8.0,2.06,35.0,0.9714285714285714,0.29411764705882354,0.20588235294117646,10.285714285714286,3.085714285714286,0.5142857142857142,True,False
,5,,,11,18,,,0,,,,,,,3,0,,18,,,,,"Takeda, Yu","Takeda, Yu",False,yu takeda,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.039473684210526314,,,,,,,"Takeda, Yu",0.0,1.0,0.0,,0.0,0.0,0.0,0.0,76.0,17.0,0.0,0.0,0.0,6.0,3.18,17.0,1.2352941176470589,0.23684210526315788,0.19736842105263158,9.529411764705882,1.588235294117647,0.0,False,True
,12,,,1,8,,,0,,,,,,,5,0,,11,,,,,"Wakamatsu, Naoki","Wakamatsu, Naoki",False,naoki wakamatsu,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.09615384615384616,,,,,,,"Wakamatsu, Naoki",1.0,0.0,0.0,,0.0,0.0,0.0,1.0,52.0,13.0,0.0,1.0,0.0,1.0,0.69,13.0,1.0,0.21153846153846154,0.11538461538461538,7.615384615384615,3.4615384615384617,0.0,False,False
,8,,,2,4,,,0,,,,,,,2,0,,24,,,,,"Yoshino, Teruki","Yoshino, Teruki",False,teruki yoshino,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.047619047619047616,,,,,,,"Yoshino, Teruki",0.0,1.0,0.0,,0.0,0.0,0.0,0.0,42.0,10.2,0.0,0.0,0.0,0.0,0.0,10.666666666666666,0.5625,0.5714285714285714,0.5238095238095237,20.25,1.6875,0.0,False,True
,4,,,1,3,,,0,,,,,,,0,0,,5,,,,,"Yoshioka, Haru","Yoshioka, Haru",False,haru yoshioka,NPB,CL,db,Yokohama DeNA BayStars,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_db.html,4,,,0.0,,,,,,,"Yoshioka, Haru",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,1.0,2.25,4.0,0.75,0.3333333333333333,0.3333333333333333,11.25,0.0,0.0,False,True
"Abe, Toshiki",38,86.0,71.0,8,20,4.0,0.0,1,27.0,10.0,0.0,0.0,1.0,1.0,12,1,1.0,21,3.0,0.282,0.38,0.388,"Abe, Toshiki","Abe, Toshiki",False,toshiki abe,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,0.768,0.09800000000000003,0.13953488372093023,0.2441860465116279,0.011627906976744186,0.0,,3.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Abreu, Albert",1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Abreu, Albert","Abreu, Albert",True,albert abreu,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Bright, Kenta",5,15.0,14.0,0,1,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,7,1.0,0.071,0.071,0.133,"Bright, Kenta","Bright, Kenta",False,kenta bright,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,0.20400000000000001,0.0,0.06666666666666667,0.4666666666666667,0.0,0.0,,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Calixte, Orlando",26,67.0,61.0,7,12,2.0,0.0,1,17.0,3.0,1.0,0.0,0.0,0.0,6,1,0.0,20,2.0,0.197,0.279,0.269,"Calixte, Orlando","Calixte, Orlando",False,orlando calixte,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,0.548,0.08200000000000002,0.08955223880597014,0.29850746268656714,0.014925373134328358,1.0,1.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Chino, Naoto",6,3.0,3.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,"Chino, Naoto","Chino, Naoto",False,naoto chino,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Fujishima, Kento",26,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Fujishima, Kento","Fujishima, Kento",False,kento fujishima,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Fuku, Hiroto",3,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Fuku, Hiroto","Fuku, Hiroto",True,hiroto fuku,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Fukunaga, Hiroki",41,156.0,139.0,11,35,3.0,0.0,1,41.0,7.0,5.0,1.0,0.0,0.0,16,1,1.0,27,1.0,0.252,0.295,0.333,"Fukunaga, Hiroki","Fukunaga, Hiroki",False,hiroki fukunaga,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,0.628,0.04299999999999998,0.10256410256410256,0.17307692307692307,0.00641025641025641,6.0,0.8333333333333334,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanada, Asahi",18,56.0,53.0,5,12,3.0,0.0,1,18.0,5.0,0.0,1.0,0.0,1.0,2,0,0.0,18,1.0,0.226,0.34,0.25,"Hanada, Asahi","Hanada, Asahi",False,asahi hanada,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,0.5900000000000001,0.11400000000000002,0.03571428571428571,0.32142857142857145,0.017857142857142856,1.0,0.0,2.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Hashimoto, Yuki",10,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Hashimoto, Yuki","Hashimoto, Yuki",True,yuki hashimoto,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Higuchi, Seishu",5,3.0,3.0,3,1,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.333,0.333,0.333,"*Higuchi, Seishu","Higuchi, Seishu",True,seishu higuchi,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,0.666,0.0,0.0,0.3333333333333333,0.0,2.0,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Hosokawa, Seiya",63,265.0,213.0,30,48,8.0,0.0,8,80.0,33.0,0.0,0.0,0.0,3.0,45,5,4.0,72,4.0,0.225,0.376,0.366,"Hosokawa, Seiya","Hosokawa, Seiya",False,seiya hosokawa,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,0.742,0.151,0.16981132075471697,0.27169811320754716,0.03018867924528302,0.0,,4.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
"Ishii, Yuta",45,164.0,154.0,14,42,8.0,1.0,4,64.0,16.0,0.0,1.0,2.0,1.0,4,0,3.0,35,2.0,0.273,0.416,0.302,"Ishii, Yuta","Ishii, Yuta",False,yuta ishii,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,0.718,0.14299999999999996,0.024390243902439025,0.21341463414634146,0.024390243902439025,1.0,0.0,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
"Ishikawa, Takaya",27,94.0,90.0,8,24,5.0,0.0,4,41.0,13.0,0.0,1.0,0.0,0.0,4,0,0.0,21,2.0,0.267,0.456,0.298,"Ishikawa, Takaya","Ishikawa, Takaya",False,takaya ishikawa,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,0.754,0.189,0.0425531914893617,0.22340425531914893,0.0425531914893617,1.0,0.0,3.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Itayama, Yutaro",40,107.0,98.0,12,27,5.0,1.0,5,49.0,17.0,0.0,1.0,0.0,1.0,7,0,1.0,24,3.0,0.276,0.5,0.327,"*Itayama, Yutaro","Itayama, Yutaro",True,yutaro itayama,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,0.827,0.22399999999999998,0.06542056074766354,0.22429906542056074,0.04672897196261682,1.0,0.0,4.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
"*Itoh, Mao",9,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Itoh, Mao","Itoh, Mao",True,mao itoh,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Kanemaru, Yumeto",11,22.0,21.0,0,2,0.0,0.0,0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,10,1.0,0.095,0.095,0.095,"*Kanemaru, Yumeto","Kanemaru, Yumeto",True,yumeto kanemaru,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,0.19,0.0,0.0,0.45454545454545453,0.0,0.0,,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Katoh, Takuma",16,31.0,26.0,2,4,1.0,0.0,0,5.0,1.0,1.0,0.0,1.0,0.0,4,0,0.0,8,0.0,0.154,0.192,0.267,"Katoh, Takuma","Katoh, Takuma",False,takuma katoh,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,0.459,0.038000000000000006,0.12903225806451613,0.25806451612903225,0.0,1.0,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Katsuno, Akiyoshi",7,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Katsuno, Akiyoshi","Katsuno, Akiyoshi",False,akiyoshi katsuno,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Kawagoe, Seiji",4,4.0,4.0,0,2,2.0,0.0,0,4.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.0,0.5,1.0,0.5,"*Kawagoe, Seiji","Kawagoe, Seiji",True,seiji kawagoe,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,1.5,0.5,0.0,0.25,0.0,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Kinoshita, Takuya",16,49.0,48.0,4,12,2.0,0.0,0,14.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,10,0.0,0.25,0.292,0.265,"Kinoshita, Takuya","Kinoshita, Takuya",False,takuya kinoshita,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,0.5569999999999999,0.04199999999999998,0.02040816326530612,0.20408163265306123,0.0,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Kondo, Ren",3,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Kondo, Ren","Kondo, Ren",True,ren kondo,NPB,CL,d,Chunichi Dragons,npb_first_team,batting,https://npb.jp/bis/eng/2026/stats/idb1_d.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
