candidate_key,candidate_news_scope,fit_slot,player_id,player_name,search_name,team_or_org,position_or_role,market_realism_status,contract_control_bucket,medical_risk_bucket,market_realism_fit_blend_for_triage_only,person_url,source_url,article_rows,usable_article_rows,english_article_rows,korean_article_rows,injury_medical_article_rows,contract_market_article_rows,korea_willingness_article_rows,adaptation_context_article_rows,latest_candidate_news_date,top_candidate_news_titles,top_candidate_news_links,candidate_news_status,candidate_news_release_policy,is_final_recommendation,shortlist_label_allowed,candidate_name_release_allowed,candidate_news_score_release_allowed
b8963aac11f8948c,run026_market_realism_priority_expanded,asian_quota,,SU Chun Chang,SU Chun Chang,Monkeys,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005558,https://en.cpbl.com.tw/team?ClubNo=AJL,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
6ef5e5d088b43852,run026_market_realism_priority_expanded,asian_quota,,WANG Chih Hsuan,WANG Chih Hsuan,Monkeys,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006228,https://en.cpbl.com.tw/team?ClubNo=AJL,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
fca601c9c0a1eb72,run026_market_realism_priority_expanded,asian_quota,,ZENG Jia Hui,ZENG Jia Hui,Monkeys,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007074,https://en.cpbl.com.tw/team?ClubNo=AJL,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
84bcba4882651eb7,run026_market_realism_priority_expanded,asian_quota,,HSU He Chieh,HSU He Chieh,Monkeys,Second-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007589,https://en.cpbl.com.tw/team?ClubNo=AJL,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
674e5533305cb46e,run026_market_realism_priority_expanded,asian_quota,,LIN Tzu Wei,LIN Tzu Wei,Monkeys,Second-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006237,https://en.cpbl.com.tw/team?ClubNo=AJL,4,1,1,0,0,0,1,0,2023-08-16 07:00:00+00:00,Ex-Red Sox infielder Lin Tzu-wei joins CPBL's Rakuten Monkeys - Focus Taiwan,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBfWENYLXhQbXFuUkh6eW9DazQ5YjVRLXhBb2JaNVNtLWVjZnZvZUFETTdQYlNRVVY3MU94b0pzWXpCRkNZVm8yZ0JYR1FKdTRnTzlwLQ?oc=5,korea_or_overseas_context_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
acf85126eff5dd77,run026_market_realism_priority_expanded,asian_quota,,ZHANG Zhao Hong,ZHANG Zhao Hong,Monkeys,Second-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007312,https://en.cpbl.com.tw/team?ClubNo=AJL,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
57aa835510e54b2a,run026_market_realism_priority_expanded,asian_quota,,MA Chieh Sen,MA Chieh Sen,Monkeys,Shortstop,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006240,https://en.cpbl.com.tw/team?ClubNo=AJL,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
8641d06a1bc8bd2c,run026_market_realism_priority_expanded,asian_quota,,YU Te Lung,YU Te Lung,Monkeys,Shortstop,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000003563,https://en.cpbl.com.tw/team?ClubNo=AJL,1,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
4c7654c2dda9450a,run026_market_realism_priority_expanded,asian_quota,,LIN Chih Ping,LIN Chih Ping,Monkeys,Third-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000003345,https://en.cpbl.com.tw/team?ClubNo=AJL,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
68a44bdcddcae016,run026_market_realism_priority_expanded,asian_quota,,LIU Zi Jie,LIU Zi Jie,Monkeys,Third-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007018,https://en.cpbl.com.tw/team?ClubNo=AJL,1,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
dce54d9788f1dcaa,run026_market_realism_priority_expanded,asian_quota,,CHEN Jhih Jia,CHEN Jhih Jia,TSG Hawks,Catcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006926,https://en.cpbl.com.tw/team?ClubNo=AKP,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
f6073ac5026d6782,run026_market_realism_priority_expanded,asian_quota,,CHEN Shih Chia,CHEN Shih Chia,TSG Hawks,Catcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007064,https://en.cpbl.com.tw/team?ClubNo=AKP,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
0ff03967ef9243da,run026_market_realism_priority_expanded,asian_quota,,LIU Shih Hao,LIU Shih Hao,TSG Hawks,Catcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000001258,https://en.cpbl.com.tw/team?ClubNo=AKP,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
617fb5714ca2b4ce,run026_market_realism_priority_expanded,asian_quota,,GAO Sheng En,GAO Sheng En,TSG Hawks,Center-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006936,https://en.cpbl.com.tw/team?ClubNo=AKP,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
bac181e61958d35d,run026_market_realism_priority_expanded,asian_quota,,JI Qing Ran,JI Qing Ran,TSG Hawks,Center-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006929,https://en.cpbl.com.tw/team?ClubNo=AKP,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
a922e9456870e1d7,run026_market_realism_priority_expanded,asian_quota,,SUNG Po Han,SUNG Po Han,TSG Hawks,First-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007302,https://en.cpbl.com.tw/team?ClubNo=AKP,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
212e67914d8a0517,run026_market_realism_priority_expanded,asian_quota,,WANG Po Jung,WANG Po Jung,TSG Hawks,Left-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000000935,https://en.cpbl.com.tw/team?ClubNo=AKP,4,3,3,0,1,2,3,0,2025-03-23 07:00:00+00:00,"CPBL All-Star Wang Po-jung signs NT$36 million contract with TSG Hawks - Taipei Times | Three-time CPBL all-star Wang Po-jung ditches Japan - Taipei Times | Taiwan's Chen Chieh-hsien signs record 10-year contract, complicating KBO recruitment - CHOSUNBIZ - Chosunbiz",https://news.google.com/rss/articles/CBMieEFVX3lxTE9KeVZYcjZOOXp5end6bnUyVmQ4SkhwZkVYUWRHNE5QVlFKdGY0VXFabVZqVDFjRGE0cDYzYk12WXdjdWwzU28wVlFvNXZpSjhpYjM2Qk8wTFBYaXVneDFoNlBNMzhUMmZWVF9SRWFpNlpIZWRreXVPRw?oc=5 | https://news.google.com/rss/articles/CBMieEFVX3lxTE0zZlNCbGczLWJNbThYLV9nUjN6LUp6UXhTcFRnV3M2RmdQSGt5ZzBwaHFBM1FZempGbm02QldyYVkzZ1VMYWJkeWYtTXQ3YS1RaDl1VHJFc21PYXdwaWVvbTk5YmJXQS1waC1sVjg5OVRDOXkxRUgwQg?oc=5 | https://news.google.com/rss/articles/CBMif0FVX3lxTE9tc0xYbzk0cE5MaHNCZ2tQVEc5MWVWcGsxbUxxMno1VjJycVZNbHdrRTc1UVhoR3J1bVVKTW4zRGVHaHA2dlhQMjZ2cUNLTWxlc0VfX0dySGVpb0k5OFlJcXIwVXU1NTAxMXBWcVJjOFliSDFwVXBYUDJCdHRHZWvSAZMBQVVfeXFMT2M0aUZTak5qcHg1aHY3VjRLYmY5VjVCRGtFNUFBS2x6a3E1eGsyNGFCWkQ0UnZ2N2pfNWI0eVN6WFRTeUVHdXBFUy12NmFBRnVBRDd2V3AteHRsQTlvdnlkN09OWjI3OU82cG14dk1LUVI3YzZJeWJFQVMzOTlUMjZpaDBaTkZRSUxRTEF6a3hBQWtr?oc=5,medical_news_review_needed,candidate_news_signals_research_only_no_recommendation,False,False,False,False
ddad3bfed0cc316e,run026_market_realism_priority_expanded,asian_quota,,YEN Ching Hong,YEN Ching Hong,TSG Hawks,Left-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006835,https://en.cpbl.com.tw/team?ClubNo=AKP,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
a6addb878528fe84,run026_market_realism_priority_expanded,asian_quota,,CHEN Po Ching,CHEN Po Ching,TSG Hawks,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006832,https://en.cpbl.com.tw/team?ClubNo=AKP,2,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
f9e5ab332d1af127,run026_market_realism_priority_expanded,asian_quota,,CHEN Yu Hung,CHEN Yu Hung,TSG Hawks,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006833,https://en.cpbl.com.tw/team?ClubNo=AKP,4,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
9493f90b76c0e96b,run026_market_realism_priority_expanded,asian_quota,,CHIANG Chen Yen,CHIANG Chen Yen,TSG Hawks,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000002679,https://en.cpbl.com.tw/team?ClubNo=AKP,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
5aa19918f5627ef3,run026_market_realism_priority_expanded,asian_quota,,HSU Chun Yang,HSU Chun Yang,TSG Hawks,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005285,https://en.cpbl.com.tw/team?ClubNo=AKP,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
e8bb6bc4603c1cc7,run026_market_realism_priority_expanded,asian_quota,,HUANG Tzu Peng,HUANG Tzu Peng,TSG Hawks,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000002274,https://en.cpbl.com.tw/team?ClubNo=AKP,2,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
ccf550e300d4c49e,run026_market_realism_priority_expanded,asian_quota,,Huang Qun,Huang Qun,TSG Hawks,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006982,https://en.cpbl.com.tw/team?ClubNo=AKP,1,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
66f59da1eb0c35b4,run026_market_realism_priority_expanded,asian_quota,,LEE Hsin Yin,LEE Hsin Yin,TSG Hawks,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006918,https://en.cpbl.com.tw/team?ClubNo=AKP,2,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
ff23e50d8c4f8eda,run026_market_realism_priority_expanded,asian_quota,,LIN Shi Xiang,LIN Shi Xiang,TSG Hawks,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006949,https://en.cpbl.com.tw/team?ClubNo=AKP,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
9605648ef0326673,run026_market_realism_priority_expanded,asian_quota,,SHIH Tzu Chien,SHIH Tzu Chien,TSG Hawks,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000002348,https://en.cpbl.com.tw/team?ClubNo=AKP,1,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
3de36f5c2ff61bcd,run026_market_realism_priority_expanded,asian_quota,,WU Yu Cheng,WU Yu Cheng,TSG Hawks,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006921,https://en.cpbl.com.tw/team?ClubNo=AKP,5,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
12af1bc15459f28e,run026_market_realism_priority_expanded,asian_quota,,WANG Po Hsuan,WANG Po Hsuan,TSG Hawks,Right-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005340,https://en.cpbl.com.tw/team?ClubNo=AKP,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
1fd6f844a2943e0f,run026_market_realism_priority_expanded,asian_quota,,TANG Jia Hao,TANG Jia Hao,TSG Hawks,Second-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005333,https://en.cpbl.com.tw/team?ClubNo=AKP,1,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
c91443b452410bb5,run026_market_realism_priority_expanded,asian_quota,,CHU Meng,CHU Meng,TSG Hawks,Shortstop,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007631,https://en.cpbl.com.tw/team?ClubNo=AKP,1,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
4ff898a4544d85b6,run026_market_realism_priority_expanded,asian_quota,,HU Kuan Yu,HU Kuan Yu,TSG Hawks,Shortstop,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000004643,https://en.cpbl.com.tw/team?ClubNo=AKP,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
b900cfa1663d7462,run026_market_realism_priority_expanded,asian_quota,,TSENG Tzu Yu,TSENG Tzu Yu,TSG Hawks,Shortstop,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006927,https://en.cpbl.com.tw/team?ClubNo=AKP,3,1,1,0,0,0,0,0,2026-04-21 07:00:00+00:00,TSENG Tzu Yu Ranking - PingSunday,https://news.google.com/rss/articles/CBMiV0FVX3lxTFAxUGhjU3N6QXkxajlCZU9BTG96NmQtTm1YdDhsZkVNVjRyUHdkT3ljME1SZzN6dTZPbzM0R2w2X3JqLTA1bkNsRjI4NUJuZTY1YUpqZ3ZtQQ?oc=5,candidate_news_review_available,candidate_news_signals_research_only_no_recommendation,False,False,False,False
cb11c96369b4e297,run026_market_realism_priority_expanded,asian_quota,,KUO Fu Lin,KUO Fu Lin,TSG Hawks,Third-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000001291,https://en.cpbl.com.tw/team?ClubNo=AKP,1,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
b0a00180a595a814,run026_market_realism_priority_expanded,asian_quota,,WU Nien Ting,WU Nien Ting,TSG Hawks,Third-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000003649,https://en.cpbl.com.tw/team?ClubNo=AKP,1,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
969549914b703c4c,run026_market_realism_priority_expanded,asian_quota,,CHANG Hsiang,CHANG Hsiang,U-Lions,Catcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006716,https://en.cpbl.com.tw/team?ClubNo=ADD,1,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
a2fa511dc31771d5,run026_market_realism_priority_expanded,asian_quota,,CHEN Chung Yu,CHEN Chung Yu,U-Lions,Catcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000002298,https://en.cpbl.com.tw/team?ClubNo=ADD,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
5fe07483eaef76c0,run026_market_realism_priority_expanded,asian_quota,,CHEN Chieh Hsien,CHEN Chieh Hsien,U-Lions,Center-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000001804,https://en.cpbl.com.tw/team?ClubNo=ADD,6,2,2,0,1,0,0,0,2026-03-13 07:00:00+00:00,BASEBALL Uni-Lions star Chen Chieh-hsien out 4-6 weeks with fractured finger - Focus Taiwan | Chinese Taipei captain Chieh-Hsien Chen exits against Australia after hit by pitch - Sportsnet.ca,https://news.google.com/rss/articles/CBMiVEFVX3lxTFA5N01DLW5zREVWd3hpRUJsckFzRm1DZk53bVltanlGSDlhZGJvZTFIMHVHZVJrTTl6TWxYaEN2YUtPZHBNOG9UUEhTSVVnRmdqQnl3Zg?oc=5 | https://news.google.com/rss/articles/CBMi1gFBVV95cUxQanotVkVqbUVGMFJiREZlVEx1ZTR0OUVlMlFrTG45SzV5cWRSaGFSZG8tQ0NSQnFKZlRjTnktQUZKc19SY256aFpEMGJCblZSZ2U0dVdqanZ1ank2SVMxQXpGNnlxbERTdE85WXBuOVNDeWdKeHFFa24tZEFxclVONWRidWhtOXFtRTNJa3E4VTYzWHdpTjgwM0dhanhxNEVleWlPb0dnenV0ajl3UERnTWF1aFc1bFAwQWlJNW9LOFpuNGhKcTdNVEdza0Y0Z0NzWEktRnV3?oc=5,medical_news_review_needed,candidate_news_signals_research_only_no_recommendation,False,False,False,False
0b812c640f1dcd85,run026_market_realism_priority_expanded,asian_quota,,TAI Po Cheng,TAI Po Cheng,U-Lions,Center-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007036,https://en.cpbl.com.tw/team?ClubNo=ADD,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
7f2f95b0859773a3,run026_market_realism_priority_expanded,asian_quota,,Chu Chia En,Chu Chia En,U-Lions,Left-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005522,https://en.cpbl.com.tw/team?ClubNo=ADD,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
adc641cc3dfc1814,run026_market_realism_priority_expanded,asian_quota,,SU Chih Chieh,SU Chih Chieh,U-Lions,Left-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000001474,https://en.cpbl.com.tw/team?ClubNo=ADD,3,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
baa01d5a3b043301,run026_market_realism_priority_expanded,asian_quota,,CHENG Hao,CHENG Hao,U-Lions,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007044,https://en.cpbl.com.tw/team?ClubNo=ADD,2,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
b15ce6e5cec77ad1,run026_market_realism_priority_expanded,asian_quota,,CHIU Hao Chun,CHIU Hao Chun,U-Lions,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000000998,https://en.cpbl.com.tw/team?ClubNo=ADD,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
a9d26a3b7dc7ec14,run026_market_realism_priority_expanded,asian_quota,,CHUNG Yun Hua,CHUNG Yun Hua,U-Lions,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007293,https://en.cpbl.com.tw/team?ClubNo=ADD,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
aecd28f0b051ce5b,run026_market_realism_priority_expanded,asian_quota,,KAO Wei Chiang,KAO Wei Chiang,U-Lions,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005315,https://en.cpbl.com.tw/team?ClubNo=ADD,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
15f39d3f14fac56f,run026_market_realism_priority_expanded,asian_quota,,LEE Chi Feng,LEE Chi Feng,U-Lions,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006127,https://en.cpbl.com.tw/team?ClubNo=ADD,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
90e11c1c15d4ad6d,run026_market_realism_priority_expanded,asian_quota,,LEE Chun,LEE Chun,U-Lions,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007292,https://en.cpbl.com.tw/team?ClubNo=ADD,6,3,3,0,1,1,0,0,2026-05-10 07:00:00+00:00,IJM Corp in RM1.4bil NPE 2 contract win - The Star | Lee Chun‑soo urges Lee Kang‑in to move to Atlético for regular play - CHOSUNBIZ - Chosunbiz | Lee Chun-soo Confesses Racial Discrimination in Europe - 조선일보,https://news.google.com/rss/articles/CBMioAFBVV95cUxOcXppMFpSTHh3UExVaGNzdTVtZmoxWFlCNWpVTXVCb213Q2FqQndTRUtYMVF3MnFGeXJ1UG5EQWpvQWw2b2FFNmJkNzkxTXlnRnpud1JwNVNpV0d5WTMzNnJBTmRFeUxUNk10Z3hHRjFUTG9IX1lpRGVFMzhVWlMxX3lIMlVnc0hGWUJSUGxWTTgxQU5ZTWV3UmlhcGF3TTR5?oc=5 | https://news.google.com/rss/articles/CBMif0FVX3lxTE1Ea2RJZXpaYlg5Nk10am9WZURuNEUzbnFsU0tuYjY3RVZ5R3hhMmtOcXNCQU90V0hnNVFnWmMtTnM1a1p2VGh6RUtDS2xWMjhtQTk5R2xndDZWbmFaT1VfemYwc2c2akF2ZjNVRkM2X3Z0cUwzdTZnRVFZTEpHMzDSAZMBQVVfeXFMT2diQ2lCYWxQYjRiazI1bFB1TjdyMmg1S05vZktXMktvdlg2cUp3T2tkMHUxekRnRFduTkg2X244aFdzOVJUM3dRZkphQURBQkp0bmFmQUdBdUV2WUhSQkdZa01mU1pjZDdkeW9UdkVjSWgzUW95NnZ6enRDRlo5TTdMc08xeDEzUFpjRDhWaVc0aXlv?oc=5 | https://news.google.com/rss/articles/CBMihgFBVV95cUxOT3lGVWpqTWczR2kxdjMyMFZoaGpUTTg4NmtQSE9sTVpFeDNmZmstWENLaldlZ3dSVk1BY29GSlB2R3NjYmxrN2N6ZFA2MVpwV2syRWZLMjJic3Z2bE03Sy1NclBTZkd4b3VFN1pKWVg2aW9SZVQ4ZlpqaDRnSUt0RExOTl9Edw?oc=5,medical_news_review_needed,candidate_news_signals_research_only_no_recommendation,False,False,False,False
