season,player_key,player_name,player_name_en,kbo_team,role_group,role_model_family,source_confidence_1_5,outcome_available,label_available,success,strong_success,failure,first_kbo_pa,first_kbo_ip,first_kbo_war,first_kbo_wrc_plus,first_kbo_era,renewed_next_year,in_season_replaced,injury_exit_flag,performance_exit_flag,matched_to_savant,has_pre_kbo_savant_features,match_method,match_score,matched_savant_name,matched_savant_player_id,prior_savant_years,prior_savant_rows,prior_savant_latest_year,pre_pa,pre_pitch,pre_games,pre_start_proxy_games,pre_games_80plus_pitches,pre_games_90plus_pitches,pre_games_100plus_pitches,pre_bb_hbp_pct,pre_k_pct,pre_hr_pct,pre_woba_allowed,pre_xwoba_allowed_bbe,pre_xslg_allowed_bbe,pre_whiff_per_swing,pre_chase_rate,pre_zone_rate,pre_first_pitch_nonball_rate,pre_three_ball_pitch_rate,pre_hardhit_rate,pre_barrel_rate,pre_start_proxy_rate,pre_third_time_game_rate,pre_early_1_3_woba_allowed,pre_runner_on_base_woba_allowed,pre_risp_woba_allowed,pre_third_time_woba_allowed,pre_starter_stabilizer_score,pre_bb_pct,pre_woba,pre_zone_swing_rate,pre_nonfast_chase_rate,pre_nonfast_whiff_per_swing,pre_sweet_spot_rate,pre_air_bbe_rate,pre_same_field_air_rate_proxy,pre_low_velo_xwoba,pre_high_velo_xwoba,pre_break_off_xwoba,pre_hitter_count_xwoba,pre_ssg_message_screen_score,has_pre_kbo_milb,milb_stat_group,pre_kbo_milb_rows,pre_kbo_milb_latest_year,pre_kbo_milb_recent_rows,pre_kbo_milb_highest_level_score,pre_kbo_aaa_rows,pre_kbo_aa_rows,pre_kbo_milb_pa,pre_kbo_milb_hr,pre_kbo_milb_ops,pre_kbo_milb_obp,pre_kbo_milb_slg,pre_kbo_milb_k_pct,pre_kbo_milb_bb_pct,pre_kbo_milb_ip,pre_kbo_milb_games,pre_kbo_milb_games_started,pre_kbo_milb_k9,pre_kbo_milb_bb9,pre_kbo_milb_hr9,pre_kbo_milb_era,pre_kbo_milb_whip,has_model_pre_kbo_features,model_feature_source,archetype_cluster_id,archetype_name,archetype_input_features,z__hitter_quality_of_contact__pre_woba,z__hitter_quality_of_contact__pre_hardhit_rate,z__hitter_quality_of_contact__pre_barrel_rate,z__hitter_quality_of_contact__pre_sweet_spot_rate,z__hitter_quality_of_contact__pre_air_bbe_rate,z__hitter_quality_of_contact__pre_low_velo_xwoba,z__hitter_quality_of_contact__pre_high_velo_xwoba,z__hitter_quality_of_contact__pre_break_off_xwoba,z__hitter_quality_of_contact__pre_hitter_count_xwoba,hitter_quality_of_contact_score,hitter_quality_of_contact_nonnull_features,z__hitter_contact_discipline_floor__pre_bb_pct,z__hitter_contact_discipline_floor__pre_k_pct,z__hitter_contact_discipline_floor__pre_whiff_per_swing,z__hitter_contact_discipline_floor__pre_chase_rate,z__hitter_contact_discipline_floor__pre_nonfast_chase_rate,z__hitter_contact_discipline_floor__pre_nonfast_whiff_per_swing,z__hitter_contact_discipline_floor__pre_zone_swing_rate,hitter_contact_discipline_floor_score,hitter_contact_discipline_floor_nonnull_features,z__hitter_milb_surface_power__pre_kbo_milb_ops,z__hitter_milb_surface_power__pre_kbo_milb_obp,z__hitter_milb_surface_power__pre_kbo_milb_slg,z__hitter_milb_surface_power__pre_kbo_milb_hr,z__hitter_milb_surface_power__pre_kbo_milb_bb_pct,z__hitter_milb_surface_power__pre_kbo_milb_k_pct,hitter_milb_surface_power_score,hitter_milb_surface_power_nonnull_features,z__hitter_track_continuity__pre_kbo_milb_latest_year,z__hitter_track_continuity__pre_kbo_milb_recent_rows,z__hitter_track_continuity__pre_kbo_milb_highest_level_score,z__hitter_track_continuity__pre_kbo_aaa_rows,z__hitter_track_continuity__pre_kbo_milb_pa,hitter_track_continuity_score,hitter_track_continuity_nonnull_features,z__hitter_ssg_pilot_screen__pre_ssg_message_screen_score,hitter_ssg_pilot_screen_score,hitter_ssg_pilot_screen_nonnull_features,z__pitcher_damage_suppression__pre_woba_allowed,z__pitcher_damage_suppression__pre_xwoba_allowed_bbe,z__pitcher_damage_suppression__pre_xslg_allowed_bbe,z__pitcher_damage_suppression__pre_hardhit_rate,z__pitcher_damage_suppression__pre_barrel_rate,z__pitcher_damage_suppression__pre_kbo_milb_hr9,z__pitcher_damage_suppression__pre_kbo_milb_era,z__pitcher_damage_suppression__pre_kbo_milb_whip,pitcher_damage_suppression_score,pitcher_damage_suppression_nonnull_features,z__pitcher_command_floor__pre_bb_hbp_pct,z__pitcher_command_floor__pre_three_ball_pitch_rate,z__pitcher_command_floor__pre_first_pitch_nonball_rate,z__pitcher_command_floor__pre_zone_rate,z__pitcher_command_floor__pre_kbo_milb_bb9,z__pitcher_command_floor__pre_kbo_milb_bb_pct,pitcher_command_floor_score,pitcher_command_floor_nonnull_features,z__pitcher_raw_miss_upside__pre_k_pct,z__pitcher_raw_miss_upside__pre_whiff_per_swing,z__pitcher_raw_miss_upside__pre_chase_rate,z__pitcher_raw_miss_upside__pre_kbo_milb_k9,z__pitcher_raw_miss_upside__pre_kbo_milb_k_pct,pitcher_raw_miss_upside_score,pitcher_raw_miss_upside_nonnull_features,z__pitcher_role_continuity_workload__pre_start_proxy_rate,z__pitcher_role_continuity_workload__pre_start_proxy_games,z__pitcher_role_continuity_workload__pre_games_80plus_pitches,z__pitcher_role_continuity_workload__pre_games_90plus_pitches,z__pitcher_role_continuity_workload__pre_games_100plus_pitches,z__pitcher_role_continuity_workload__pre_kbo_milb_ip,z__pitcher_role_continuity_workload__pre_kbo_milb_games_started,z__pitcher_role_continuity_workload__pre_kbo_milb_recent_rows,z__pitcher_role_continuity_workload__pre_kbo_milb_latest_year,z__pitcher_role_continuity_workload__pre_kbo_aaa_rows,pitcher_role_continuity_workload_score,pitcher_role_continuity_workload_nonnull_features,z__pitcher_traffic_stress_control__pre_runner_on_base_woba_allowed,z__pitcher_traffic_stress_control__pre_risp_woba_allowed,z__pitcher_traffic_stress_control__pre_third_time_woba_allowed,z__pitcher_traffic_stress_control__pre_early_1_3_woba_allowed,z__pitcher_traffic_stress_control__pre_starter_stabilizer_score,pitcher_traffic_stress_control_score,pitcher_traffic_stress_control_nonnull_features,layer2_bridge_status,layer2_release_policy,is_final_recommendation,shortlist_label_allowed,candidate_name_release_allowed,score_release_allowed
2024,캠알드레드,캠 알드레드,Cam Alldred,KIA,starter,pitcher,4,True,True,0,0,1,,43.666666666666664,1.195971330090573,,4.53,0.0,1,0,0,True,True,exact_variant,1.0,"Alldred, Cam",682027.0,2022,1.0,2022.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.225,0.1823333333333333,0.2153333333333333,0.125,0.0,0.6875,0.75,0.0625,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,True,pitching,6.0,2023.0,2.0,100.0,2.0,0.0,,,,,,0.2170963364993215,0.0963364993215739,172.0,73.0,19.0,8.372093023255815,3.7151162790697674,1.0988372093023255,4.764205426356589,1.37,True,savant_and_milb,2,pitcher_failure_replacement_or_health_risk,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,3.0,3.0,3.0,3.0,2.220134507624245,-0.22814795213829261,-0.4380050206581837,0.023656031369826244,1.6972046957746993,8,1.893170540559965,1.1115313998966498,-1.7115230872643572,3.0,-0.38994537823882425,-0.45443377666567397,0.5747999497146266,6,1.6165415454078167,-1.7488374322147888,-3.0,-0.05784737876298552,0.11449209129550428,-0.6151302348548906,5,-0.38713319821038894,-0.15651327904966542,-0.09733878040538675,0.0,0.0,0.22326074857456155,0.023973773358225467,0.0,0.0,0.0,-0.03937507357326541,10,,,,,,,0,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,멜로하스주니어,멜 로하스 주니어,Mel Rojas Jr,KT,hitter,hitter,4,True,True,1,1,0,670.0,,6.708414077758789,153.26199340820312,,0.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,0,hitter_everyday_middle_order_anchor,first_kbo_pa;first_kbo_war;first_kbo_wrc_plus;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_label_only_no_prearrival_features,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,웨스벤자민,웨스 벤자민,Wes Benjamin,KT,starter,pitcher,4,True,True,1,0,0,,149.66666666666666,2.7077681215177463,,4.63,0.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,4,pitcher_load_bearing_rotation_anchor,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_label_only_no_prearrival_features,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,윌리엄쿠에바스,윌리엄 쿠에바스,William Enrique Cuevas Osorio,KT,starter,pitcher,4,True,True,1,1,0,,173.33333333333334,4.409441312716488,,4.1,0.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,4,pitcher_load_bearing_rotation_anchor,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_label_only_no_prearrival_features,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,오스틴딘,오스틴 딘,Austin James Dean,LG,hitter,hitter,4,True,True,1,1,0,604.0,,5.228662014007568,147.7550048828125,,1.0,0,0,0,True,True,exact_variant,1.0,austin dean,621573.0,2022,1.0,2022.0,9.0,38.0,,,,,,,0.0,0.0,,,,0.0625,0.2608695652173913,,,,0.25,0.0,,,,,,,,0.1111111111111111,0.4777777777777776,0.6666666666666666,0.3,0.1666666666666666,0.125,0.125,0.0,0.27825,,0.3013333333333333,,,True,hitting,14.0,2022.0,1.0,100.0,1.0,0.0,438.0,17.0,0.812,0.345,0.467,0.2146118721461187,0.0867579908675799,,,,,,,,,True,savant_and_milb,0,hitter_everyday_middle_order_anchor,first_kbo_pa;first_kbo_war;first_kbo_wrc_plus;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,1.6043756337369237,-0.4778849555986456,-0.7928557996273914,-1.2154914143255908,-1.4117457726765126,-0.27286182477218796,,-0.3825127185311861,,-0.42128240739922723,7,1.1403231062206833,1.6372224187375921,2.1158378006101866,0.7057353651077379,0.35933920598961794,1.0524699900218608,-0.2695307882469065,0.9630567283486817,7,-0.005761462046133597,-0.27278591249808865,-0.0399762187813165,-0.08717325611342767,-0.6508511809269338,0.28177244874327295,-0.12912926360377122,6,-1.3339459376998315,-0.7130240959073807,,-1.0488088481701514,-0.1211695021659879,-0.8042370959858378,4,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,디트릭엔스,디트릭 엔스,Dietrich Arthur Enns,LG,starter,pitcher,4,True,True,1,0,0,,167.66666666666666,3.766282559141343,,4.19,0.0,0,0,0,True,False,exact_variant,1.0,"Enns, Dietrich",608650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,pitching,15.0,2021.0,0.0,100.0,7.0,2.0,,,,,,0.2316602316602316,0.0855855855855855,747.3333333333334,173.0,117.0,8.670829616413915,3.2033898305084745,0.8911685994647636,3.323987511150759,1.2415254237288136,True,milb_only,4,pitcher_load_bearing_rotation_anchor,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,0.05153159316010982,0.6243605092785196,0.5720932344512613,0.4159951122966303,3,,,,,-0.0,-0.05840746447610104,-0.02920373223805052,2,,,,0.12597745941134775,0.491176399608884,0.30857692951011584,2,,,,,,2.7752346031420676,2.3734035624643215,-1.1684897139230321,-1.1586482440433152,3.0,1.1643000415280085,5,,,,,,,0,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,엘리에이저에르난데스,엘리에이저 에르난데스,Elieser Hernández,LG,starter,pitcher,4,True,True,0,0,1,,47.0,1.3927626087030902,,4.02,0.0,0,0,0,True,True,exact_variant,1.0,"Hernández, Elieser",622694.0,2022,1.0,2022.0,278.0,1099.0,20.0,10.0,6.0,3.0,0.0,0.0935251798561151,0.2158273381294964,0.0683453237410072,0.3953068592057762,0.3984562609030056,0.6336197916666667,0.2099447513812154,0.2379032258064515,0.5450409463148317,0.6928571428571428,0.0800727934485896,0.359375,0.1302083333333333,0.5,0.45,0.3756944444444444,0.3459090909090909,0.4061403508771929,0.5885714285714285,45.55380825087133,,,,,,,,,,,,,,True,pitching,22.0,2023.0,6.0,100.0,2.0,0.0,,,,,,0.2912280701754386,0.0736842105263157,68.33333333333333,22.0,17.0,10.93170731707317,2.7658536585365856,1.3170731707317074,3.823463414634147,1.1975121951219512,True,savant_and_milb,2,pitcher_failure_replacement_or_health_risk,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,-0.4547346858364172,-0.2488160156317663,-0.8243513655758904,0.3444372060130492,-1.3593562541320654,-0.5220591720769803,0.2559259985753887,0.7599785943124951,-0.2561219617940233,8,0.009905405051981458,0.2123086378113569,-0.9092804063394264,0.9249558444745537,0.33341096312771434,0.379997846035328,0.15854971502691798,6,0.9234490869338899,0.7729668208684132,-0.4723640484205004,1.5171879337026428,2.0318542059864506,0.9546187998141793,5,1.21451388192717,0.6260531161986617,0.48669390202693374,0.5266255455209576,0.0,-0.23656768060880715,-0.023973773358225467,2.3369794278460643,0.0,0.0,0.4930324419552755,10,0.40885317889513945,-0.49372053512072583,-1.5840496099561507,-0.1394269145651663,-0.566479495082827,-0.4749646751659461,5,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,케이시켈리,케이시 켈리,Casey Patrick Kelly,LG,starter,pitcher,4,True,True,0,0,1,,113.66666666666669,1.8492238092777016,,4.51,0.0,1,0,1,True,False,exact_variant,1.0,"Kelly, Casey",543391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,pitching,16.0,2018.0,0.0,100.0,7.0,5.0,,,,,,0.1841220584432376,0.0729247478665632,900.0,185.0,166.0,7.12,2.82,0.87,4.170414814814815,1.3760111111111109,True,milb_only,3,pitcher_failure_replacement_or_health_risk,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,0.08004059255843018,-0.0,-0.00200443049642302,0.026012054020669056,3,,,,,0.2921504113982475,0.40797381196468513,0.3500621116814663,2,,,,-0.8283114017539728,-0.7383630676064243,-0.7833372346801986,2,,,,,,3.0,3.0,-1.1684897139230321,-2.8966206101082883,3.0,0.986977935193736,5,,,,,,,0,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,맷데이비드슨,맷 데이비드슨,Matthew Glen Davidson,NC,hitter,hitter,4,True,True,1,1,0,567.0,,4.108154773712158,153.94900512695312,,0.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,0,hitter_everyday_middle_order_anchor,first_kbo_pa;first_kbo_war;first_kbo_wrc_plus;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_label_only_no_prearrival_features,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,다니엘카스타노,다니엘 카스타노,Daniel Alexander Castano,NC,starter,pitcher,4,True,True,0,0,1,,111.66666666666669,1.892333275860024,,4.35,0.0,1,1,1,True,True,exact_variant,1.0,"Castano, Daniel",641447.0,2022|2023,2.0,2023.0,176.0,646.0,12.0,7.0,3.0,2.0,1.0,0.0795454545454545,0.1363636363636363,0.0397727272727272,0.4014167650531287,0.3616365617174923,0.5219129711751663,0.1510519141875073,0.2883358054568875,0.5230977547306385,0.6534090909090909,0.07648997700614,0.352667493796526,0.0746672682156552,0.6204545454545454,0.5318181818181817,0.3855421686746988,0.3533001245330012,0.3657467532467532,0.2884615384615384,58.64299219238776,,,,,,,,,,,,,,True,pitching,10.0,2023.0,3.0,100.0,2.0,0.0,,,,,,0.2327790973871734,0.0926365795724465,97.66666666666669,26.0,15.0,9.030716723549489,3.5938566552901023,1.8430034129692832,4.516825938566552,1.3069283276450514,True,savant_and_milb,0,pitcher_failure_replacement_or_health_risk,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,-0.5813121416837838,0.4859095815605113,0.36124367290317394,0.4140064592618705,0.16749478832682338,-1.2303603983563824,-0.25552746787481,0.2928988075203521,-0.04320583729278063,8,0.2914074489085076,0.3956460284686576,-0.3554594646781825,0.4555329667898087,-0.297543216902824,-0.3181415870316567,0.028573695925718456,6,-0.6882395964073952,-0.975419099348341,0.3403046744743395,0.34743070867972237,0.5201150288555308,-0.09116165674922871,5,1.6003652239603088,0.3912831976241635,0.1946775608107735,0.35108369701397174,0.6022940820113123,-0.10645545627396316,-0.0719213200746764,0.5842448569615161,0.0,0.0,0.35455718420334065,10,0.28461526842726637,-0.02679273816688543,0.8416661669448434,-0.34529497386597574,1.497003867982716,0.4502395182643929,5,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,에릭요키시,에릭 요키시,Eric Spenser Jokisch,NC,starter,pitcher,4,True,True,0,0,1,,39.333333333333336,0.1284947706263699,,5.72,0.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,2,pitcher_failure_replacement_or_health_risk,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_label_only_no_prearrival_features,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,카일하트,카일 하트,Kyle Patrick Hart,NC,starter,pitcher,4,True,True,1,1,0,,157.0,6.150586745388057,,2.69,0.0,0,0,0,True,False,exact_variant,1.0,"Hart, Kyle",606996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,pitching,12.0,2023.0,5.0,100.0,4.0,1.0,,,,,,0.2169312169312169,0.0908289241622574,261.0,62.0,46.0,8.482758620689655,3.5517241379310347,1.137931034482759,4.755185185185185,1.448786717752235,True,milb_only,4,pitcher_load_bearing_rotation_anchor,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,-0.2807979085230885,-0.4313513100002065,-0.3126717338433833,-0.34160698412222607,3,,,,,-0.2654374297895601,-0.25155384171189493,-0.25849563575072754,2,,,,0.010249687367026274,0.11022139656629268,0.06023554196665948,2,,,,,,0.6180330655905083,0.6712656540303131,1.7527345708845483,0.0,1.209415795813904,0.8502898172638547,5,,,,,,,0,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,기예르모에레디아,기예르모 에레디아,Guillermo Heredia Molina,SSG,hitter,hitter,4,True,True,1,1,0,591.0,,4.563113689422607,137.21099853515625,,1.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,0,hitter_everyday_middle_order_anchor,first_kbo_pa;first_kbo_war;first_kbo_wrc_plus;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_label_only_no_prearrival_features,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,드류앤더슨,드류 앤더슨,Andrew James Anderson,SSG,starter,pitcher,4,True,True,1,0,0,,115.66666666666669,3.4467197298004493,,3.89,1.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,1,pitcher_load_bearing_rotation_anchor,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_label_only_no_prearrival_features,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,로버트더거,로버트 더거,Robert Lee Dugger,SSG,starter,pitcher,4,True,True,0,0,1,,22.666666666666668,-0.8389506681770665,,12.71,0.0,1,0,1,True,True,exact_variant,1.0,"Dugger, Robert",667498.0,2022,1.0,2022.0,72.0,284.0,4.0,1.0,1.0,0.0,0.0,0.0972222222222222,0.2638888888888889,0.0416666666666666,0.3756944444444444,0.4382828452121793,0.6888260869565217,0.2556390977443609,0.3121019108280254,0.4471830985915493,0.4861111111111111,0.0950704225352112,0.5,0.1304347826086956,0.25,0.5,0.3826086956521739,0.4041666666666667,0.3775,0.1124999999999999,,,,,,,,,,,,,,,True,pitching,13.0,2023.0,4.0,100.0,4.0,0.0,,,,,,0.2061769616026711,0.1051752921535893,279.0,67.0,53.0,7.967741935483871,4.064516129032258,1.032258064516129,4.390537634408602,1.4305017921146952,True,savant_and_milb,3,pitcher_failure_replacement_or_health_risk,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,-0.04842898726523311,-1.0435430663133534,-1.4102807609384806,-1.1141043057411313,-1.3655814554568586,-0.13848189738536137,-0.16237188374058958,-0.23461634135828305,-0.6896760872749113,8,-0.06453990479181677,-0.5551396049200804,1.993278182284801,-1.168482218354433,-0.656194771900744,-0.7800241976689802,-0.20518375255854227,6,1.8982370182963426,2.129521465231285,0.7232708172736579,-0.3066611330122202,-0.16792941302835707,0.8552877509521416,5,0.4136903418583905,-0.07825663952483271,0.0,0.0,0.0,0.6978746577959807,0.8390820675378914,1.1684897139230321,0.0,1.209415795813904,0.42502959374043653,10,-0.5704143835781861,-0.16265381357188555,2.2639207944668924,-0.28397030797990874,,0.311720572334228,4,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,로에니스엘리아스,로에니스 엘리아스,Roenis Elías,SSG,starter,pitcher,4,True,True,1,0,0,,123.66666666666669,3.6103183806963983,,4.08,0.0,0,0,0,True,True,exact_variant,1.0,"Elías, Roenis",606273.0,2022,1.0,2022.0,33.0,114.0,7.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0303030303030303,0.2984848484848484,0.2707018229166666,0.37975,0.1612903225806451,0.3333333333333333,0.5263157894736842,0.696969696969697,0.0789473684210526,0.2916666666666667,0.0416666666666666,0.0,0.0,,0.3125,0.15,,,,,,,,,,,,,,,,True,pitching,17.0,2023.0,2.0,100.0,2.0,0.0,,,,,,0.2005494505494505,0.0659340659340659,86.33333333333333,41.0,13.0,7.61003861003861,2.5019305019305023,1.4594594594594594,5.208957528957528,1.2736293436293435,True,savant_and_milb,4,pitcher_load_bearing_rotation_anchor,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,1.551103717122274,2.300483892293816,1.8700836214320466,1.0466979338946916,1.0746974638622273,-0.7138191714300547,-0.7660729457836561,0.43504678877136327,0.8497776625203385,8,0.06258415010115581,0.2698981044344317,-0.9670175689817518,0.5243752372395725,0.5345254754185848,0.6654862479681221,0.18164194103001918,6,0.23367286031868995,-0.671465512919606,1.0653931741354923,-0.5267706121331679,-0.31348079781845684,-0.0425301776834097,5,-0.38713319821038894,-0.15651327904966542,-0.09733878040538675,0.0,0.0,-0.15672608840333477,-0.11986886679112733,0.0,0.0,0.0,-0.09175802128599032,10,0.9704357472315973,2.4671212012425694,,,,1.7187784742370833,2,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
