player_id,player_name,stat_group,sport_id,sport_level,status_code,split_count,error,source_url,collected_at
605483,"Snell, Blake",pitching,13,High-A,200,3,,https://statsapi.mlb.com/api/v1/people/605483/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T00:26:14+09:00
605483,"Snell, Blake",pitching,14,Single-A,200,6,,https://statsapi.mlb.com/api/v1/people/605483/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T00:26:14+09:00
702281,"Snelling, Robby",pitching,11,AAA,200,3,,https://statsapi.mlb.com/api/v1/people/702281/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T00:26:14+09:00
702281,"Snelling, Robby",pitching,12,AA,200,5,,https://statsapi.mlb.com/api/v1/people/702281/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T00:26:14+09:00
605483,"Snell, Blake",pitching,16,Rookie,200,3,,https://statsapi.mlb.com/api/v1/people/605483/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T00:26:14+09:00
702281,"Snelling, Robby",pitching,13,High-A,200,1,,https://statsapi.mlb.com/api/v1/people/702281/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T00:26:14+09:00
702281,"Snelling, Robby",pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/702281/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T00:26:14+09:00
702281,"Snelling, Robby",pitching,16,Rookie,200,0,,https://statsapi.mlb.com/api/v1/people/702281/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T00:26:14+09:00
676092,"Snider, Collin",pitching,11,AAA,200,6,,https://statsapi.mlb.com/api/v1/people/676092/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T00:26:14+09:00
676092,"Snider, Collin",pitching,13,High-A,200,1,,https://statsapi.mlb.com/api/v1/people/676092/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T00:26:14+09:00
676092,"Snider, Collin",pitching,12,AA,200,1,,https://statsapi.mlb.com/api/v1/people/676092/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T00:26:14+09:00
676092,"Snider, Collin",pitching,14,Single-A,200,2,,https://statsapi.mlb.com/api/v1/people/676092/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T00:26:14+09:00
686678,"Solesky, Chase",pitching,11,AAA,200,3,,https://statsapi.mlb.com/api/v1/people/686678/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T00:26:14+09:00
676092,"Snider, Collin",pitching,16,Rookie,200,2,,https://statsapi.mlb.com/api/v1/people/676092/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T00:26:14+09:00
686678,"Solesky, Chase",pitching,12,AA,200,3,,https://statsapi.mlb.com/api/v1/people/686678/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T00:26:14+09:00
