player_key,season,player_name,player_name_ko,player_name_statiz,player_name_en,arrival_season,kbo_team,kbo_team_raw,role_group,role_ko,template_status,release_note,pre_arrival_primary_league,pre_arrival_level,age_at_arrival,bats,throws,position_or_role,source_player_id,first_kbo_pa,first_kbo_ip,first_kbo_war,first_kbo_wrc_plus,first_kbo_era,first_kbo_k_bb_pct,renewed_next_year,in_season_replaced,injury_exit_flag,performance_exit_flag,temporary_foreign_flag,outcome_available,label_available,success,strong_success,failure,statiz_matched,source_confidence_1_5,coverage_gap,source,target_only_columns,accessed_at,archetype_cluster_id,archetype_model_role,archetype_input_features
패트릭머피,2025,패트릭 머피,패트릭 머피,패트릭,Patrick Murphy,2025,KT,kt wiz,starter,투수,listed,,,,,,,1,16401.0,,60.666666666666664,1.32870638879808,,3.12,,0.0,0,0,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,2,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
앤더스톨허스트,2025,앤더스 톨허스트,앤더스 톨허스트,톨허스트,Anders William Tolhurst,2025,LG,LG 트윈스,starter,투수,listed,,,,,,,1,16404.0,,44.0,1.312033239668124,,2.86,,1.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,1,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
엘리에이저에르난데스,2025,엘리에이저 에르난데스,엘리에이저 에르난데스,에르난데스,Elieser Hernández,2025,LG,LG,starter,투수,released,"성적 부진, LG",,,,,,1,16160.0,,66.0,1.2845670833675211,,4.23,,0.0,1,0,1,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,3,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
요니치리노스,2025,요니 치리노스,요니 치리노스,치리노스,Yonny Chirinos,2025,LG,LG 트윈스,starter,투수,listed,,,,,,,1,16286.0,,177.0,5.208812150749326,,3.31,,0.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,4,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
코엔윈,2025,코엔 윈,코엔 윈,코엔 윈,Coen Wynne,2025,LG,LG,starter,투수,released,"임시 외국인, LG",,,,,,1,15265.0,,23.0,-0.063602000948557,,7.04,,0.0,1,0,0,1,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,2,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
라일리톰프슨,2025,라일리 톰프슨,라일리 톰프슨,라일리,Riley Thompson,2025,NC,NC 다이노스,starter,투수,listed,,,,,,,1,16349.0,,172.0,4.343910766323517,,3.45,,1.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,1,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
로건앨런,2025,로건 앨런,로건 앨런,로건,Logan Allen,2025,NC,NC 다이노스,starter,투수,listed,,,,,,,1,16350.0,,173.0,2.4118721721133385,,4.53,,1.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,1,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
드류앤더슨,2025,드류 앤더슨,드류 앤더슨,앤더슨,Andrew James Anderson,2025,SSG,SSG 랜더스,starter,투수,listed,,,,,,,1,16146.0,,171.66666666666666,6.539894596237571,,2.25,,0.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,4,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
미치화이트,2025,미치 화이트,미치 화이트,화이트,Mitch White,2025,SSG,SSG 랜더스,starter,투수,listed,,,,,,,1,16324.0,,134.66666666666666,4.239912815042339,,2.87,,0.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,4,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
잭로그,2025,잭 로그,잭 로그,잭로그,Zach Logue,2025,두산,두산 베어스,starter,투수,listed,,,,,,,1,16299.0,,176.0,5.337692292960082,,2.81,,1.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,1,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
콜어빈,2025,콜 어빈,콜 어빈,콜어빈,Cole Irvin,2025,두산,두산 베어스,starter,투수,listed,,,,,,,1,16298.0,,144.66666666666666,2.5697598777777695,,4.48,,0.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,4,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
빈스벨라스케즈,2025,빈스 벨라스케즈,빈스 벨라스케즈,벨라스케즈,Vincent John Velasquez,2025,롯데,롯데 자이언츠,starter,투수,listed,,,,,,,1,16405.0,,35.0,-0.3078076128748702,,8.23,,0.0,0,0,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,2,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
알렉감보아,2025,알렉 감보아,알렉 감보아,감보아,Alec Gamboa,2025,롯데,롯데 자이언츠,starter,투수,listed,,,,,,,1,16391.0,,108.0,2.352581646594522,,3.58,,0.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,4,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
찰리반즈,2025,찰리 반즈,찰리 반즈,반즈,Charlie Barnes,2025,롯데,롯데,starter,투수,released,"어깨 부상, 롯데",,,,,,1,15011.0,,45.666666666666664,0.2966230547046589,,5.32,,0.0,1,1,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,0,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
터커데이비드슨,2025,터커 데이비드슨,터커 데이비드슨,데이비슨,Tucker Davidson,2025,롯데,롯데,starter,투수,released,"성적 부진, 롯데",,,,,,1,16273.0,,123.33333333333331,3.3760758744067263,,3.65,,0.0,1,0,1,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,3,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
데니레예스,2025,데니 레예스,데니 레예스,레예스,Denyi Reyes,2025,삼성,삼성,starter,투수,released,"발등 부상, 삼성",,,,,,1,15861.0,,50.0,1.0570227893174051,,4.14,,0.0,1,1,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,0,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
아리엘후라도,2025,아리엘 후라도,아리엘 후라도,후라도,Ariel Bolívar Jurado Agrazal,2025,삼성,삼성 라이온즈,starter,투수,listed,,,,,,,1,15531.0,,197.33333333333337,7.5701771892763965,,2.6,,1.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,1,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
헤르손가라비토,2025,헤르손 가라비토,헤르손 가라비토,가라비토,Gerson Yeris Garabito,2025,삼성,삼성 라이온즈,starter,투수,listed,,,,,,,1,16397.0,,78.33333333333333,2.5365510681354015,,2.64,,0.0,0,0,0,0,True,True,0.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,4,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
CC메르세데스,2025,C.C 메르세데스,C.C 메르세데스,메르세데스,Cristopher Crisostomo Mercedes,2025,키움,키움 히어로즈,starter,투수,listed,,,,,,,1,16403.0,,46.333333333333336,0.6699942839373844,,4.47,,0.0,0,0,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,2,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
라울알칸타라,2025,라울 알칸타라,라울 알칸타라,알칸타라,Raul Alcántara,2025,키움,키움 히어로즈,starter,투수,listed,,,,,,,1,13941.0,,121.0,2.9998103546621526,,3.27,,1.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,1,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
라클란웰스,2025,라클란 웰스,라클란 웰스,웰스,Lachlan Robert Wells,2025,키움,키움,starter,투수,released,"임시 외국인, 키움",,,,,,1,16398.0,,20.0,0.3820089305900641,,3.15,,1.0,1,0,0,1,True,True,1.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,2,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
케니로젠버그,2025,케니 로젠버그,케니 로젠버그,로젠버그,Kenny Rosenberg,2025,키움,키움,starter,투수,released,"고관절 부상, 키움",,,,,,1,16339.0,,75.33333333333333,1.790310005004133,,3.23,,1.0,1,1,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,0,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
라이언와이스,2025,라이언 와이스,라이언 와이스,와이스,Ryan Weiss,2025,한화,한화 이글스,starter,투수,listed,,,,,,,1,16153.0,,178.66666666666666,5.953277450318902,,2.87,,0.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,4,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
코디폰세,2025,코디 폰세,코디 폰세,폰세,Cody Ponce,2025,한화,한화 이글스,starter,투수,listed,,,,,,,1,16313.0,,180.66666666666663,8.38105726823523,,1.89,,0.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,4,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
