candidate_key,candidate_news_scope,fit_slot,player_id,player_name,search_name,team_or_org,position_or_role,market_realism_status,contract_control_bucket,medical_risk_bucket,market_realism_fit_blend_for_triage_only,person_url,source_url
b9ff876bb5e6dbe0,run026_market_realism_priority_expanded,foreign_hitter,669369.0,bryce johnson,bryce johnson,SD,OF/DH candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,71.986,,
4c8a666a603c3ccb,run026_market_realism_priority_expanded,foreign_hitter,605244.0,aramis garcia,aramis garcia,AZ,OF/DH candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,71.076,,
95fd4d0314e9a748,run026_market_realism_priority_expanded,foreign_hitter,596103.0,austin slater,austin slater,TB,OF/DH candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,69.949,,
c6ee2f0513fbda49,run026_market_realism_priority_expanded,foreign_hitter,671655.0,george valera,george valera,CLE,OF/DH candidate pool,manual_contact_priority_locked,recent_dfa_high_access,medical_history_watch,69.347,,
b300d75c1af24722,run026_market_realism_priority_expanded,foreign_hitter,506702.0,sandy león,sandy león,ATL,OF/DH candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,67.354,,
867a6f5b885f375b,run026_market_realism_priority_expanded,foreign_hitter,664731.0,p. j. higgins,p. j. higgins,CIN,OF/DH candidate pool,manual_contact_priority_locked,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,59.666,,
7a55953cea7bee47,run026_market_realism_priority_expanded,foreign_pitcher,684320.0,"Rodríguez, Yariel",Yariel Rodríguez,TOR,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,89.645,,
eeba3c1f9f7fe331,run026_market_realism_priority_expanded,foreign_pitcher,663559.0,"Falter, Bailey",Bailey Falter,KC,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,medical_history_watch,89.069,,
e910355ba4060585,run026_market_realism_priority_expanded,foreign_pitcher,682445.0,"Gonzalez, Domingo",Domingo Gonzalez,SEA,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,88.399,,
20117bc6ab3ab515,run026_market_realism_priority_expanded,foreign_pitcher,624522.0,"Thompson, Keegan",Keegan Thompson,COL,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,86.373,,
e8de2782bd57a2e1,run026_market_realism_priority_expanded,foreign_pitcher,663967.0,"Salazar, César",César Salazar,HOU,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,83.684,,
e432b835b58b25d4,run026_market_realism_priority_expanded,foreign_pitcher,608723.0,"Voth, Austin",Austin Voth,MIN,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_free_agent_or_released_high_access,no_public_medical_signal_from_roster_transactions,83.499,,
6d6ec0c129792603,run026_market_realism_priority_expanded,foreign_pitcher,663765.0,"Woodford, Jake",Jake Woodford,MIL,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,81.208,,
6e1ab580572b5708,run026_market_realism_priority_expanded,foreign_pitcher,681084.0,"Andrews, Tanner",Tanner Andrews,TOR,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,80.319,,
5f7859a298fe593b,run026_market_realism_priority_expanded,foreign_pitcher,608650.0,"Enns, Dietrich",Dietrich Enns,BAL,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,medical_history_watch,79.19,,
6b9e581a3ebfed3e,run026_market_realism_priority_expanded,foreign_pitcher,664059.0,"Haggerty, Sam",Sam Haggerty,,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_free_agent_or_released_high_access,medical_history_watch,78.584,,
03bbbec5350be454,run026_market_realism_priority_expanded,foreign_pitcher,641312.0,"Anderson, Shaun",Shaun Anderson,LAA,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,78.535,,
1dbd6dd10cc9a699,run026_market_realism_priority_expanded,foreign_pitcher,680689.0,"Richardson, Lyon",Lyon Richardson,MIL,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,78.386,,
dc255a774b146607,run026_market_realism_priority_expanded,foreign_pitcher,688883.0,"Pallette, Peyton",Peyton Pallette,CWS,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,77.005,,
cfc7d7f161849a7d,run026_market_realism_priority_expanded,foreign_pitcher,690155.0,"Pushard, Matt",Matt Pushard,MIA,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,medical_history_watch,76.227,,
de8c1d9ac46dfc5b,run026_market_realism_priority_expanded,foreign_pitcher,688297.0,"Roycroft, Chris",Chris Roycroft,STL,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,76.102,,
676a2ed2077d1829,run026_market_realism_priority_expanded,foreign_pitcher,605335.0,"Leibrandt, Brandon",Brandon Leibrandt,CIN,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,75.33,,
3ed2206d1c0f195b,run026_market_realism_priority_expanded,foreign_pitcher,660644.0,"Bruján, Vidal",Vidal Bruján,NYM,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,74.852,,
026ae4921c30d2d1,run026_market_realism_priority_expanded,foreign_pitcher,681806.0,"Wantz, Andrew",Andrew Wantz,CHC,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,74.724,,
ea78ae0a9916eb28,run026_market_realism_priority_expanded,foreign_pitcher,628708.0,"Marte, Yunior",Yunior Marte,PIT,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,74.485,,
4a33f72133c79161,run026_market_realism_priority_expanded,foreign_pitcher,606115.0,"Arcia, Orlando",Orlando Arcia,MIN,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,73.768,,
0cf015a70ade7e1f,run026_market_realism_priority_expanded,foreign_pitcher,680951.0,"Nikhazy, Doug",Doug Nikhazy,CHC,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,73.418,,
6e95fe6381bbb725,run026_market_realism_priority_expanded,foreign_pitcher,671305.0,"Otañez, Michel",Michel Otañez,TEX,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,72.965,,
0b325366e0f8e502,run026_market_realism_priority_expanded,foreign_pitcher,680802.0,"Weiss, Ryan",Ryan Weiss,HOU,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,72.768,,
5c92cc0414cf0926,run026_market_realism_priority_expanded,foreign_pitcher,623437.0,"Topa, Justin",Justin Topa,TOR,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_free_agent_or_released_high_access,no_public_medical_signal_from_roster_transactions,72.482,,
8c670547bdd6c655,run026_market_realism_priority_expanded,foreign_pitcher,686654.0,"Adcock, Ty",Ty Adcock,SD,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,71.51,,
bd5c4a4dfb4b0917,run026_market_realism_priority_expanded,foreign_pitcher,596103.0,"Slater, Austin",Austin Slater,TB,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,69.751,,
13502402150ce36a,run026_market_realism_priority_expanded,foreign_pitcher,621389.0,"Blach, Ty",Ty Blach,CHC,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,69.683,,
6a3309ccfb3f078f,run026_market_realism_priority_expanded,foreign_pitcher,664731.0,"Higgins, P.J.",P.J. Higgins,CIN,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,68.348,,
399b5be3c7ed6033,run026_market_realism_priority_expanded,foreign_pitcher,678821.0,"Peralta, Luis",Luis Peralta,CHC,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,67.54,,
3b975702c659290e,run026_market_realism_priority_expanded,foreign_pitcher,678368.0,"Bellozo, Valente",Valente Bellozo,COL,SP/multi-inning pitcher candidate pool,manual_contact_priority_locked,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,59.946,,
