player_key,season,player_name,player_name_ko,player_name_statiz,player_name_en,arrival_season,kbo_team,kbo_team_raw,role_group,role_ko,template_status,release_note,pre_arrival_primary_league,pre_arrival_level,age_at_arrival,bats,throws,position_or_role,source_player_id,first_kbo_pa,first_kbo_ip,first_kbo_war,first_kbo_wrc_plus,first_kbo_era,first_kbo_k_bb_pct,renewed_next_year,in_season_replaced,injury_exit_flag,performance_exit_flag,temporary_foreign_flag,outcome_available,label_available,success,strong_success,failure,statiz_matched,source_confidence_1_5,coverage_gap,source,target_only_columns,accessed_at
패트릭위즈덤,2025,패트릭 위즈덤,패트릭 위즈덤,위즈덤,Patrick Wisdom,2025,KIA,KIA 타이거즈,hitter,야수,listed,,,,,,,3,16262.0,486.0,,3.4919967651367188,131.38339233398438,,0.18518518518518517,0.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
애덤올러,2025,애덤 올러,애덤 올러,올러,Adam Oller,2025,KIA,KIA 타이거즈,starter,투수,listed,,,,,,,1,16261.0,,149.0,3.6059733784792254,,3.62,,1.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
제임스네일,2025,제임스 네일,제임스 네일,네일,James Aubrey Naile,2025,KIA,KIA 타이거즈,starter,투수,listed,,,,,,,1,16088.0,,164.33333333333334,6.590633835096206,,2.25,,1.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
멜로하스주니어,2025,멜 로하스 주니어,멜 로하스 주니어,로하스,Mel Rojas Jr,2025,KT,kt,hitter,야수,released,"성적 부진, kt",,,,,,7,12995.0,384.0,,1.2127257585525513,107.02774810791016,,,0.0,1,0,1,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
앤드류스티븐슨,2025,앤드류 스티븐슨,앤드류 스티븐슨,스티븐슨,Andrew Stevenson,2025,KT,kt wiz,hitter,야수,listed,,,,,,,8,16402.0,168.0,,0.4514786303043365,104.46678161621094,,0.17261904761904762,0.0,0,0,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
엔마누엘데헤수스,2025,엔마누엘 데 헤수스,엔마누엘 데 헤수스,헤이수스,Enmanuel Jose De Jesus,2025,KT,kt wiz,starter,투수,listed,,,,,,,1,16138.0,,163.66666666666666,2.468155612977192,,3.96,,0.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
윌리엄쿠에바스,2025,윌리엄 쿠에바스,윌리엄 쿠에바스,쿠에바스,William Enrique Cuevas Osorio,2025,KT,kt,starter,투수,released,"성적 부진, kt",,,,,,1,13942.0,,98.33333333333333,0.3723167242986874,,5.4,,0.0,1,0,1,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
패트릭머피,2025,패트릭 머피,패트릭 머피,패트릭,Patrick Murphy,2025,KT,kt wiz,starter,투수,listed,,,,,,,1,16401.0,,60.666666666666664,1.32870638879808,,3.12,,0.0,0,0,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
오스틴딘,2025,오스틴 딘,오스틴 딘,오스틴,Austin James Dean,2025,LG,LG 트윈스,hitter,야수,listed,,,,,,,3,15532.0,499.0,,4.863814830780029,171.61871337890625,,0.002004008016032064,1.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
앤더스톨허스트,2025,앤더스 톨허스트,앤더스 톨허스트,톨허스트,Anders William Tolhurst,2025,LG,LG 트윈스,starter,투수,listed,,,,,,,1,16404.0,,44.0,1.312033239668124,,2.86,,1.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
엘리에이저에르난데스,2025,엘리에이저 에르난데스,엘리에이저 에르난데스,에르난데스,Elieser Hernández,2025,LG,LG,starter,투수,released,"성적 부진, LG",,,,,,1,16160.0,,66.0,1.2845670833675211,,4.23,,0.0,1,0,1,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
요니치리노스,2025,요니 치리노스,요니 치리노스,치리노스,Yonny Chirinos,2025,LG,LG 트윈스,starter,투수,listed,,,,,,,1,16286.0,,177.0,5.208812150749326,,3.31,,0.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
코엔윈,2025,코엔 윈,코엔 윈,코엔 윈,Coen Wynne,2025,LG,LG,starter,투수,released,"임시 외국인, LG",,,,,,1,15265.0,,23.0,-0.063602000948557,,7.04,,0.0,1,0,0,1,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
맷데이비슨,2025,맷 데이비슨,맷 데이비슨,데이비슨,Matthew Glen Davidson,2025,NC,NC 다이노스,hitter,야수,listed,,,,,,,3,16066.0,439.0,,2.7161195278167725,149.004638671875,,0.19817767653758542,1.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
라일리톰프슨,2025,라일리 톰프슨,라일리 톰프슨,라일리,Riley Thompson,2025,NC,NC 다이노스,starter,투수,listed,,,,,,,1,16349.0,,172.0,4.343910766323517,,3.45,,1.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
로건앨런,2025,로건 앨런,로건 앨런,로건,Logan Allen,2025,NC,NC 다이노스,starter,투수,listed,,,,,,,1,16350.0,,173.0,2.4118721721133385,,4.53,,1.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
기예르모에레디아,2025,기예르모 에레디아,기예르모 에레디아,에레디아,Guillermo Heredia Molina,2025,SSG,SSG 랜더스,hitter,야수,listed,,,,,,,7,15530.0,415.0,,3.5403592586517334,140.99366760253906,,0.0746987951807229,1.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
라이언맥브룸,2025,라이언 맥브룸,라이언 맥브룸,맥브룸,Ryan McBroom,2025,SSG,SSG,hitter,야수,released,"임시 외국인, SSG",,,,,,7,16390.0,80.0,,-0.1659993976354599,62.7510871887207,,,0.0,1,0,0,1,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
드류앤더슨,2025,드류 앤더슨,드류 앤더슨,앤더슨,Andrew James Anderson,2025,SSG,SSG 랜더스,starter,투수,listed,,,,,,,1,16146.0,,171.66666666666666,6.539894596237571,,2.25,,0.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
미치화이트,2025,미치 화이트,미치 화이트,화이트,Mitch White,2025,SSG,SSG 랜더스,starter,투수,listed,,,,,,,1,16324.0,,134.66666666666666,4.239912815042339,,2.87,,0.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
제이크케이브,2025,제이크 케이브,제이크 케이브,케이브,Jake Cave,2025,두산,두산 베어스,hitter,야수,listed,,,,,,,9,16300.0,593.0,,4.302095413208008,125.38219451904295,,0.12310286677908938,0.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
잭로그,2025,잭 로그,잭 로그,잭로그,Zach Logue,2025,두산,두산 베어스,starter,투수,listed,,,,,,,1,16299.0,,176.0,5.337692292960082,,2.81,,1.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
콜어빈,2025,콜 어빈,콜 어빈,콜어빈,Cole Irvin,2025,두산,두산 베어스,starter,투수,listed,,,,,,,1,16298.0,,144.66666666666666,2.5697598777777695,,4.48,,0.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
빅터레예스,2025,빅터 레예스,빅터 레예스,레이예스,Víctor José Reyes,2025,롯데,롯데 자이언츠,hitter,야수,listed,,,,,,,9,16106.0,643.0,,3.2080609798431396,124.81194305419922,,0.012441679626749611,1.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
빈스벨라스케즈,2025,빈스 벨라스케즈,빈스 벨라스케즈,벨라스케즈,Vincent John Velasquez,2025,롯데,롯데 자이언츠,starter,투수,listed,,,,,,,1,16405.0,,35.0,-0.3078076128748702,,8.23,,0.0,0,0,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
알렉감보아,2025,알렉 감보아,알렉 감보아,감보아,Alec Gamboa,2025,롯데,롯데 자이언츠,starter,투수,listed,,,,,,,1,16391.0,,108.0,2.352581646594522,,3.58,,0.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
찰리반즈,2025,찰리 반즈,찰리 반즈,반즈,Charlie Barnes,2025,롯데,롯데,starter,투수,released,"어깨 부상, 롯데",,,,,,1,15011.0,,45.666666666666664,0.2966230547046589,,5.32,,0.0,1,1,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
터커데이비드슨,2025,터커 데이비드슨,터커 데이비드슨,데이비슨,Tucker Davidson,2025,롯데,롯데,starter,투수,released,"성적 부진, 롯데",,,,,,1,16273.0,,123.33333333333333,3.3760758744067263,,3.65,,0.0,1,0,1,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
르윈디아즈,2025,르윈 디아즈,르윈 디아즈,디아즈,Lewin Díaz,2025,삼성,삼성 라이온즈,hitter,야수,listed,,,,,,,3,16162.0,628.0,,5.795892715454102,159.72494506835938,,0.06369426751592357,1.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
데니레예스,2025,데니 레예스,데니 레예스,레예스,Denyi Reyes,2025,삼성,삼성,starter,투수,released,"발등 부상, 삼성",,,,,,1,15861.0,,50.0,1.0570227893174051,,4.14,,0.0,1,1,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
아리엘후라도,2025,아리엘 후라도,아리엘 후라도,후라도,Ariel Bolívar Jurado Agrazal,2025,삼성,삼성 라이온즈,starter,투수,listed,,,,,,,1,15531.0,,197.33333333333334,7.5701771892763965,,2.6,,1.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
헤르손가라비토,2025,헤르손 가라비토,헤르손 가라비토,가라비토,Gerson Yeris Garabito,2025,삼성,삼성 라이온즈,starter,투수,listed,,,,,,,1,16397.0,,78.33333333333333,2.5365510681354015,,2.64,,0.0,0,0,0,0,True,True,0.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
루벤카디네스,2025,루벤 카디네스,루벤 카디네스,카디네스,Ruben Cardenas,2025,키움,키움 히어로즈,hitter,야수,listed,,,,,,,9,16156.0,361.0,,-0.2302426248788833,99.73535919189452,,0.09695290858725762,0.0,0,0,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
루벤카디네스,2025,루벤 카디네스,루벤 카디네스,카디네스,Ruben Cardenas,2025,키움,키움,hitter,야수,released,"손가락 부상, 키움",,,,,,9,16156.0,361.0,,-0.2302426248788833,99.73535919189452,,,0.0,1,1,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
스톤개랫,2025,스톤 개랫,스톤 개랫,스톤,Stone Garrett,2025,키움,키움,hitter,야수,released,"임시 외국인, 키움",,,,,,9,16393.0,93.0,,-0.6440398097038269,59.945350646972656,,,0.0,1,0,0,1,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
야시엘푸이그,2025,야시엘 푸이그,야시엘 푸이그,푸이그,Yasiel Puig Valdés,2025,키움,투수 보강 키움,hitter,야수,released,"어깨 부상, 투수 보강 키움",,,,,,9,15004.0,172.0,,-0.371216744184494,74.46866607666016,,,0.0,1,1,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
CC메르세데스,2025,C.C 메르세데스,C.C 메르세데스,메르세데스,Cristopher Crisostomo Mercedes,2025,키움,키움 히어로즈,starter,투수,listed,,,,,,,1,16403.0,,46.333333333333336,0.6699942839373844,,4.47,,0.0,0,0,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
라울알칸타라,2025,라울 알칸타라,라울 알칸타라,알칸타라,Raul Alcántara,2025,키움,키움 히어로즈,starter,투수,listed,,,,,,,1,13941.0,,121.0,2.9998103546621526,,3.27,,1.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
라클란웰스,2025,라클란 웰스,라클란 웰스,웰스,Lachlan Robert Wells,2025,키움,키움,starter,투수,released,"임시 외국인, 키움",,,,,,1,16398.0,,20.0,0.3820089305900641,,3.15,,1.0,1,0,0,1,True,True,1.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
케니로젠버그,2025,케니 로젠버그,케니 로젠버그,로젠버그,Kenny Rosenberg,2025,키움,키움,starter,투수,released,"고관절 부상, 키움",,,,,,1,16339.0,,75.33333333333333,1.790310005004133,,3.23,,1.0,1,1,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
루이스리베라토,2025,루이스 리베라토,루이스 리베라토,리베라토,Luis David Liberato,2025,한화,한화 이글스,hitter,야수,listed,,,,,,,8,16396.0,273.0,,1.9966312646865845,143.11322021484375,,0.08791208791208792,0.0,0,0,0,0,True,True,0.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
에스테반플로리알,2025,에스테반 플로리알,에스테반 플로리알,플로리얼,Estevan Florial,2025,한화,한화,hitter,야수,released,"손가락 부상, 한화",,,,,,8,16312.0,285.0,,1.7797154188156128,111.50299835205078,,,0.0,1,1,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
라이언와이스,2025,라이언 와이스,라이언 와이스,와이스,Ryan Weiss,2025,한화,한화 이글스,starter,투수,listed,,,,,,,1,16153.0,,178.66666666666666,5.953277450318902,,2.87,,0.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
코디폰세,2025,코디 폰세,코디 폰세,폰세,Cody Ponce,2025,한화,한화 이글스,starter,투수,listed,,,,,,,1,16313.0,,180.66666666666666,8.38105726823523,,1.89,,0.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
아데를린로드리게스,2026,아데를린 로드리게스,아데를린 로드리게스,,,2026,KIA,KIA 타이거즈,hitter,야수,listed,,,,,,,야수,,,,,,,,,0,0,0,0,False,False,,,,False,3,current season; label intentionally unavailable,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
해럴드카스트로,2026,해럴드 카스트로,해럴드 카스트로,,,2026,KIA,KIA 타이거즈,hitter,야수,listed,,,,,,,야수,,,,,,,,,0,0,0,0,False,False,,,,False,3,current season; label intentionally unavailable,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
시라카와케이쇼,2026,시라카와 케이쇼,시라카와 케이쇼,,,2026,KIA,KIA 타이거즈,starter,투수,listed,,,,,,,투수,,,,,,,,,0,0,0,0,False,False,,,,False,3,current season; label intentionally unavailable,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
