year,t_code,t_code_name,split_value,games,players,pa,ab,h,doubles,triples,hr,bb,hbp,sf,so,tb,r,rbi,sb,avg,obp,slg,ops,iso,bb_pct,k_pct,split_type,pa_rank,r_rank,rbi_rank,hr_rank,avg_rank,obp_rank,slg_rank,ops_rank,iso_rank,bb_pct_rank,k_pct_rank,team_count_in_split
2024,10001,키움,PH,68,19,84.0,76,17,4,1,0,8,0,0,23,23,7,5.0,1.0,0.2236842105263158,0.2976190476190476,0.3026315789473684,0.600250626566416,0.07894736842105263,0.09523809523809523,0.27380952380952384,position_group,5.0,3.0,6.0,6.0,6.0,9.0,6.0,7.0,5.0,10.0,6.0,10
2024,11001,NC,PH,47,21,56.0,44,6,0,0,2,7,5,0,15,12,6,4.0,0.0,0.13636363636363635,0.32142857142857145,0.2727272727272727,0.5941558441558441,0.13636363636363635,0.125,0.26785714285714285,position_group,10.0,4.0,9.0,1.0,10.0,8.0,8.0,8.0,1.0,6.0,5.0,10
2024,9002,SSG,PH,68,22,95.0,74,12,2,0,0,19,1,0,28,14,4,4.0,0.0,0.16216216216216217,0.3404255319148936,0.1891891891891892,0.5296147211040828,0.02702702702702703,0.2,0.29473684210526313,position_group,4.0,7.0,9.0,6.0,8.0,5.0,10.0,9.0,10.0,2.0,9.0,10
2024,1001,삼성,PH,57,25,79.0,67,10,1,0,2,9,1,2,24,17,4,5.0,0.0,0.14925373134328357,0.25316455696202533,0.2537313432835821,0.5068959002456075,0.10447761194029853,0.11392405063291139,0.3037974683544304,position_group,6.0,7.0,6.0,1.0,9.0,10.0,9.0,10.0,3.0,8.0,10.0,10
2024,2002,KIA,other,13,7,1.0,1,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,position_group,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10
2024,12001,KT,other,15,10,0.0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,,,,,,,,position_group,2.0,4.0,1.0,1.0,,,,,,,,10
2024,5002,LG,other,42,8,0.0,0,0,0,0,0,0,0,0,0,0,13,0.0,8.0,,,,,,,,position_group,2.0,2.0,1.0,1.0,,,,,,,,10
2024,11001,NC,other,20,6,0.0,0,0,0,0,0,0,0,0,0,0,7,0.0,4.0,,,,,,,,position_group,2.0,3.0,1.0,1.0,,,,,,,,10
2024,9002,SSG,other,15,8,0.0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,,,,,,,,position_group,2.0,9.0,1.0,1.0,,,,,,,,10
2024,6002,두산,other,30,10,0.0,0,0,0,0,0,0,0,0,0,0,6,0.0,5.0,,,,,,,,position_group,2.0,4.0,1.0,1.0,,,,,,,,10
2024,3001,롯데,other,41,9,0.0,0,0,0,0,0,0,0,0,0,0,16,0.0,9.0,,,,,,,,position_group,2.0,1.0,1.0,1.0,,,,,,,,10
2024,1001,삼성,other,16,10,0.0,0,0,0,0,0,0,0,0,0,0,4,0.0,1.0,,,,,,,,position_group,2.0,7.0,1.0,1.0,,,,,,,,10
2024,10001,키움,other,6,4,0.0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,,,,,,,,position_group,2.0,8.0,1.0,1.0,,,,,,,,10
2024,7002,한화,other,33,9,0.0,0,0,0,0,0,0,0,0,0,0,6,0.0,2.0,,,,,,,,position_group,2.0,4.0,1.0,1.0,,,,,,,,10
2024,2002,KIA,all,144,25,5812.0,5124,1542,266,28,163,529,59,53,915,2353,858,812.0,125.0,0.3009367681498829,0.36947094535993064,0.45921155347384857,0.8286824988337792,0.15827478532396566,0.09101858224363386,0.15743289745354438,team_total,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,10
2024,3001,롯데,all,144,32,5766.0,5110,1454,285,41,125,494,68,57,1079,2196,800,757.0,104.0,0.2845401174168297,0.3518938732763135,0.4297455968688845,0.7816394701451981,0.1452054794520548,0.0856746444675685,0.18713146028442595,team_total,3.0,3.0,3.0,8.0,2.0,5.0,2.0,2.0,6.0,9.0,3.0,10
2024,5002,LG,all,144,29,5723.0,4917,1394,238,29,115,616,71,73,968,2035,808,765.0,171.0,0.28350620296929024,0.3665668486876872,0.41387024608501116,0.7804370947726984,0.13036404311572092,0.10763585532063603,0.16914205836099946,team_total,5.0,2.0,2.0,9.0,3.0,2.0,8.0,3.0,8.0,1.0,2.0,10
2024,11001,NC,all,144,27,5757.0,5009,1371,226,15,172,513,128,57,1200,2143,773,737.0,104.0,0.27370732681173887,0.35254950061328194,0.427829906168896,0.7803794067821779,0.15412257935715712,0.0891089108910891,0.20844189682126107,team_total,4.0,5.0,5.0,2.0,6.0,4.0,4.0,4.0,3.0,7.0,10.0,10
2024,1001,삼성,all,144,34,5697.0,4975,1336,204,17,185,531,87,47,1150,2129,770,734.0,113.0,0.2685427135678392,0.34645390070921983,0.42793969849246233,0.7743935992016822,0.15939698492462312,0.09320695102685624,0.20186062840091276,team_total,7.0,6.0,6.0,1.0,9.0,8.0,3.0,5.0,1.0,3.0,9.0,10
2024,6002,두산,all,144,32,5679.0,4974,1375,243,21,150,510,81,59,1076,2110,789,743.0,184.0,0.27643747486932047,0.34957325746799434,0.424205870526739,0.7737791279947334,0.14776839565741856,0.08980454305335446,0.18946997710864588,team_total,8.0,4.0,4.0,5.0,5.0,6.0,5.0,6.0,4.0,6.0,5.0,10
2024,12001,KT,all,144,32,5808.0,5072,1413,234,16,145,580,49,45,1123,2114,767,722.0,61.0,0.27858832807570977,0.35537765402018795,0.4167981072555205,0.7721757612757085,0.13820977917981075,0.09986225895316804,0.19335399449035812,team_total,2.0,7.0,8.0,6.0,4.0,3.0,7.0,7.0,7.0,2.0,6.0,10
2024,9002,SSG,all,144,28,5646.0,5000,1367,239,20,152,470,77,48,1094,2102,756,724.0,149.0,0.2734,0.3420911528150134,0.4204,0.7624911528150133,0.14700000000000002,0.0832447750619908,0.19376549769748494,team_total,9.0,8.0,7.0,4.0,7.0,9.0,6.0,8.0,5.0,10.0,7.0,10
2024,7002,한화,all,144,26,5702.0,5005,1351,224,18,127,530,85,40,1077,1992,745,698.0,69.0,0.2699300699300699,0.3473498233215548,0.398001998001998,0.7453518213235528,0.12807192807192808,0.09294984216064539,0.18888109435285866,team_total,6.0,9.0,9.0,7.0,8.0,7.0,9.0,9.0,9.0,4.0,4.0,10
2024,10001,키움,all,144,32,5532.0,4896,1306,219,24,100,475,75,49,1077,1873,658,628.0,71.0,0.2667483660130719,0.337761601455869,0.38255718954248363,0.7203187909983526,0.11580882352941174,0.08586406362979031,0.19468546637744036,team_total,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,10
2025,1001,삼성,1-2_table_setters,144,23,1368.0,1154,331,56,9,19,158,21,12,215,462,224,124.0,49.0,0.28682842287694976,0.379182156133829,0.4003466204506066,0.7795287765844356,0.11351819757365683,0.1154970760233918,0.15716374269005848,lineup_group,2.0,1.0,5.0,6.0,2.0,1.0,3.0,1.0,5.0,1.0,2.0,10
2025,10001,키움,1-2_table_setters,144,26,1336.0,1189,320,57,7,41,120,17,8,259,514,185,159.0,37.0,0.2691337258200168,0.34257871064467765,0.432296047098402,0.7748747577430797,0.1631623212783852,0.08982035928143713,0.19386227544910178,lineup_group,9.0,6.0,1.0,1.0,3.0,6.0,1.0,2.0,1.0,8.0,10.0,10
2025,5002,LG,1-2_table_setters,144,21,1376.0,1175,342,52,9,12,149,19,16,194,448,207,151.0,31.0,0.29106382978723405,0.37527593818984545,0.38127659574468087,0.7565525339345263,0.09021276595744682,0.10828488372093023,0.14098837209302326,lineup_group,1.0,3.0,2.0,9.0,1.0,2.0,6.0,3.0,7.0,2.0,1.0,10
2025,11001,NC,1-2_table_setters,144,23,1348.0,1160,310,63,11,21,132,33,7,238,458,208,131.0,75.0,0.2672413793103448,0.3566066066066066,0.39482758620689656,0.7514341928135031,0.12758620689655176,0.09792284866468842,0.17655786350148367,lineup_group,5.0,2.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,10
2025,7002,한화,1-2_table_setters,144,22,1337.0,1193,317,70,6,29,108,12,9,258,486,186,139.0,24.0,0.26571668063704945,0.33055975794251136,0.40737636211232187,0.7379361200548332,0.14165968147527241,0.08077786088257292,0.19296933433059088,lineup_group,7.0,4.0,3.0,2.0,6.0,9.0,2.0,5.0,2.0,9.0,7.0,10
2025,2002,KIA,1-2_table_setters,144,24,1359.0,1182,316,49,3,27,137,11,11,225,452,167,120.0,38.0,0.2673434856175973,0.3460104399701715,0.3824027072758037,0.7284131472459752,0.11505922165820642,0.1008094186902134,0.16556291390728478,lineup_group,4.0,9.0,6.0,3.0,4.0,4.0,5.0,6.0,4.0,3.0,4.0,10
2025,3001,롯데,1-2_table_setters,144,24,1367.0,1186,310,44,12,8,133,23,8,265,402,186,111.0,32.0,0.26138279932546377,0.3451851851851852,0.33895446880269814,0.6841396539878833,0.07757166947723437,0.09729334308705194,0.1938551572787125,lineup_group,3.0,4.0,8.0,10.0,7.0,5.0,10.0,7.0,10.0,5.0,9.0,10
2025,9002,SSG,1-2_table_setters,144,20,1328.0,1164,303,41,6,17,125,9,9,247,407,172,100.0,48.0,0.2603092783505155,0.3343534812547819,0.34965635738831613,0.6840098386430981,0.08934707903780065,0.09412650602409639,0.18599397590361447,lineup_group,10.0,8.0,10.0,7.0,9.0,8.0,8.0,8.0,8.0,6.0,6.0,10
2025,12001,KT,1-2_table_setters,144,26,1337.0,1171,305,50,2,14,123,21,9,217,401,159,120.0,14.0,0.2604611443210931,0.3391238670694864,0.34244235695986336,0.6815662240293497,0.08198121263877028,0.09199700822737472,0.16230366492146597,lineup_group,7.0,10.0,6.0,8.0,8.0,7.0,9.0,9.0,9.0,7.0,3.0,10
2025,6002,두산,1-2_table_setters,144,24,1342.0,1198,299,50,7,20,102,18,8,259,423,183,111.0,39.0,0.24958263772954925,0.31598793363499245,0.35308848080133554,0.6690764144363279,0.10350584307178629,0.07600596125186289,0.19299552906110284,lineup_group,6.0,7.0,8.0,5.0,10.0,10.0,7.0,10.0,6.0,10.0,8.0,10
2025,1001,삼성,3-5_run_production,144,28,1937.0,1682,487,99,5,88,203,22,26,356,860,290,361.0,12.0,0.28953626634958385,0.36833936885669943,0.5112960760998811,0.8796354449565806,0.2217598097502973,0.10480123902942695,0.18378936499741869,lineup_group,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,10
2025,5002,LG,3-5_run_production,144,24,1952.0,1687,476,75,4,74,219,12,27,322,781,287,315.0,16.0,0.2821576763485477,0.36349614395886887,0.46295198577356256,0.8264481297324314,0.18079430942501484,0.11219262295081968,0.16495901639344263,lineup_group,1.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,10
2025,2002,KIA,3-5_run_production,144,28,1922.0,1680,462,93,5,69,206,23,12,422,772,253,270.0,15.0,0.275,0.3597084851639771,0.4595238095238095,0.8192322946877866,0.18452380952380948,0.10718002081165452,0.21956295525494277,lineup_group,4.0,3.0,5.0,3.0,6.0,5.0,3.0,3.0,2.0,3.0,9.0,10
2025,6002,두산,3-5_run_production,144,33,1902.0,1666,478,92,10,53,189,25,19,360,749,234,254.0,35.0,0.28691476590636256,0.3644023170089521,0.4495798319327731,0.8139821489417252,0.16266506602641057,0.09936908517350158,0.1892744479495268,lineup_group,6.0,8.0,9.0,7.0,2.0,2.0,5.0,4.0,7.0,5.0,6.0,10
2025,7002,한화,3-5_run_production,144,24,1894.0,1679,476,88,5,64,151,36,17,342,766,242,286.0,38.0,0.28350208457415127,0.35209771640998405,0.456223942823109,0.8083216592330931,0.17272185824895775,0.07972544878563886,0.1805702217529039,lineup_group,8.0,4.0,4.0,5.0,3.0,7.0,4.0,5.0,4.0,9.0,4.0,10
2025,12001,KT,3-5_run_production,144,26,1913.0,1643,444,70,6,63,230,18,17,338,715,242,263.0,16.0,0.2702373706634206,0.36268343815513626,0.4351795496043822,0.7978629877595185,0.16494217894096164,0.12023000522739154,0.1766858337689493,lineup_group,5.0,4.0,6.0,6.0,8.0,4.0,6.0,6.0,5.0,1.0,3.0,10
2025,11001,NC,3-5_run_production,144,28,1885.0,1636,445,86,12,52,178,32,24,357,711,242,296.0,53.0,0.2720048899755501,0.3502673796791444,0.4345965770171149,0.7848639566962593,0.1625916870415648,0.09442970822281167,0.1893899204244032,lineup_group,9.0,4.0,3.0,8.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,10
2025,9002,SSG,3-5_run_production,144,30,1899.0,1676,449,70,1,67,171,31,14,421,722,217,256.0,19.0,0.2678997613365155,0.3440803382663848,0.4307875894988067,0.7748679277651915,0.1628878281622912,0.09004739336492891,0.22169562927856767,lineup_group,7.0,9.0,8.0,4.0,9.0,9.0,8.0,8.0,6.0,8.0,10.0,10
2025,3001,롯데,3-5_run_production,144,25,1946.0,1689,471,102,4,40,189,32,24,298,701,241,263.0,23.0,0.27886323268206037,0.3578076525336091,0.41503848431024276,0.7728461368438518,0.1361752516281824,0.09712230215827339,0.15313463514902365,lineup_group,2.0,7.0,6.0,9.0,5.0,6.0,9.0,9.0,9.0,6.0,1.0,10
2025,10001,키움,3-5_run_production,144,32,1869.0,1672,414,80,3,36,148,30,13,372,608,167,209.0,30.0,0.24760765550239233,0.3177670424047236,0.36363636363636365,0.6814034060410872,0.11602870813397131,0.07918673087212413,0.19903691813804172,lineup_group,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10
2025,5002,LG,6-9_lower_lineup,144,25,2383.0,2056,548,92,6,44,235,37,16,459,784,294,266.0,74.0,0.26653696498054474,0.34982935153583616,0.38132295719844356,0.7311523087342797,0.11478599221789881,0.09861519093579521,0.19261435165757448,lineup_group,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,10
2025,11001,NC,6-9_lower_lineup,144,31,2330.0,2014,499,72,8,55,194,71,20,492,752,282,257.0,58.0,0.2477656405163853,0.3323183993040452,0.3733862959285005,0.7057046952325456,0.12562065541211517,0.08326180257510729,0.2111587982832618,lineup_group,7.0,2.0,2.0,1.0,6.0,3.0,2.0,2.0,1.0,6.0,5.0,10
2025,1001,삼성,6-9_lower_lineup,144,28,2366.0,2063,512,86,4,54,203,43,17,516,768,261,243.0,37.0,0.2481822588463403,0.32588134135855545,0.3722733882695104,0.6981547296280659,0.1240911294231701,0.08579881656804733,0.2180896027049873,lineup_group,3.0,3.0,4.0,2.0,5.0,4.0,3.0,3.0,2.0,5.0,7.0,10
2025,3001,롯데,6-9_lower_lineup,144,27,2369.0,2069,537,96,10,27,208,36,13,467,734,249,255.0,36.0,0.2595456742387627,0.3357695614789338,0.35476075398743356,0.6905303154663673,0.09521507974867088,0.08780075981426762,0.19712959054453355,lineup_group,2.0,5.0,3.0,7.0,2.0,2.0,5.0,4.0,7.0,2.0,3.0,10
2025,2002,KIA,6-9_lower_lineup,144,30,2337.0,2081,498,90,8,48,183,33,16,563,748,248,234.0,24.0,0.23930802498798653,0.3086900129701686,0.35944257568476695,0.6681325886549356,0.12013455069678042,0.07830551989730423,0.2409071459135644,lineup_group,5.0,6.0,5.0,3.0,8.0,9.0,4.0,5.0,3.0,7.0,9.0,10
2025,9002,SSG,6-9_lower_lineup,144,31,2290.0,2035,497,64,7,43,197,20,14,491,704,219,222.0,62.0,0.24422604422604421,0.31509267431597526,0.34594594594594597,0.6610386202619212,0.10171990171990175,0.08602620087336245,0.21441048034934498,lineup_group,9.0,10.0,8.0,5.0,7.0,7.0,7.0,6.0,5.0,4.0,6.0,10
2025,6002,두산,6-9_lower_lineup,144,33,2337.0,2088,521,90,14,29,178,22,15,550,726,230,227.0,70.0,0.24952107279693486,0.3130699088145897,0.34770114942528735,0.660771058239877,0.09818007662835249,0.07616602481814291,0.23534445870774498,lineup_group,5.0,8.0,7.0,6.0,4.0,8.0,6.0,7.0,6.0,9.0,8.0,10
2025,7002,한화,6-9_lower_lineup,144,26,2316.0,2020,510,92,5,23,180,42,20,438,681,261,218.0,39.0,0.2524752475247525,0.32360742705570295,0.33712871287128715,0.6607361399269901,0.08465346534653467,0.07772020725388601,0.18911917098445596,lineup_group,8.0,3.0,9.0,10.0,3.0,5.0,8.0,8.0,10.0,8.0,1.0,10
2025,12001,KT,6-9_lower_lineup,144,28,2338.0,2031,479,94,9,27,202,41,17,489,672,247,230.0,18.0,0.23584441161989167,0.31514622435617634,0.3308714918759232,0.6460177162320995,0.09502708025603152,0.08639863130881095,0.20915312232677502,lineup_group,4.0,7.0,6.0,7.0,9.0,6.0,9.0,9.0,8.0,3.0,4.0,10
2025,10001,키움,6-9_lower_lineup,144,37,2287.0,2060,466,80,10,27,169,16,12,583,647,228,170.0,15.0,0.2262135922330097,0.2884359769605671,0.31407766990291264,0.6025136468634797,0.08786407766990292,0.07389593353738522,0.254919108001749,lineup_group,10.0,9.0,10.0,7.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10
2025,2002,KIA,bench_or_pinch,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,lineup_group,1.0,1.0,1.0,1.0,,,,,,,,2
2025,12001,KT,bench_or_pinch,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,lineup_group,1.0,1.0,1.0,1.0,,,,,,,,2
2025,7002,한화,OF_1-2_table_setters,133,9,777.0,696,199,43,4,25,64,7,7,158,325,122,88.0,19.0,0.2859195402298851,0.3488372093023256,0.46695402298850575,0.8157912322908314,0.18103448275862066,0.08236808236808237,0.20334620334620335,of_lineup_group,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,9.0,8.0,10
2025,1001,삼성,OF_1-2_table_setters,139,13,926.0,788,236,39,7,11,108,10,6,118,322,153,79.0,44.0,0.29949238578680204,0.3881578947368421,0.4086294416243655,0.7967873363612076,0.10913705583756345,0.11663066954643629,0.12742980561555076,of_lineup_group,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,10
2025,2002,KIA,OF_1-2_table_setters,75,11,359.0,316,82,15,0,10,30,6,4,76,127,42,41.0,7.0,0.25949367088607594,0.33146067415730335,0.40189873417721517,0.7333594083345185,0.14240506329113922,0.08356545961002786,0.2116991643454039,of_lineup_group,10.0,10.0,9.0,3.0,5.0,7.0,3.0,3.0,2.0,8.0,9.0,10
2025,5002,LG,OF_1-2_table_setters,125,13,752.0,636,176,30,2,7,81,14,11,121,231,104,84.0,16.0,0.27672955974842767,0.36522911051212936,0.3632075471698113,0.7284366576819407,0.08647798742138363,0.1077127659574468,0.16090425531914893,of_lineup_group,4.0,4.0,2.0,8.0,3.0,2.0,4.0,4.0,9.0,2.0,3.0,10
2025,9002,SSG,OF_1-2_table_setters,115,8,685.0,617,168,25,3,8,53,5,6,116,223,82,53.0,29.0,0.27228525121555913,0.33186490455212925,0.36142625607779577,0.693291160629925,0.08914100486223664,0.07737226277372262,0.16934306569343066,of_lineup_group,5.0,8.0,6.0,6.0,4.0,6.0,5.0,5.0,6.0,10.0,5.0,10
2025,11001,NC,OF_1-2_table_setters,117,10,529.0,447,108,24,3,6,54,14,3,86,156,87,51.0,25.0,0.24161073825503357,0.33976833976833976,0.348993288590604,0.6887616283589437,0.10738255033557045,0.10207939508506617,0.16257088846880907,of_lineup_group,8.0,7.0,8.0,9.0,8.0,4.0,6.0,6.0,5.0,3.0,4.0,10
2025,12001,KT,OF_1-2_table_setters,134,11,662.0,585,148,26,1,8,57,10,3,120,200,88,60.0,11.0,0.252991452991453,0.3282442748091603,0.3418803418803419,0.6701246166895022,0.0888888888888889,0.08610271903323263,0.18126888217522658,of_lineup_group,6.0,6.0,4.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,10
2025,3001,롯데,OF_1-2_table_setters,124,9,606.0,527,136,13,8,2,57,8,4,120,171,89,53.0,26.0,0.25806451612903225,0.337248322147651,0.32447817836812143,0.6617265005157724,0.06641366223908918,0.09405940594059406,0.19801980198019803,of_lineup_group,7.0,5.0,6.0,10.0,6.0,5.0,10.0,8.0,10.0,5.0,7.0,10
2025,6002,두산,OF_1-2_table_setters,121,12,772.0,681,163,18,6,10,67,12,4,122,223,109,54.0,32.0,0.2393538913362702,0.31675392670157065,0.3274596182085169,0.6442135449100875,0.08810572687224669,0.08678756476683938,0.15803108808290156,of_lineup_group,3.0,3.0,5.0,3.0,9.0,9.0,9.0,9.0,8.0,6.0,2.0,10
2025,10001,키움,OF_1-2_table_setters,88,12,456.0,398,83,15,3,10,44,11,1,108,134,54,41.0,10.0,0.20854271356783918,0.3039647577092511,0.33668341708542715,0.6406481747946782,0.12814070351758797,0.09649122807017543,0.23684210526315788,of_lineup_group,9.0,9.0,9.0,3.0,10.0,10.0,8.0,10.0,3.0,4.0,10.0,10
2025,12001,KT,OF_3-5_run_production,130,10,745.0,631,198,36,4,28,95,12,6,116,326,111,111.0,11.0,0.31378763866877973,0.4099462365591398,0.5166402535657686,0.9265864901249083,0.20285261489698886,0.12751677852348994,0.15570469798657718,of_lineup_group,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,10
2025,1001,삼성,OF_3-5_run_production,97,11,437.0,369,117,21,1,11,55,5,7,68,173,75,63.0,3.0,0.3170731707317073,0.4059633027522936,0.46883468834688347,0.874797991099177,0.15176151761517614,0.12585812356979406,0.15560640732265446,of_lineup_group,9.0,6.0,8.0,7.0,1.0,2.0,3.0,2.0,4.0,2.0,5.0,10
2025,6002,두산,OF_3-5_run_production,117,11,625.0,546,161,33,7,18,66,6,7,119,262,91,88.0,21.0,0.2948717948717949,0.3728,0.47985347985347987,0.85265347985348,0.184981684981685,0.1056,0.1904,of_lineup_group,5.0,3.0,6.0,5.0,5.0,4.0,2.0,3.0,2.0,4.0,7.0,10
2025,3001,롯데,OF_3-5_run_production,142,11,1001.0,868,259,56,3,19,98,18,15,126,378,127,151.0,16.0,0.29838709677419356,0.37537537537537535,0.43548387096774194,0.8108592463431172,0.13709677419354838,0.0979020979020979,0.1258741258741259,of_lineup_group,1.0,1.0,1.0,3.0,4.0,3.0,5.0,4.0,6.0,6.0,1.0,10
2025,9002,SSG,OF_3-5_run_production,125,14,683.0,606,174,28,0,22,60,11,4,150,268,78,98.0,8.0,0.2871287128712871,0.35976505139500736,0.44224422442244227,0.8020092758174496,0.15511551155115516,0.08784773060029283,0.21961932650073207,of_lineup_group,4.0,5.0,3.0,2.0,6.0,6.0,4.0,5.0,3.0,7.0,9.0,10
2025,7002,한화,OF_3-5_run_production,126,9,585.0,520,161,28,2,9,37,11,10,86,220,75,77.0,14.0,0.3096153846153846,0.3615916955017301,0.4230769230769231,0.7846686185786531,0.11346153846153845,0.06324786324786325,0.147008547008547,of_lineup_group,7.0,6.0,7.0,8.0,3.0,5.0,6.0,6.0,9.0,10.0,3.0,10
2025,11001,NC,OF_3-5_run_production,119,13,622.0,539,147,34,2,9,61,7,6,95,212,70,91.0,16.0,0.2727272727272727,0.35073409461663946,0.39332096474953615,0.7440550593661757,0.12059369202226344,0.09807073954983923,0.1527331189710611,of_lineup_group,6.0,8.0,5.0,8.0,8.0,7.0,7.0,7.0,7.0,5.0,4.0,10
2025,10001,키움,OF_3-5_run_production,133,14,898.0,791,209,33,1,19,74,24,7,194,301,89,95.0,27.0,0.26422250316055623,0.34263392857142855,0.3805309734513274,0.723164902022756,0.11630847029077118,0.08240534521158129,0.21603563474387527,of_lineup_group,2.0,4.0,4.0,3.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,10
2025,5002,LG,OF_3-5_run_production,76,13,311.0,283,80,10,2,4,26,1,1,44,106,39,45.0,3.0,0.2826855123674912,0.3440514469453376,0.3745583038869258,0.7186097508322634,0.09187279151943462,0.08360128617363344,0.1414790996784566,of_lineup_group,10.0,10.0,10.0,10.0,7.0,8.0,10.0,9.0,10.0,8.0,2.0,10
2025,2002,KIA,OF_3-5_run_production,106,14,491.0,427,98,23,1,13,56,7,1,123,162,53,54.0,4.0,0.22950819672131148,0.32790224032586557,0.3793911007025761,0.7072933410284417,0.1498829039812646,0.11405295315682282,0.2505091649694501,of_lineup_group,8.0,9.0,9.0,6.0,10.0,10.0,9.0,10.0,5.0,3.0,10.0,10
2025,5002,LG,OF_6-9_lower_lineup,139,14,809.0,692,190,32,0,7,77,14,7,150,243,112,70.0,47.0,0.2745664739884393,0.3556962025316456,0.3511560693641618,0.7068522718958075,0.07658959537572252,0.09517923362175525,0.18541409147095178,of_lineup_group,2.0,1.0,2.0,7.0,1.0,1.0,4.0,1.0,8.0,5.0,3.0,10
2025,11001,NC,OF_6-9_lower_lineup,131,16,669.0,570,145,22,3,11,65,17,10,122,206,91,70.0,27.0,0.2543859649122807,0.3429003021148036,0.36140350877192984,0.7043038108867334,0.10701754385964912,0.09715994020926756,0.18236173393124067,of_lineup_group,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,10
2025,7002,한화,OF_6-9_lower_lineup,112,12,517.0,446,112,21,0,10,52,7,5,111,163,76,46.0,15.0,0.25112107623318386,0.3352941176470588,0.3654708520179372,0.700764969664996,0.11434977578475336,0.10058027079303675,0.21470019342359767,of_lineup_group,5.0,4.0,6.0,5.0,4.0,4.0,1.0,3.0,3.0,1.0,5.0,10
2025,3001,롯데,OF_6-9_lower_lineup,89,9,321.0,274,74,9,0,3,31,5,3,63,92,40,32.0,16.0,0.27007299270072993,0.3514376996805112,0.3357664233576642,0.6872041230381754,0.06569343065693428,0.09657320872274143,0.19626168224299065,of_lineup_group,10.0,10.0,10.0,9.0,2.0,2.0,7.0,4.0,10.0,4.0,4.0,10
2025,1001,삼성,OF_6-9_lower_lineup,120,12,574.0,505,122,20,3,11,39,15,3,139,181,67,45.0,11.0,0.24158415841584158,0.31316725978647686,0.3584158415841584,0.6715831013706353,0.11683168316831682,0.06794425087108014,0.2421602787456446,of_lineup_group,4.0,5.0,8.0,3.0,6.0,6.0,3.0,5.0,2.0,10.0,7.0,10
2025,2002,KIA,OF_6-9_lower_lineup,142,12,1000.0,893,216,42,5,14,83,13,5,262,310,108,80.0,18.0,0.24188129899216126,0.31388329979879276,0.3471444568868981,0.6610277566856908,0.10526315789473684,0.083,0.262,of_lineup_group,1.0,2.0,1.0,1.0,5.0,5.0,6.0,6.0,5.0,7.0,9.0,10
2025,9002,SSG,OF_6-9_lower_lineup,104,13,487.0,434,101,11,2,12,40,4,4,113,152,47,61.0,12.0,0.23271889400921658,0.3008298755186722,0.35023041474654376,0.651060290265216,0.11751152073732718,0.08213552361396304,0.23203285420944558,of_lineup_group,9.0,9.0,4.0,2.0,7.0,8.0,5.0,7.0,1.0,8.0,6.0,10
2025,6002,두산,OF_6-9_lower_lineup,117,13,502.0,436,99,18,3,3,49,4,4,91,132,51,46.0,25.0,0.22706422018348624,0.30831643002028397,0.30275229357798167,0.6110687235982657,0.07568807339449543,0.09760956175298804,0.18127490039840638,of_lineup_group,6.0,8.0,6.0,9.0,8.0,7.0,10.0,8.0,9.0,2.0,1.0,10
2025,10001,키움,OF_6-9_lower_lineup,108,15,489.0,436,91,14,5,7,41,5,2,129,136,52,36.0,9.0,0.20871559633027523,0.2830578512396694,0.3119266055045872,0.5949844567442566,0.10321100917431195,0.08384458077709611,0.26380368098159507,of_lineup_group,8.0,7.0,9.0,7.0,9.0,9.0,8.0,9.0,7.0,6.0,10.0,10
