role_model_family,signal_type,rule,target,support_rows,total_role_rows,support_share,target_rate_inside_rule,role_base_target_rate,rate_delta_vs_role_base,lift_vs_role_base,permutation_p_value,signal_direction,semantic_alignment,rule_gate,release_policy,candidate_release_allowed,abs_rate_delta
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_role_continuity_workload=high_top_tercile,strong_success,5,49,0.10204081632653061,0.4,0.30612244897959184,0.09387755102040818,1.3066666666666666,1.0,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.09387755102040818
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_traffic_stress_control=low_bottom_tercile,strong_success,5,49,0.10204081632653061,0.4,0.30612244897959184,0.09387755102040818,1.3066666666666666,1.0,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.09387755102040818
pitcher,two_family_interaction,pitcher_raw_miss_upside=low_bottom_tercile AND pitcher_role_continuity_workload=high_top_tercile,strong_success,5,49,0.10204081632653061,0.4,0.30612244897959184,0.09387755102040818,1.3066666666666666,1.0,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.09387755102040818
pitcher,single_family,pitcher_damage_suppression=low_bottom_tercile,strong_success,16,49,0.32653061224489793,0.375,0.30612244897959184,0.06887755102040816,1.2249999999999999,0.5069860279441117,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.06887755102040816
pitcher,single_family,pitcher_raw_miss_upside=low_bottom_tercile,strong_success,16,49,0.32653061224489793,0.375,0.30612244897959184,0.06887755102040816,1.2249999999999999,0.5209580838323353,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.06887755102040816
pitcher,single_family,pitcher_role_continuity_workload=high_top_tercile,strong_success,16,49,0.32653061224489793,0.375,0.30612244897959184,0.06887755102040816,1.2249999999999999,0.562874251497006,success_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.06887755102040816
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_raw_miss_upside=high_top_tercile,strong_success,8,49,0.16326530612244897,0.375,0.30612244897959184,0.06887755102040816,1.2249999999999999,0.656686626746507,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.06887755102040816
pitcher,two_family_interaction,pitcher_command_floor=high_top_tercile AND pitcher_raw_miss_upside=low_bottom_tercile,strong_success,8,49,0.16326530612244897,0.375,0.30612244897959184,0.06887755102040816,1.2249999999999999,0.6966067864271457,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.06887755102040816
pitcher,single_family,pitcher_command_floor=low_bottom_tercile,strong_success,16,49,0.32653061224489793,0.25,0.30612244897959184,-0.056122448979591844,0.8166666666666667,0.7305389221556886,success_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.056122448979591844
pitcher,single_family,pitcher_role_continuity_workload=low_bottom_tercile,strong_success,16,49,0.32653061224489793,0.25,0.30612244897959184,-0.056122448979591844,0.8166666666666667,0.7365269461077845,success_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.056122448979591844
pitcher,two_family_interaction,pitcher_command_floor=high_top_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,strong_success,4,49,0.08163265306122448,0.25,0.30612244897959184,-0.056122448979591844,0.8166666666666667,1.0,success_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.056122448979591844
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_raw_miss_upside=high_top_tercile,strong_success,7,49,0.14285714285714285,0.2857142857142857,0.30612244897959184,-0.020408163265306145,0.9333333333333332,1.0,success_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.020408163265306145
pitcher,single_family,pitcher_damage_suppression=high_top_tercile,strong_success,16,49,0.32653061224489793,0.3125,0.30612244897959184,0.0063775510204081565,1.0208333333333333,1.0,success_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.0063775510204081565
pitcher,two_family_interaction,pitcher_raw_miss_upside=high_top_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,success,5,49,0.10204081632653061,0.2,0.5102040816326531,-0.31020408163265306,0.392,0.16966067864271456,success_suppression,semantically_aligned,promote_as_research_archetype_signal,layer2_archetype_research_only_no_candidate_release,False,0.31020408163265306
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_role_continuity_workload=high_top_tercile,success,5,49,0.10204081632653061,0.8,0.5102040816326531,0.28979591836734697,1.568,0.34930139720558884,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.28979591836734697
pitcher,two_family_interaction,pitcher_raw_miss_upside=low_bottom_tercile AND pitcher_role_continuity_workload=high_top_tercile,success,5,49,0.10204081632653061,0.8,0.5102040816326531,0.28979591836734697,1.568,0.36327345309381237,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.28979591836734697
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_traffic_stress_control=high_top_tercile,success,4,49,0.08163265306122448,0.25,0.5102040816326531,-0.2602040816326531,0.49,0.34331337325349304,success_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.2602040816326531
pitcher,two_family_interaction,pitcher_raw_miss_upside=high_top_tercile AND pitcher_traffic_stress_control=high_top_tercile,success,4,49,0.08163265306122448,0.25,0.5102040816326531,-0.2602040816326531,0.49,0.32335329341317365,success_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.2602040816326531
pitcher,two_family_interaction,pitcher_role_continuity_workload=low_bottom_tercile AND pitcher_traffic_stress_control=low_bottom_tercile,success,4,49,0.08163265306122448,0.75,0.5102040816326531,0.23979591836734693,1.47,0.6147704590818364,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.23979591836734693
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_command_floor=high_top_tercile,success,7,49,0.14285714285714285,0.7142857142857143,0.5102040816326531,0.20408163265306123,1.4,0.40718562874251496,success_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.20408163265306123
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_traffic_stress_control=low_bottom_tercile,success,7,49,0.14285714285714285,0.7142857142857143,0.5102040816326531,0.20408163265306123,1.4,0.405189620758483,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.20408163265306123
pitcher,two_family_interaction,pitcher_command_floor=high_top_tercile AND pitcher_role_continuity_workload=high_top_tercile,success,7,49,0.14285714285714285,0.7142857142857143,0.5102040816326531,0.20408163265306123,1.4,0.43313373253493015,success_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.20408163265306123
pitcher,single_family,pitcher_command_floor=high_top_tercile,success,16,49,0.32653061224489793,0.6875,0.5102040816326531,0.17729591836734693,1.3475,0.12375249500998003,success_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.17729591836734693
pitcher,single_family,pitcher_role_continuity_workload=high_top_tercile,success,16,49,0.32653061224489793,0.6875,0.5102040816326531,0.17729591836734693,1.3475,0.1317365269461078,success_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.17729591836734693
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,success,6,49,0.12244897959183673,0.3333333333333333,0.5102040816326531,-0.17687074829931976,0.6533333333333333,0.37524950099800397,success_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.17687074829931976
pitcher,two_family_interaction,pitcher_role_continuity_workload=low_bottom_tercile AND pitcher_traffic_stress_control=high_top_tercile,success,6,49,0.12244897959183673,0.3333333333333333,0.5102040816326531,-0.17687074829931976,0.6533333333333333,0.42714570858283435,success_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.17687074829931976
pitcher,single_family,pitcher_traffic_stress_control=high_top_tercile,success,11,49,0.22448979591836735,0.36363636363636365,0.5102040816326531,-0.14656771799628943,0.7127272727272728,0.36327345309381237,success_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.14656771799628943
pitcher,single_family,pitcher_raw_miss_upside=high_top_tercile,success,16,49,0.32653061224489793,0.375,0.5102040816326531,-0.13520408163265307,0.735,0.21157684630738524,success_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.13520408163265307
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_raw_miss_upside=high_top_tercile,success,8,49,0.16326530612244897,0.375,0.5102040816326531,-0.13520408163265307,0.735,0.4750499001996008,success_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.13520408163265307
pitcher,single_family,pitcher_traffic_stress_control=low_bottom_tercile,success,11,49,0.22448979591836735,0.6363636363636364,0.5102040816326531,0.12615955473098328,1.2472727272727273,0.5169660678642715,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.12615955473098328
pitcher,single_family,pitcher_damage_suppression=high_top_tercile,success,16,49,0.32653061224489793,0.625,0.5102040816326531,0.11479591836734693,1.2249999999999999,0.34530938123752497,success_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.11479591836734693
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_raw_miss_upside=low_bottom_tercile,success,8,49,0.16326530612244897,0.625,0.5102040816326531,0.11479591836734693,1.2249999999999999,0.7145708582834331,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.11479591836734693
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_role_continuity_workload=high_top_tercile,success,8,49,0.16326530612244897,0.625,0.5102040816326531,0.11479591836734693,1.2249999999999999,0.7265469061876247,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.11479591836734693
pitcher,two_family_interaction,pitcher_command_floor=high_top_tercile AND pitcher_raw_miss_upside=low_bottom_tercile,success,8,49,0.16326530612244897,0.625,0.5102040816326531,0.11479591836734693,1.2249999999999999,0.6846307385229541,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.11479591836734693
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,success,5,49,0.10204081632653061,0.4,0.5102040816326531,-0.11020408163265305,0.784,0.6307385229540918,success_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.11020408163265305
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_command_floor=low_bottom_tercile,success,10,49,0.20408163265306123,0.6,0.5102040816326531,0.0897959183673469,1.176,0.7445109780439122,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.0897959183673469
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_traffic_stress_control=low_bottom_tercile,success,5,49,0.10204081632653061,0.6,0.5102040816326531,0.0897959183673469,1.176,1.0,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.0897959183673469
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_raw_miss_upside=high_top_tercile,success,7,49,0.14285714285714285,0.42857142857142855,0.5102040816326531,-0.08163265306122452,0.84,0.6866267465069861,success_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.08163265306122452
pitcher,single_family,pitcher_role_continuity_workload=low_bottom_tercile,success,16,49,0.32653061224489793,0.4375,0.5102040816326531,-0.07270408163265307,0.8574999999999999,0.5149700598802395,success_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.07270408163265307
pitcher,single_family,pitcher_raw_miss_upside=low_bottom_tercile,success,16,49,0.32653061224489793,0.5625,0.5102040816326531,0.05229591836734693,1.1025,0.7485029940119761,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.05229591836734693
pitcher,single_family,pitcher_damage_suppression=low_bottom_tercile,success,16,49,0.32653061224489793,0.5,0.5102040816326531,-0.010204081632653073,0.98,1.0,success_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.010204081632653073
pitcher,single_family,pitcher_command_floor=low_bottom_tercile,success,16,49,0.32653061224489793,0.5,0.5102040816326531,-0.010204081632653073,0.98,1.0,success_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.010204081632653073
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,success,6,49,0.12244897959183673,0.5,0.5102040816326531,-0.010204081632653073,0.98,1.0,success_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.010204081632653073
pitcher,two_family_interaction,pitcher_raw_miss_upside=high_top_tercile AND pitcher_role_continuity_workload=high_top_tercile,success,6,49,0.12244897959183673,0.5,0.5102040816326531,-0.010204081632653073,0.98,1.0,success_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.010204081632653073
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_traffic_stress_control=high_top_tercile,success,4,49,0.08163265306122448,0.5,0.5102040816326531,-0.010204081632653073,0.98,1.0,success_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.010204081632653073
pitcher,two_family_interaction,pitcher_command_floor=high_top_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,success,4,49,0.08163265306122448,0.5,0.5102040816326531,-0.010204081632653073,0.98,1.0,success_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.010204081632653073
pitcher,two_family_interaction,pitcher_raw_miss_upside=low_bottom_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,success,4,49,0.08163265306122448,0.5,0.5102040816326531,-0.010204081632653073,0.98,1.0,success_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.010204081632653073
