role_segment,replacement_relevant,split_family,query_si,si_name,bucket_group,split_label,bucket_path,players,pa,ab,r,h,doubles,triples,hr,tb,rbi,bb,hbp,so,gdp,sf,sb,avg,obp,slg,ops,iso,bb_pct,k_pct,hr_per_pa,rbi_per_pa
OF_lower_or_mixed_usage,True,terminal_count,4,ball_count,ballCount,3B_1S,ballCount/0/3B_1S,4,21,7,4,0,0,0,0,0,0,14,0,0,0,0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0
OF_lower_or_mixed_usage,True,terminal_count,4,ball_count,ballCount,3B_2S,ballCount/0/3B_2S,5,69,38,16,8,2,0,1,13,5,30,0,12,0,1,0.0,0.21052631578947367,0.5507246376811594,0.34210526315789475,0.8928299008390541,0.13157894736842107,0.43478260869565216,0.17391304347826086,0.014492753623188406,0.07246376811594203
OF_lower_or_mixed_usage,True,vsTeam,2,location_team_stadium,vsTeam,10001,vsTeam/10001,4,59,53,7,10,2,1,2,20,5,5,0,10,1,1,1.0,0.18867924528301888,0.2542372881355932,0.37735849056603776,0.631595778701631,0.18867924528301888,0.0847457627118644,0.1694915254237288,0.03389830508474576,0.0847457627118644
OF_lower_or_mixed_usage,True,vsTeam,2,location_team_stadium,vsTeam,1001,vsTeam/1001,5,47,40,5,6,2,0,0,8,2,7,0,8,0,0,2.0,0.15,0.2765957446808511,0.2,0.4765957446808511,0.05000000000000002,0.14893617021276595,0.1702127659574468,0.0,0.0425531914893617
OF_lower_or_mixed_usage,True,vsTeam,2,location_team_stadium,vsTeam,11001,vsTeam/11001,5,55,44,13,13,1,0,1,17,6,9,1,14,1,1,3.0,0.29545454545454547,0.41818181818181815,0.38636363636363635,0.8045454545454545,0.09090909090909088,0.16363636363636364,0.2545454545454545,0.01818181818181818,0.10909090909090909
OF_lower_or_mixed_usage,True,vsTeam,2,location_team_stadium,vsTeam,12001,vsTeam/12001,5,70,60,11,16,3,0,3,28,6,8,2,13,1,0,2.0,0.26666666666666666,0.37142857142857144,0.4666666666666667,0.8380952380952381,0.2,0.11428571428571428,0.18571428571428572,0.04285714285714286,0.08571428571428572
OF_lower_or_mixed_usage,True,vsTeam,2,location_team_stadium,vsTeam,2002,vsTeam/2002,4,38,34,5,8,1,0,1,12,3,4,0,10,0,0,3.0,0.23529411764705882,0.3157894736842105,0.35294117647058826,0.6687306501547987,0.11764705882352944,0.10526315789473684,0.2631578947368421,0.02631578947368421,0.07894736842105263
OF_lower_or_mixed_usage,True,vsTeam,2,location_team_stadium,vsTeam,3001,vsTeam/3001,5,63,53,12,11,2,0,2,19,9,8,1,11,2,1,0.0,0.20754716981132076,0.31746031746031744,0.3584905660377358,0.6759508834980532,0.15094339622641506,0.12698412698412698,0.1746031746031746,0.031746031746031744,0.14285714285714285
OF_lower_or_mixed_usage,True,vsTeam,2,location_team_stadium,vsTeam,5002,vsTeam/5002,4,62,52,6,15,2,0,1,20,7,6,1,6,2,2,1.0,0.28846153846153844,0.36065573770491804,0.38461538461538464,0.7452711223203027,0.0961538461538462,0.0967741935483871,0.0967741935483871,0.016129032258064516,0.11290322580645161
OF_lower_or_mixed_usage,True,vsTeam,2,location_team_stadium,vsTeam,6002,vsTeam/6002,5,44,40,6,9,3,0,1,15,4,3,0,10,0,1,0.0,0.225,0.2727272727272727,0.375,0.6477272727272727,0.15,0.06818181818181818,0.22727272727272727,0.022727272727272728,0.09090909090909091
OF_lower_or_mixed_usage,True,vsTeam,2,location_team_stadium,vsTeam,7002,vsTeam/7002,5,80,70,10,15,1,2,0,20,5,8,1,11,4,1,2.0,0.21428571428571427,0.3,0.2857142857142857,0.5857142857142856,0.07142857142857142,0.1,0.1375,0.0,0.0625
depth_other,False,after_count,4,ball_count,after_ballCount,after_0B_0S,after_ballCount/1/after_0B_0S,4,65,61,9,14,4,0,1,21,6,4,0,14,0,0,0.0,0.22950819672131148,0.27692307692307694,0.3442622950819672,0.6211853720050442,0.11475409836065573,0.06153846153846154,0.2153846153846154,0.015384615384615385,0.09230769230769231
depth_other,False,after_count,4,ball_count,after_ballCount,after_0B_1S,after_ballCount/2/after_0B_1S,4,53,49,2,8,1,0,1,12,3,4,0,14,0,0,0.0,0.16326530612244897,0.22641509433962265,0.24489795918367346,0.4713130535232961,0.0816326530612245,0.07547169811320754,0.2641509433962264,0.018867924528301886,0.05660377358490566
depth_other,False,after_count,4,ball_count,after_ballCount,after_0B_2S,after_ballCount/3/after_0B_2S,4,36,34,2,5,1,0,1,9,2,2,0,14,0,0,0.0,0.14705882352941177,0.19444444444444445,0.2647058823529412,0.45915032679738566,0.11764705882352941,0.05555555555555555,0.3888888888888889,0.027777777777777776,0.05555555555555555
depth_other,False,after_count,4,ball_count,after_ballCount,after_1B_0S,after_ballCount/4/after_1B_0S,4,52,48,2,11,1,0,1,15,5,4,0,10,0,0,0.0,0.22916666666666666,0.28846153846153844,0.3125,0.6009615384615384,0.08333333333333334,0.07692307692307693,0.19230769230769232,0.019230769230769232,0.09615384615384616
depth_other,False,after_count,4,ball_count,after_ballCount,after_1B_1S,after_ballCount/5/after_1B_1S,4,45,41,2,7,0,0,1,10,3,4,0,10,0,0,0.0,0.17073170731707318,0.24444444444444444,0.24390243902439024,0.4883468834688347,0.07317073170731705,0.08888888888888889,0.2222222222222222,0.022222222222222223,0.06666666666666667
depth_other,False,after_count,4,ball_count,after_ballCount,after_1B_2S,after_ballCount/6/after_1B_2S,4,29,27,2,4,0,0,1,7,2,2,0,10,0,0,0.0,0.14814814814814814,0.20689655172413793,0.25925925925925924,0.4661558109833972,0.1111111111111111,0.06896551724137931,0.3448275862068966,0.034482758620689655,0.06896551724137931
depth_other,False,after_count,4,ball_count,after_ballCount,after_2B_0S,after_ballCount/7/after_2B_0S,4,26,22,1,4,0,0,1,7,3,4,0,3,0,0,0.0,0.18181818181818182,0.3076923076923077,0.3181818181818182,0.6258741258741258,0.13636363636363635,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.11538461538461539
depth_other,False,after_count,4,ball_count,after_ballCount,after_2B_1S,after_ballCount/8/after_2B_1S,4,23,19,1,3,0,0,1,6,2,4,0,3,0,0,0.0,0.15789473684210525,0.30434782608695654,0.3157894736842105,0.620137299771167,0.15789473684210525,0.17391304347826086,0.13043478260869565,0.043478260869565216,0.08695652173913043
depth_other,False,after_count,4,ball_count,after_ballCount,after_2B_2S,after_ballCount/9/after_2B_2S,3,15,13,1,1,0,0,1,4,1,2,0,3,0,0,0.0,0.07692307692307693,0.2,0.3076923076923077,0.5076923076923077,0.23076923076923078,0.13333333333333333,0.2,0.06666666666666667,0.06666666666666667
depth_other,False,after_count,4,ball_count,after_ballCount,after_3B_0S,after_ballCount/10/after_3B_0S,3,8,4,0,0,0,0,0,0,1,4,0,2,0,0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.25,0.0,0.125
depth_other,False,after_count,4,ball_count,after_ballCount,after_3B_1S,after_ballCount/11/after_3B_1S,3,8,4,0,0,0,0,0,0,1,4,0,2,0,0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.25,0.0,0.125
depth_other,False,after_count,4,ball_count,after_ballCount,after_3B_2S,after_ballCount/12/after_3B_2S,2,6,4,0,0,0,0,0,0,0,2,0,2,0,0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
depth_other,False,day,1,time,day,0,day/0,3,13,12,0,4,1,0,0,5,0,1,0,3,0,0,0.0,0.3333333333333333,0.38461538461538464,0.4166666666666667,0.8012820512820513,0.08333333333333337,0.07692307692307693,0.23076923076923078,0.0,0.0
depth_other,False,day,1,time,day,2,day/2,4,7,7,1,2,0,0,0,2,0,0,0,0,0,0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
depth_other,False,day,1,time,day,3,day/3,4,20,18,5,4,0,0,1,7,1,2,0,4,0,0,1.0,0.2222222222222222,0.3,0.3888888888888889,0.6888888888888889,0.16666666666666669,0.1,0.2,0.05,0.05
depth_other,False,day,1,time,day,4,day/4,3,10,10,3,2,2,0,0,4,3,0,0,3,0,0,1.0,0.2,0.2,0.4,0.6000000000000001,0.2,0.0,0.3,0.0,0.3
depth_other,False,day,1,time,day,5,day/5,2,8,7,0,2,1,0,0,3,2,1,0,3,0,0,1.0,0.2857142857142857,0.375,0.42857142857142855,0.8035714285714286,0.14285714285714285,0.125,0.375,0.0,0.25
depth_other,False,day,1,time,day,6,day/6,3,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
depth_other,False,inning_context,3,game_situation,inning,1,inning/13/1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
depth_other,False,inning_context,3,game_situation,inning,2,inning/13/2,3,9,9,1,2,1,0,0,3,2,0,0,1,0,0,0.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222
depth_other,False,inning_context,3,game_situation,inning,3,inning/13/3,3,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
depth_other,False,inning_context,3,game_situation,inning,4,inning/13/4,3,6,6,1,2,0,0,1,5,1,0,0,2,0,0,0.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,1.1666666666666667,0.5,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666
depth_other,False,inning_context,3,game_situation,inning,5,inning/13/5,3,4,3,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333,0.0,0.25,0.0,0.0,0.0
depth_other,False,inning_context,3,game_situation,inning,6,inning/13/6,4,7,7,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0
depth_other,False,inning_context,3,game_situation,inning,7,inning/13/7,3,9,9,1,4,2,0,0,6,0,0,0,0,0,0,0.0,0.4444444444444444,0.4444444444444444,0.6666666666666666,1.1111111111111112,0.2222222222222222,0.0,0.0,0.0,0.0
depth_other,False,inning_context,3,game_situation,inning,8,inning/13/8,4,12,11,0,0,0,0,0,0,1,1,0,5,0,0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.4166666666666667,0.0,0.08333333333333333
depth_other,False,inning_context,3,game_situation,inning,9,inning/13/9,4,14,12,6,4,1,0,0,5,2,2,0,2,0,0,0.0,0.3333333333333333,0.42857142857142855,0.4166666666666667,0.8452380952380952,0.08333333333333337,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
depth_other,False,inning_context,3,game_situation,inning,innings_1_3,inning/14/innings_1_3,4,13,13,1,2,1,0,0,3,2,0,0,4,0,0,0.0,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.0,0.3076923076923077,0.0,0.15384615384615385
depth_other,False,inning_context,3,game_situation,inning,innings_4_6,inning/14/innings_4_6,4,17,16,1,4,0,0,1,7,1,1,0,3,0,0,0.0,0.25,0.29411764705882354,0.4375,0.7316176470588236,0.1875,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.058823529411764705
depth_other,False,inning_context,3,game_situation,inning,innings_7_9,inning/14/innings_7_9,4,35,32,7,8,3,0,0,11,3,3,0,7,0,0,0.0,0.25,0.3142857142857143,0.34375,0.6580357142857143,0.09375,0.08571428571428572,0.2,0.0,0.08571428571428572
depth_other,False,location,2,location_team_stadium,location,Away,location/Away,4,35,32,5,7,2,0,0,9,3,3,0,8,0,0,1.0,0.21875,0.2857142857142857,0.28125,0.5669642857142857,0.0625,0.08571428571428572,0.22857142857142856,0.0,0.08571428571428572
depth_other,False,location,2,location_team_stadium,location,Home,location/Home,4,30,29,4,7,2,0,1,12,3,1,0,6,0,0,3.0,0.2413793103448276,0.26666666666666666,0.41379310344827586,0.6804597701149425,0.17241379310344826,0.03333333333333333,0.2,0.03333333333333333,0.1
depth_other,False,month,1,time,month,month4,month/month4,2,10,7,3,3,1,0,0,4,2,3,0,1,0,0,0.0,0.42857142857142855,0.6,0.5714285714285714,1.1714285714285713,0.14285714285714285,0.3,0.1,0.0,0.2
depth_other,False,month,1,time,month,month5,month/month5,4,44,43,4,9,1,0,1,13,3,1,0,10,0,0,4.0,0.20930232558139536,0.22727272727272727,0.3023255813953488,0.5295983086680761,0.09302325581395346,0.022727272727272728,0.22727272727272727,0.022727272727272728,0.06818181818181818
depth_other,False,month,1,time,month,month6,month/month6,2,11,11,2,2,2,0,0,4,1,0,0,3,0,0,0.0,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.18181818181818182,0.0,0.2727272727272727,0.0,0.09090909090909091
depth_other,False,pitcher_type,5,pitcher_type,type,vs_left,type/0/vs_left,3,13,13,0,3,0,0,0,3,0,0,0,3,0,0,0.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.0,0.0,0.23076923076923078,0.0,0.0
depth_other,False,pitcher_type,5,pitcher_type,type,vs_left_orthdodx,type/1/vs_left_orthdodx,3,13,13,0,3,0,0,0,3,0,0,0,3,0,0,0.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.0,0.0,0.23076923076923078,0.0,0.0
depth_other,False,pitcher_type,5,pitcher_type,type,vs_right,type/0/vs_right,4,52,48,9,11,4,0,1,18,6,4,0,11,0,0,0.0,0.22916666666666666,0.28846153846153844,0.375,0.6634615384615384,0.14583333333333334,0.07692307692307693,0.21153846153846154,0.019230769230769232,0.11538461538461539
depth_other,False,pitcher_type,5,pitcher_type,type,vs_right_orthdodx,type/1/vs_right_orthdodx,4,47,43,9,10,4,0,1,17,6,4,0,11,0,0,0.0,0.23255813953488372,0.2978723404255319,0.3953488372093023,0.6932211776348343,0.1627906976744186,0.0851063829787234,0.23404255319148937,0.02127659574468085,0.1276595744680851
depth_other,False,pitcher_type,5,pitcher_type,type,vs_right_under,type/1/vs_right_under,3,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0
depth_other,False,runner_context,3,game_situation,runner,2_out_on_third,runner/12/2_out_on_third,2,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
depth_other,False,runner_context,3,game_situation,runner,lt2_out_on_first,runner/10/lt2_out_on_first,4,12,10,5,1,0,0,0,1,3,2,0,2,0,0,0.0,0.1,0.25,0.1,0.35,0.0,0.16666666666666666,0.16666666666666666,0.0,0.25
depth_other,False,runner_context,3,game_situation,runner,lt2_out_on_third,runner/11/lt2_out_on_third,2,3,2,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.0
depth_other,False,runner_context,3,game_situation,runner,no_runner,runner/9/no_runner,4,37,36,2,10,2,0,1,15,1,1,0,8,0,0,0.0,0.2777777777777778,0.2972972972972973,0.4166666666666667,0.713963963963964,0.1388888888888889,0.02702702702702703,0.21621621621621623,0.02702702702702703,0.02702702702702703
depth_other,False,runner_context,3,game_situation,runner,on_first,runner/9/on_first,4,10,9,3,3,1,0,0,4,1,1,0,2,0,0,0.0,0.3333333333333333,0.4,0.4444444444444444,0.8444444444444444,0.1111111111111111,0.1,0.2,0.0,0.1
depth_other,False,runner_context,3,game_situation,runner,on_first_second,runner/9/on_first_second,3,5,5,3,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
depth_other,False,runner_context,3,game_situation,runner,on_first_third,runner/9/on_first_third,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
depth_other,False,runner_context,3,game_situation,runner,on_full,runner/9/on_full,1,3,2,0,0,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
depth_other,False,runner_context,3,game_situation,runner,on_second,runner/9/on_second,3,7,7,1,1,1,0,0,2,1,0,0,2,0,0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285
depth_other,False,runner_context,3,game_situation,runner,on_third,runner/9/on_third,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,,1.0,,,,1.0,0.0,0.0,0.0
depth_other,False,runner_context,3,game_situation,runner,risp,runner/7/risp,4,18,16,4,1,1,0,0,2,4,2,0,4,0,0,0.0,0.0625,0.16666666666666666,0.125,0.29166666666666663,0.0625,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222
depth_other,False,runner_context,3,game_situation,runner,runner_on_base,runner/8/runner_on_base,4,28,25,7,4,2,0,0,6,5,3,0,6,0,0,0.0,0.16,0.25,0.24,0.49,0.07999999999999999,0.10714285714285714,0.21428571428571427,0.0,0.17857142857142858
depth_other,False,score_context,3,game_situation,situation,2_out_risp,situation/0/2_out_risp,3,11,10,1,0,0,0,0,0,0,1,0,3,0,0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0
depth_other,False,score_context,3,game_situation,situation,more_five_run,situation/6/more_five_run,4,18,16,0,5,2,0,0,7,3,2,0,4,0,0,0.0,0.3125,0.3888888888888889,0.4375,0.8263888888888888,0.125,0.1111111111111111,0.2222222222222222,0.0,0.16666666666666666
depth_other,False,score_context,3,game_situation,situation,tied_game,situation/1/tied_game,4,13,13,5,4,1,0,0,5,1,0,0,2,0,0,0.0,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.6923076923076923,0.07692307692307693,0.0,0.15384615384615385,0.0,0.07692307692307693
depth_other,False,score_context,3,game_situation,situation,within_four_run,situation/5/within_four_run,4,47,45,9,9,2,0,1,14,3,2,0,10,0,0,0.0,0.2,0.23404255319148937,0.3111111111111111,0.5451536643026005,0.1111111111111111,0.0425531914893617,0.2127659574468085,0.02127659574468085,0.06382978723404255
depth_other,False,score_context,3,game_situation,situation,within_one_run,situation/2/within_one_run,4,26,25,7,6,1,0,0,7,2,1,0,5,0,0,0.0,0.24,0.2692307692307692,0.28,0.5492307692307692,0.040000000000000036,0.038461538461538464,0.19230769230769232,0.0,0.07692307692307693
depth_other,False,score_context,3,game_situation,situation,within_three_run,situation/4/within_three_run,4,44,43,9,9,2,0,1,14,3,1,0,10,0,0,0.0,0.20930232558139536,0.22727272727272727,0.32558139534883723,0.5528541226215645,0.11627906976744187,0.022727272727272728,0.22727272727272727,0.022727272727272728,0.06818181818181818
depth_other,False,score_context,3,game_situation,situation,within_two_run,situation/3/within_two_run,4,37,36,8,9,2,0,1,14,3,1,0,7,0,0,0.0,0.25,0.2702702702702703,0.3888888888888889,0.6591591591591592,0.1388888888888889,0.02702702702702703,0.1891891891891892,0.02702702702702703,0.08108108108108109
depth_other,False,stadium,2,location_team_stadium,stadium,1001,stadium/1001,3,6,6,0,2,1,0,0,3,0,0,0,1,0,0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333333,0.16666666666666669,0.0,0.16666666666666666,0.0,0.0
depth_other,False,stadium,2,location_team_stadium,stadium,1003,stadium/1003,2,11,11,1,3,0,0,0,3,0,0,0,2,0,0,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.5454545454545454,0.0,0.0,0.18181818181818182,0.0,0.0
depth_other,False,stadium,2,location_team_stadium,stadium,2001,stadium/2001,4,30,29,4,7,2,0,1,12,3,1,0,6,0,0,3.0,0.2413793103448276,0.26666666666666666,0.41379310344827586,0.6804597701149425,0.17241379310344826,0.03333333333333333,0.2,0.03333333333333333,0.1
depth_other,False,stadium,2,location_team_stadium,stadium,2002,stadium/2002,3,7,7,1,1,0,0,0,1,1,0,0,2,0,0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285
depth_other,False,stadium,2,location_team_stadium,stadium,4003,stadium/4003,2,5,4,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0
depth_other,False,stadium,2,location_team_stadium,stadium,6001,stadium/6001,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
depth_other,False,stadium,2,location_team_stadium,stadium,8001,stadium/8001,1,2,1,0,1,1,0,0,2,2,1,0,0,0,0,0.0,1.0,1.0,2.0,3.0,1.0,0.5,0.0,0.0,1.0
depth_other,False,stadium,2,location_team_stadium,stadium,8005,stadium/8005,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,,1.0,,,,1.0,0.0,0.0,0.0
depth_other,False,terminal_count,4,ball_count,ballCount,0B_0S,ballCount/0/0B_0S,2,5,5,7,2,2,0,0,4,1,0,0,0,0,0,0.0,0.4,0.4,0.8,1.2000000000000002,0.4,0.0,0.0,0.0,0.2
depth_other,False,terminal_count,4,ball_count,ballCount,0B_1S,ballCount/0/0B_1S,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
depth_other,False,terminal_count,4,ball_count,ballCount,0B_2S,ballCount/0/0B_2S,3,7,7,0,1,1,0,0,2,0,0,0,4,0,0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0
depth_other,False,terminal_count,4,ball_count,ballCount,1B_0S,ballCount/0/1B_0S,2,4,4,0,3,1,0,0,4,1,0,0,0,0,0,0.0,0.75,0.75,1.0,1.75,0.25,0.0,0.0,0.0,0.25
depth_other,False,terminal_count,4,ball_count,ballCount,1B_1S,ballCount/0/1B_1S,3,8,8,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.125,0.125,0.125,0.25,0.0,0.0,0.0,0.0,0.0
depth_other,False,terminal_count,4,ball_count,ballCount,1B_2S,ballCount/0/1B_2S,4,14,14,1,3,0,0,0,3,1,0,0,7,0,0,0.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.42857142857142855,0.0,0.0,0.5,0.0,0.07142857142857142
depth_other,False,terminal_count,4,ball_count,ballCount,2B_0S,ballCount/0/2B_0S,2,3,3,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
depth_other,False,terminal_count,4,ball_count,ballCount,2B_1S,ballCount/0/2B_1S,4,6,6,0,2,0,0,0,2,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
depth_other,False,terminal_count,4,ball_count,ballCount,2B_2S,ballCount/0/2B_2S,3,9,9,1,1,0,0,1,4,1,0,0,1,0,0,0.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
depth_other,False,terminal_count,4,ball_count,ballCount,3B_1S,ballCount/0/3B_1S,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0.0,,1.0,,,,1.0,0.0,0.0,0.5
depth_other,False,terminal_count,4,ball_count,ballCount,3B_2S,ballCount/0/3B_2S,2,6,4,0,0,0,0,0,0,0,2,0,2,0,0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
depth_other,False,vsTeam,2,location_team_stadium,vsTeam,10001,vsTeam/10001,3,15,15,3,4,1,0,0,5,1,0,0,3,0,0,0.0,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.6,0.06666666666666665,0.0,0.2,0.0,0.06666666666666667
depth_other,False,vsTeam,2,location_team_stadium,vsTeam,1001,vsTeam/1001,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
depth_other,False,vsTeam,2,location_team_stadium,vsTeam,11001,vsTeam/11001,3,9,7,2,1,0,0,1,4,2,2,0,0,0,0,2.0,0.14285714285714285,0.3333333333333333,0.5714285714285714,0.9047619047619047,0.42857142857142855,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222
depth_other,False,vsTeam,2,location_team_stadium,vsTeam,12001,vsTeam/12001,3,15,15,1,2,0,0,0,2,1,0,0,4,0,0,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0,0.06666666666666667
depth_other,False,vsTeam,2,location_team_stadium,vsTeam,2002,vsTeam/2002,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
depth_other,False,vsTeam,2,location_team_stadium,vsTeam,3001,vsTeam/3001,2,7,6,0,2,1,0,0,3,2,1,0,1,0,0,0.0,0.3333333333333333,0.42857142857142855,0.5,0.9285714285714286,0.16666666666666669,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857
depth_other,False,vsTeam,2,location_team_stadium,vsTeam,5002,vsTeam/5002,2,4,4,0,3,2,0,0,5,0,0,0,1,0,0,1.0,0.75,0.75,1.25,2.0,0.5,0.0,0.25,0.0,0.0
depth_other,False,vsTeam,2,location_team_stadium,vsTeam,6002,vsTeam/6002,3,6,6,0,2,0,0,0,2,0,0,0,1,0,0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0
depth_other,False,vsTeam,2,location_team_stadium,vsTeam,7002,vsTeam/7002,2,5,4,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0
