player_id,stat_group,sport_id,sport_level,status_code,split_count,error,source_url,collected_at
608650,pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/608650/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
680802,pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/680802/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
608650,pitching,12,AA,200,2,,https://statsapi.mlb.com/api/v1/people/608650/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T19:11:55+09:00
608650,pitching,13,High-A,200,3,,https://statsapi.mlb.com/api/v1/people/608650/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
680802,pitching,13,High-A,200,1,,https://statsapi.mlb.com/api/v1/people/680802/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
680802,pitching,16,Rookie,200,1,,https://statsapi.mlb.com/api/v1/people/680802/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
680802,pitching,12,AA,200,2,,https://statsapi.mlb.com/api/v1/people/680802/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T19:11:55+09:00
667498,pitching,12,AA,200,2,,https://statsapi.mlb.com/api/v1/people/667498/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T19:11:55+09:00
667498,pitching,13,High-A,200,2,,https://statsapi.mlb.com/api/v1/people/667498/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
667498,pitching,11,AAA,200,9,,https://statsapi.mlb.com/api/v1/people/667498/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T19:11:55+09:00
641778,pitching,12,AA,200,1,,https://statsapi.mlb.com/api/v1/people/641778/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T19:11:55+09:00
641778,pitching,13,High-A,200,2,,https://statsapi.mlb.com/api/v1/people/641778/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
667498,pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/667498/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
667498,pitching,16,Rookie,200,1,,https://statsapi.mlb.com/api/v1/people/667498/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
641778,pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/641778/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
641778,pitching,11,AAA,200,7,,https://statsapi.mlb.com/api/v1/people/641778/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T19:11:55+09:00
641778,pitching,16,Rookie,200,2,,https://statsapi.mlb.com/api/v1/people/641778/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
657770,pitching,11,AAA,200,8,,https://statsapi.mlb.com/api/v1/people/657770/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T19:11:55+09:00
657770,pitching,12,AA,200,3,,https://statsapi.mlb.com/api/v1/people/657770/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T19:11:55+09:00
657770,pitching,13,High-A,200,0,,https://statsapi.mlb.com/api/v1/people/657770/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
646241,pitching,12,AA,200,1,,https://statsapi.mlb.com/api/v1/people/646241/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T19:11:55+09:00
657770,pitching,16,Rookie,200,4,,https://statsapi.mlb.com/api/v1/people/657770/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
646241,pitching,11,AAA,200,4,,https://statsapi.mlb.com/api/v1/people/646241/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T19:11:55+09:00
622694,pitching,11,AAA,200,8,,https://statsapi.mlb.com/api/v1/people/622694/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T19:11:55+09:00
657770,pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/657770/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
646241,pitching,13,High-A,200,2,,https://statsapi.mlb.com/api/v1/people/646241/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
622694,pitching,12,AA,200,2,,https://statsapi.mlb.com/api/v1/people/622694/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T19:11:55+09:00
646241,pitching,14,Single-A,200,4,,https://statsapi.mlb.com/api/v1/people/646241/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
622694,pitching,14,Single-A,200,4,,https://statsapi.mlb.com/api/v1/people/622694/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
646241,pitching,16,Rookie,200,2,,https://statsapi.mlb.com/api/v1/people/646241/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
622694,pitching,13,High-A,200,4,,https://statsapi.mlb.com/api/v1/people/622694/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
622694,pitching,16,Rookie,200,7,,https://statsapi.mlb.com/api/v1/people/622694/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
664942,pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/664942/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
664942,pitching,16,Rookie,200,2,,https://statsapi.mlb.com/api/v1/people/664942/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
664942,pitching,13,High-A,200,2,,https://statsapi.mlb.com/api/v1/people/664942/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
